NAME	TITLE	SCORE	
BHLHA9	basic helix-loop-helix family member a9 [Source:HGNC Symbol;Acc:HGNC:35126]	0.0	
ANKRD40CL	ANKRD40 C-terminal like [Source:HGNC Symbol;Acc:HGNC:26080]	0.0	
TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	0.0	
SYNGR4	synaptogyrin 4 [Source:HGNC Symbol;Acc:HGNC:11502]	0.0	
LOC101928416	novel transcript	0.0	
GJA8	gap junction protein alpha 8 [Source:HGNC Symbol;Acc:HGNC:4281]	0.0	
ARMC3	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]	0.0	
REC114	REC114 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:25065]	0.0	
BMF-AS1	BMF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53612]	0.0	
GJE1	gap junction protein epsilon 1 [Source:HGNC Symbol;Acc:HGNC:33251]	0.0	
DPP9-AS1	DPP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50706]	0.0	
GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	0.0	
LMNB1-DT	LMNB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53089]	0.0	
SLC17A6	solute carrier family 17 member 6 [Source:HGNC Symbol;Acc:HGNC:16703]	0.0	
MPHOSPH6-DT	MPHOSPH6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55377]	0.0	
SLC17A1	solute carrier family 17 member 1 [Source:HGNC Symbol;Acc:HGNC:10929]	0.0	
JADRR	JADE1 adjacent regulatory RNA [Source:HGNC Symbol;Acc:HGNC:48601]	0.0	
SLC17A2	solute carrier family 17 member 2 [Source:HGNC Symbol;Acc:HGNC:10930]	0.0	
SLC17A3	solute carrier family 17 member 3 [Source:HGNC Symbol;Acc:HGNC:10931]	0.0	
SLC17A4	solute carrier family 17 member 4 [Source:HGNC Symbol;Acc:HGNC:10932]	0.0	
ENSG00000124835	novel transcript	0.0	
ANO3-AS1	ANO3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54190]	0.0	
AKT3-IT1	AKT3 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41304]	0.0	
OR8D4	olfactory receptor family 8 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:14840]	0.0	
OR8D2	olfactory receptor family 8 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8482]	0.0	
OR8D1	olfactory receptor family 8 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:8481]	0.0	
OR6C70	olfactory receptor family 6 subfamily C member 70 [Source:HGNC Symbol;Acc:HGNC:31299]	0.0	
OR6C76	olfactory receptor family 6 subfamily C member 76 [Source:HGNC Symbol;Acc:HGNC:31305]	0.0	
OR6C75	olfactory receptor family 6 subfamily C member 75 [Source:HGNC Symbol;Acc:HGNC:31304]	0.0	
OR6C74	olfactory receptor family 6 subfamily C member 74 [Source:HGNC Symbol;Acc:HGNC:31303]	0.0	
DDC-AS1	DDC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40171]	0.0	
OR6C65	olfactory receptor family 6 subfamily C member 65 [Source:HGNC Symbol;Acc:HGNC:31295]	0.0	
OR8B8	olfactory receptor family 8 subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:8477]	0.0	
OR6C68	olfactory receptor family 6 subfamily C member 68 [Source:HGNC Symbol;Acc:HGNC:31297]	0.0	
OR8B3	olfactory receptor family 8 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8472]	0.0	
OR8B2	olfactory receptor family 8 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8471]	0.0	
ZNF735	zinc finger protein 735 [Source:HGNC Symbol;Acc:HGNC:32466]	0.0	
OR8A1	olfactory receptor family 8 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8469]	0.0	
ZNF730	zinc finger protein 730 [Source:HGNC Symbol;Acc:HGNC:32470]	0.0	
UMODL1	uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]	0.0	
OR8I2	olfactory receptor family 8 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15310]	0.0	
ENSG00000254019	novel transcript, antisense to SLC45A4	0.0	
OR8H3	olfactory receptor family 8 subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:15309]	0.0	
OR8H2	olfactory receptor family 8 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:15308]	0.0	
OR8H1	olfactory receptor family 8 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:14824]	0.0	
DNMT3L-AS1	DNMT3L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40189]	0.0	
ENSG00000254007	novel transcript	0.0	
ZNF835	zinc finger protein 835 [Source:HGNC Symbol;Acc:HGNC:34332]	0.0	
ZNF831	zinc finger protein 831 [Source:HGNC Symbol;Acc:HGNC:16167]	0.0	
OR8G5	olfactory receptor family 8 subfamily G member 5 [Source:HGNC Symbol;Acc:HGNC:19622]	0.0	
ENSG00000268674		0.0	
TRBV24OR9-2	T cell receptor beta variable 24/OR9-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12204]	0.0	
FOXP1-AS1	FOXP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41942]	0.0	
HAR1A	highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]	0.0	
ZCCHC13	zinc finger CCHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:31749]	0.0	
ZCCHC18	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	0.0	
EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	0.0	
OR8K5	olfactory receptor family 8 subfamily K member 5 [Source:HGNC Symbol;Acc:HGNC:15315]	0.0	
OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15313]	0.0	
OR8K1	olfactory receptor family 8 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:14831]	0.0	
CYP7A1	cytochrome P450 family 7 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2651]	0.0	
CPXCR1	CPX chromosome region candidate 1 [Source:HGNC Symbol;Acc:HGNC:2332]	0.0	
CDRT15L2	CMT1A duplicated region transcript 15 like 2 [Source:HGNC Symbol;Acc:HGNC:34075]	0.0	
OR8J3	olfactory receptor family 8 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:15312]	0.0	
DBX2-AS1	DBX2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55479]	0.0	
OR8J1	olfactory receptor family 8 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:14855]	0.0	
ENSG00000229042	novel transcript, antisense to PTPRT	0.0	
VWC2	von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]	0.0	
F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	0.0	
KCNQ5-AS1	KCNQ5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40323]	0.0	
SNX10-AS1	SNX10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55845]	0.0	
TSGA13	testis specific 13 [Source:HGNC Symbol;Acc:HGNC:12369]	0.0	
OR11H12	olfactory receptor family 11 subfamily H member 12 [Source:HGNC Symbol;Acc:HGNC:30738]	0.0	
OR8U3	olfactory receptor family 8 subfamily U member 3 [Source:HGNC Symbol;Acc:HGNC:14841]	0.0	
OR8U1	olfactory receptor family 8 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:19611]	0.0	
FAM86B2	family with sequence similarity 86 member B2 [Source:HGNC Symbol;Acc:HGNC:32222]	0.0	
CDY1B	chromodomain Y-linked 1B [Source:HGNC Symbol;Acc:HGNC:23920]	0.0	
IQCM	IQ motif containing M [Source:HGNC Symbol;Acc:HGNC:53443]	0.0	
ENSG00000205037	novel transcript	0.0	
CDY2A	chromodomain Y-linked 2A [Source:HGNC Symbol;Acc:HGNC:1810]	0.0	
CDY2B	chromodomain Y-linked 2B [Source:HGNC Symbol;Acc:HGNC:23921]	0.0	
OR8S1	olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]	0.0	
ERICH6	glutamate rich 6 [Source:HGNC Symbol;Acc:HGNC:28602]	0.0	
ERICH3	glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346]	0.0	
ERICH4	glutamate rich 4 [Source:HGNC Symbol;Acc:HGNC:34497]	0.0	
MIMT1	MER1 repeat containing imprinted transcript 1 [Source:HGNC Symbol;Acc:HGNC:33464]	0.0	
NADK2-AS1	NADK2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41143]	0.0	
PDYN	prodynorphin [Source:HGNC Symbol;Acc:HGNC:8820]	0.0	
TRPC7-AS1	TRPC7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40936]	0.0	
TRPC7-AS2	TRPC7 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40937]	0.0	
OPALIN	oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707]	0.0	
IFNG-AS1	IFNG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43910]	0.0	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	0.0	
BBS7-DT	BBS7 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55360]	0.0	
P2RY12	purinergic receptor P2Y12 [Source:HGNC Symbol;Acc:HGNC:18124]	0.0	
DLG2-AS2	DLG2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40179]	0.0	
P2RY10	P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906]	0.0	
KCNJ6-AS1	KCNJ6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41352]	0.0	
IGHD6-25	immunoglobulin heavy diversity 6-25 [Source:HGNC Symbol;Acc:HGNC:5516]	0.0	
ZNF683	zinc finger protein 683 [Source:HGNC Symbol;Acc:HGNC:28495]	0.0	
ZNF679	zinc finger protein 679 [Source:HGNC Symbol;Acc:HGNC:28650]	0.0	
PVALB	parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]	0.0	
LINC02100	long intergenic non-protein coding RNA 2100 [Source:HGNC Symbol;Acc:HGNC:52955]	0.0	
LINC02101	long intergenic non-protein coding RNA 2101 [Source:HGNC Symbol;Acc:HGNC:52956]	0.0	
DDX39B-AS1	DDX39B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39771]	0.0	
EYA2-AS1	EYA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56333]	0.0	
CNNM3-DT	CNNM3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53592]	0.0	
ZNF660	zinc finger protein 660 [Source:HGNC Symbol;Acc:HGNC:26720]	0.0	
IGHD6-13	immunoglobulin heavy diversity 6-13 [Source:HGNC Symbol;Acc:HGNC:5514]	0.0	
IGHD6-19	immunoglobulin heavy diversity 6-19 [Source:HGNC Symbol;Acc:HGNC:5515]	0.0	
ZNF648	zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]	0.0	
PLA2G4C-AS1	PLA2G4C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51585]	0.0	
GKN2	gastrokine 2 [Source:HGNC Symbol;Acc:HGNC:24588]	0.0	
ENSG00000266149	novel transcript, antisense to PTPRM	0.0	
C2orf80	chromosome 2 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:34352]	0.0	
C2orf83	chromosome 2 open reading frame 83 [Source:HGNC Symbol;Acc:HGNC:25344]	0.0	
RIPOR3-AS1	RIPOR3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40760]	0.0	
CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	0.0	
C2orf78	chromosome 2 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:34349]	0.0	
C2orf73	chromosome 2 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:26861]	0.0	
LINC02045	long intergenic non-protein coding RNA 2045 [Source:HGNC Symbol;Acc:HGNC:52885]	0.0	
LINC02047	long intergenic non-protein coding RNA 2047 [Source:HGNC Symbol;Acc:HGNC:52887]	0.0	
LINC02046	long intergenic non-protein coding RNA 2046 [Source:HGNC Symbol;Acc:HGNC:52886]	0.0	
LINC02040	long intergenic non-protein coding RNA 2040 [Source:HGNC Symbol;Acc:HGNC:52880]	0.0	
LINC02042	long intergenic non-protein coding RNA 2042 [Source:HGNC Symbol;Acc:HGNC:52882]	0.0	
TBL1XR1-AS1	TBL1XR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41243]	0.0	
ZNF729	zinc finger protein 729 [Source:HGNC Symbol;Acc:HGNC:32464]	0.0	
ZNF723	zinc finger protein 723 [Source:HGNC Symbol;Acc:HGNC:32286]	0.0	
ZNF722	zinc finger protein 722 [Source:HGNC Symbol;Acc:HGNC:22571]	0.0	
LINC02037	long intergenic non-protein coding RNA 2037 [Source:HGNC Symbol;Acc:HGNC:52877]	0.0	
MARCHF10-DT	MARCHF10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52815]	0.0	
ENSG00000254135	novel transcript	0.0	
LINC02039	long intergenic non-protein coding RNA 2039 [Source:HGNC Symbol;Acc:HGNC:52879]	0.0	
LINC02034	long intergenic non-protein coding RNA 2034 [Source:HGNC Symbol;Acc:HGNC:52868]	0.0	
LINC02033	long intergenic non-protein coding RNA 2033 [Source:HGNC Symbol;Acc:HGNC:52867]	0.0	
LINC02030	long intergenic non-protein coding RNA 2030 [Source:HGNC Symbol;Acc:HGNC:52864]	0.0	
LINC02032	long intergenic non-protein coding RNA 2032 [Source:HGNC Symbol;Acc:HGNC:52866]	0.0	
ENSG00000266100	novel transcript, antisense to MSI2	0.0	
C2orf50	chromosome 2 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:26324]	0.0	
ZNF716	zinc finger protein 716 [Source:HGNC Symbol;Acc:HGNC:32458]	0.0	
LINC02027	long intergenic non-protein coding RNA 2027 [Source:HGNC Symbol;Acc:HGNC:52862]	0.0	
LINC02026	long intergenic non-protein coding RNA 2026 [Source:HGNC Symbol;Acc:HGNC:52861]	0.0	
LINC02028	long intergenic non-protein coding RNA 2028 [Source:HGNC Symbol;Acc:HGNC:27718]	0.0	
LINC02067	long intergenic non-protein coding RNA 2067 [Source:HGNC Symbol;Acc:HGNC:52913]	0.0	
LINC02066	long intergenic non-protein coding RNA 2066 [Source:HGNC Symbol;Acc:HGNC:52911]	0.0	
LINC02068	long intergenic non-protein coding RNA 2068 [Source:HGNC Symbol;Acc:HGNC:52914]	0.0	
LINC02063	long intergenic non-protein coding RNA 2063 [Source:HGNC Symbol;Acc:HGNC:52908]	0.0	
LINC02065	long intergenic non-protein coding RNA 2065 [Source:HGNC Symbol;Acc:HGNC:52910]	0.0	
LINC02064	long intergenic non-protein coding RNA 2064 [Source:HGNC Symbol;Acc:HGNC:52909]	0.0	
LINC02061	long intergenic non-protein coding RNA 2061 [Source:HGNC Symbol;Acc:HGNC:52906]	0.0	
ENSG00000281732	novel transcript	0.0	
LINC02060	long intergenic non-protein coding RNA 2060 [Source:HGNC Symbol;Acc:HGNC:52904]	0.0	
PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	0.0	
CACNG2-DT	CACNG2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55682]	0.0	
LINC02059	long intergenic non-protein coding RNA 2059 [Source:HGNC Symbol;Acc:HGNC:52902]	0.0	
LINC02056	long intergenic non-protein coding RNA 2056 [Source:HGNC Symbol;Acc:HGNC:52898]	0.0	
ENSG00000230190	novel transcript	0.0	
LINC02058	long intergenic non-protein coding RNA 2058 [Source:HGNC Symbol;Acc:HGNC:52901]	0.0	
LINC02052	long intergenic non-protein coding RNA 2052 [Source:HGNC Symbol;Acc:HGNC:27372]	0.0	
LINC02051	long intergenic non-protein coding RNA 2051 [Source:HGNC Symbol;Acc:HGNC:52891]	0.0	
LINC02054	long intergenic non-protein coding RNA 2054 [Source:HGNC Symbol;Acc:HGNC:52894]	0.0	
LINC02053	long intergenic non-protein coding RNA 2053 [Source:HGNC Symbol;Acc:HGNC:52893]	0.0	
MACROD2-AS1	MACROD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37193]	0.0	
LINC02050	long intergenic non-protein coding RNA 2050 [Source:HGNC Symbol;Acc:HGNC:52890]	0.0	
LINC02049	long intergenic non-protein coding RNA 2049 [Source:HGNC Symbol;Acc:HGNC:52889]	0.0	
LINC02048	long intergenic non-protein coding RNA 2048 [Source:HGNC Symbol;Acc:HGNC:52888]	0.0	
LINC02000	long intergenic non-protein coding RNA 2000 [Source:HGNC Symbol;Acc:HGNC:52835]	0.0	
LINC02003	long intergenic non-protein coding RNA 2003 [Source:HGNC Symbol;Acc:HGNC:27099]	0.0	
LINC02002	long intergenic non-protein coding RNA 2002 [Source:HGNC Symbol;Acc:HGNC:52837]	0.0	
TMEM150B	transmembrane protein 150B [Source:HGNC Symbol;Acc:HGNC:34415]	0.0	
MUC5B-AS1	MUC5B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53936]	0.0	
LINC02023	long intergenic non-protein coding RNA 2023 [Source:HGNC Symbol;Acc:HGNC:52858]	0.0	
LINC02022	long intergenic non-protein coding RNA 2022 [Source:HGNC Symbol;Acc:HGNC:52857]	0.0	
ARMS2	age-related maculopathy susceptibility 2 [Source:HGNC Symbol;Acc:HGNC:32685]	0.0	
LINC02025	long intergenic non-protein coding RNA 2025 [Source:HGNC Symbol;Acc:HGNC:52860]	0.0	
LINC02024	long intergenic non-protein coding RNA 2024 [Source:HGNC Symbol;Acc:HGNC:52859]	0.0	
LINC02020	long intergenic non-protein coding RNA 2020 [Source:HGNC Symbol;Acc:HGNC:52855]	0.0	
ITCH-IT1	ITCH intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41397]	0.0	
ENSG00000254111	novel transcript	0.0	
LINC02016	long intergenic non-protein coding RNA 2016 [Source:HGNC Symbol;Acc:HGNC:52851]	0.0	
LINC02017	long intergenic non-protein coding RNA 2017 [Source:HGNC Symbol;Acc:HGNC:52852]	0.0	
HEATR9	HEAT repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:26548]	0.0	
LINC02011	long intergenic non-protein coding RNA 2011 [Source:HGNC Symbol;Acc:HGNC:27191]	0.0	
C1orf50-AS1	C1orf50 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41212]	0.0	
LINC02013	long intergenic non-protein coding RNA 2013 [Source:HGNC Symbol;Acc:HGNC:52848]	0.0	
LINC02010	long intergenic non-protein coding RNA 2010 [Source:HGNC Symbol;Acc:HGNC:52846]	0.0	
ENSG00000244791	novel transcript	0.0	
JAKMIP2-AS1	JAKMIP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27203]	0.0	
GFI1B	growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]	0.0	
LINC02008	long intergenic non-protein coding RNA 2008 [Source:HGNC Symbol;Acc:HGNC:52844]	0.0	
LINC02006	long intergenic non-protein coding RNA 2006 [Source:HGNC Symbol;Acc:HGNC:52842]	0.0	
CASK-AS1	CASK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40126]	0.0	
C13orf42	chromosome 13 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:42693]	0.0	
PHACTR3-AS1	PHACTR3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40727]	0.0	
KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]	0.0	
KIR2DL3	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]	0.0	
KIR2DL4	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]	0.0	
ENSG00000256732	novel transcript	0.0	
IL1R1-AS1	IL1R1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53898]	0.0	
IL17REL	interleukin 17 receptor E like [Source:HGNC Symbol;Acc:HGNC:33808]	0.0	
CAMTA1-IT1	CAMTA1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41446]	0.0	
LINC02089	long intergenic non-protein coding RNA 2089 [Source:HGNC Symbol;Acc:HGNC:52940]	0.0	
LINC02088	long intergenic non-protein coding RNA 2088 [Source:HGNC Symbol;Acc:HGNC:52939]	0.0	
CEP192-DT	CEP192 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55313]	0.0	
TREH	trehalase [Source:HGNC Symbol;Acc:HGNC:12266]	0.0	
LINC02087	long intergenic non-protein coding RNA 2087 [Source:HGNC Symbol;Acc:HGNC:52938]	0.0	
LINC02086	long intergenic non-protein coding RNA 2086 [Source:HGNC Symbol;Acc:HGNC:52936]	0.0	
LINC02082	long intergenic non-protein coding RNA 2082 [Source:HGNC Symbol;Acc:HGNC:52931]	0.0	
HORMAD2	HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]	0.0	
HORMAD1	HORMA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25245]	0.0	
ARMH2	armadillo like helical domain containing 2 [Source:HGNC Symbol;Acc:HGNC:49394]	0.0	
LINC02077	long intergenic non-protein coding RNA 2077 [Source:HGNC Symbol;Acc:HGNC:52925]	0.0	
LINC02079	long intergenic non-protein coding RNA 2079 [Source:HGNC Symbol;Acc:HGNC:52927]	0.0	
LINC02074	long intergenic non-protein coding RNA 2074 [Source:HGNC Symbol;Acc:HGNC:52920]	0.0	
LINC02073	long intergenic non-protein coding RNA 2073 [Source:HGNC Symbol;Acc:HGNC:52919]	0.0	
LINC02075	long intergenic non-protein coding RNA 2075 [Source:HGNC Symbol;Acc:HGNC:52921]	0.0	
LINC02070	long intergenic non-protein coding RNA 2070 [Source:HGNC Symbol;Acc:HGNC:52916]	0.0	
LINC02071	long intergenic non-protein coding RNA 2071 [Source:HGNC Symbol;Acc:HGNC:52917]	0.0	
TRDN	triadin [Source:HGNC Symbol;Acc:HGNC:12261]	0.0	
NUBPL-DT	NUBPL divergent transcript [Source:HGNC Symbol;Acc:HGNC:55483]	0.0	
ARNILA	androgen receptor negatively regulated lncRNA [Source:HGNC Symbol;Acc:HGNC:54484]	0.0	
FAM99A	family with sequence similarity 99 member A [Source:HGNC Symbol;Acc:HGNC:32368]	0.0	
OR1R1P	olfactory receptor family 1 subfamily R member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8226]	0.0	
TANAR	novel transcript	0.0	
FAM99B	family with sequence similarity 99 member B [Source:HGNC Symbol;Acc:HGNC:32369]	0.0	
LINC02098	long intergenic non-protein coding RNA 2098 [Source:HGNC Symbol;Acc:HGNC:52950]	0.0	
IRGC	immunity related GTPase cinema [Source:HGNC Symbol;Acc:HGNC:28835]	0.0	
LINC02097	long intergenic non-protein coding RNA 2097 [Source:HGNC Symbol;Acc:HGNC:52948]	0.0	
LINC02091	long intergenic non-protein coding RNA 2091 [Source:HGNC Symbol;Acc:HGNC:52942]	0.0	
LINC02093	long intergenic non-protein coding RNA 2093 [Source:HGNC Symbol;Acc:HGNC:52944]	0.0	
LINC02090	long intergenic non-protein coding RNA 2090 [Source:HGNC Symbol;Acc:HGNC:52941]	0.0	
H2AC17	H2A clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4735]	0.0	
MILR1	mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]	0.0	
ENSG00000232900	novel transcript	0.0	
UNC5C-AS1	UNC5C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55246]	0.0	
TRHR	thyrotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:12299]	0.0	
SEPTIN14P5	septin 14 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:51689]	0.0	
ERVH-1	endogenous retrovirus group H member 1 [Source:HGNC Symbol;Acc:HGNC:39053]	0.0	
ENSG00000232930	novel transcript	0.0	
CCDC39-AS1	CCDC39 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41089]	0.0	
HSFX2	heat shock transcription factor family, X-linked 2 [Source:HGNC Symbol;Acc:HGNC:32701]	0.0	
HSFX4	heat shock transcription factor family, X-linked member 4 [Source:HGNC Symbol;Acc:HGNC:52398]	0.0	
HSFY2	heat shock transcription factor Y-linked 2 [Source:HGNC Symbol;Acc:HGNC:23950]	0.0	
HSFY1	heat shock transcription factor Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:18568]	0.0	
LAPTM5	lysosomal protein transmembrane 5 [Source:HGNC Symbol;Acc:HGNC:29612]	0.0	
KCNIP4-IT1	KCNIP4 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:29895]	0.0	
TGFB3-AS1	TGFB3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53144]	0.0	
IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	0.0	
C12orf42-AS1	C12orf42 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56185]	0.0	
RLN3	relaxin 3 [Source:HGNC Symbol;Acc:HGNC:17135]	0.0	
ZNF536	zinc finger protein 536 [Source:HGNC Symbol;Acc:HGNC:29025]	0.0	
C19orf67	chromosome 19 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:34354]	0.0	
INSL6	insulin like 6 [Source:HGNC Symbol;Acc:HGNC:6089]	0.0	
ZNF25-DT	ZNF25 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54109]	0.0	
SLC26A4-AS1	SLC26A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:22385]	0.0	
INSL3	insulin like 3 [Source:HGNC Symbol;Acc:HGNC:6086]	0.0	
ZNF521	zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]	0.0	
INSL5	insulin like 5 [Source:HGNC Symbol;Acc:HGNC:6088]	0.0	
C1QTNF9-AS1	C1QTNF9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39906]	0.0	
C19orf85	chromosome 19 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:53653]	0.0	
C19orf84	chromosome 19 open reading frame 84 [Source:HGNC Symbol;Acc:HGNC:27112]	0.0	
GLT6D1	glycosyltransferase 6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23671]	0.0	
BACH1-IT3	BACH1 intronic transcript 3 [Source:HGNC Symbol;Acc:HGNC:16455]	0.0	
INSM1	INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]	0.0	
MBD3L4	methyl-CpG binding domain protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:37206]	0.0	
MBD3L5	methyl-CpG binding domain protein 3 like 5 [Source:HGNC Symbol;Acc:HGNC:37204]	0.0	
MBD3L2	methyl-CpG binding domain protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:18532]	0.0	
MBD3L3	methyl-CpG binding domain protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:37205]	0.0	
MBD3L1	methyl-CpG binding domain protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:15774]	0.0	
PFN3	profilin 3 [Source:HGNC Symbol;Acc:HGNC:18627]	0.0	
WFDC11	WAP four-disulfide core domain 11 [Source:HGNC Symbol;Acc:HGNC:20478]	0.0	
WFDC13	WAP four-disulfide core domain 13 [Source:HGNC Symbol;Acc:HGNC:16131]	0.0	
