Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
tyrphostin AG-825 MCF7 DOWN	2/462	0.03509843004066417	0.061414204013840755	0	0	7.718181818181818	25.852813156042114	KIF11;AURKA
verapamil MCF7 DOWN	1/55	0.035176210749711605	0.061414204013840755	0	0	30.760802469135804	102.96825664265003	CTBP2
Fisetin CTD 00000919	1/56	0.035805073724021794	0.06234180411348754	0	0	30.2	100.5559032787779	CCNB1
BX-795 MRC	1/57	0.03643355833893966	0.06326370592006099	0	0	29.65922619047619	98.23921673902151	AURKA
TACROLIMUS MONOHYDRATE CTD 00007118	1/58	0.03706166481216687	0.06417995613814263	0	0	29.137426900584796	96.01283726834421	CCNB2
Caffeic acid phenethyl ester CTD 00002352	1/59	0.037689393342609206	0.0650906009349386	0	0	28.63362068965517	93.87179112052807	CCNB1
azacitidine MCF7 DOWN	2/482	0.037928605802909424	0.06532716740716744	0	0	7.389015151515151	24.177224669895686	CCNA2;KIF11
STOCK1N-35215 MCF7 UP	1/60	0.03831674414072702	0.06571710990801231	0	0	28.146892655367232	91.81145674128095	TXNRD1
cicloheximide HL60 UP	2/485	0.03836069169904318	0.06571710990801231	0	0	7.341991341991342	23.940192673187727	KIF11;AURKA
ouabain MCF7 DOWN	2/486	0.03850515382944347	0.0657882173716962	0	0	7.3264462809917354	23.861965784381887	CCNA2;KIF11
F0447-0125 MCF7 UP	1/61	0.03894371741975659	0.06636009448326523	0	0	27.676388888888887	89.82753445091376	TXNRD1
ajmaline HL60 DOWN	2/496	0.03996162105124738	0.0679134996057103	0	0	7.174457121825543	23.100573593532854	CDC20;KIF11
etacrynic acid HL60 DOWN	1/63	0.04019653222373102	0.06813152278770324	0	0	26.780913978494624	86.07317595715509	RRM2
JWE-035 LINCS	1/64	0.040822374174892054	0.06882716912336681	0	0	26.354497354497354	84.29551762933323	AURKA
QUINOLINE CTD 00001749	1/64	0.040822374174892054	0.06882716912336681	0	0	26.354497354497354	84.29551762933323	CCNB1
Mangiferin CTD 00000713	1/65	0.041447839428433136	0.06951488030123038	0	0	25.94140625	82.57978498333833	CCNB1
15-delta prostaglandin J2 PC3 UP	1/65	0.041447839428433136	0.06951488030123038	0	0	25.94140625	82.57978498333833	TXNRD1
colchicine BOSS	1/66	0.04207292819973689	0.07019478099120594	0	0	25.54102564102564	80.9229285312976	BUB1B
Melatonin CTD 00006260	1/66	0.04207292819973689	0.07019478099120594	0	0	25.54102564102564	80.9229285312976	CCNB1
UNII-9XX54M675G CTD 00004634	1/67	0.04269764068668754	0.07086699324361906	0	0	25.15277777777778	79.3220921121178	TXNRD1
pentetrazol HL60 DOWN	1/67	0.04269764068668754	0.07086699324361906	0	0	25.15277777777778	79.3220921121178	CTBP2
Mehp CTD 00000849	1/68	0.0433219771034119	0.07153163661261035	0	0	24.776119402985074	77.77459794803441	TXNRD1
lomustine MCF7 UP	1/68	0.0433219771034119	0.07153163661261035	0	0	24.776119402985074	77.77459794803441	TXNRD1
disulfiram MCF7 UP	1/69	0.04394593765789982	0.0723748818644278	0	0	24.410539215686274	76.2779330882361	TXNRD1
quercetin HL60 UP	1/70	0.044569522553697054	0.07283868263890644	0	0	24.055555555555557	74.82973704934292	TXNRD1
tonzonium bromide PC3 DOWN	1/70	0.044569522553697054	0.07283868263890644	0	0	24.055555555555557	74.82973704934292	CCNA2
Fludarabine CTD 00001135	1/70	0.044569522553697054	0.07283868263890644	0	0	24.055555555555557	74.82973704934292	CCNA2
fluoxetine CTD 00005988	1/71	0.04519273199817685	0.07366876466029337	0	0	23.710714285714285	73.42779054088277	CCNA2
GDC-0941 CTD 00004868	2/533	0.04553377849893715	0.07403583832269933	0	0	6.661872966957713	20.580529778539493	CCNB1;RRM2
Sodium dodecyl sulfate CTD 00006753	1/72	0.04581556620557632	0.07411682735535005	0	0	23.375586854460092	72.0700051727417	TXNRD1
baicalein CTD 00000302	1/72	0.04581556620557632	0.07411682735535005	0	0	23.375586854460092	72.0700051727417	CCNA2
Benzo[b]fluoranthene CTD 00000306	1/73	0.04643802536608	0.07493408638617455	0	0	23.04976851851852	70.7544140609547	CCNA2
lamivudine CTD 00007258	1/74	0.04706010970649453	0.07555630679007538	0	0	22.732876712328768	69.47916318158998	CCNA2
ns-398 CTD 00002958	1/74	0.04706010970649453	0.07555630679007538	0	0	22.732876712328768	69.47916318158998	CCNB1
thiram CTD 00006883	1/76	0.04830315471494212	0.07697186000710228	0	0	22.124444444444446	67.04278374363157	TXNRD1
withaferin A MCF7 UP	1/76	0.04830315471494212	0.07697186000710228	0	0	22.124444444444446	67.04278374363157	TXNRD1
AC1L1FUW CTD 00002630	1/76	0.04830315471494212	0.07697186000710228	0	0	22.124444444444446	67.04278374363157	BUB1
STOCK1N-35215 PC3 UP	1/77	0.0489241158050175	0.07776743780946813	0	0	21.832236842105264	65.87844365768125	TXNRD1
anisomycin PC3 DOWN	2/558	0.049456737409496056	0.07836402262906104	0	0	6.354153041203401	19.104758614216774	CCNA2;BUB1
primidone PC3 DOWN	1/78	0.049544702882849234	0.07836402262906104	0	0	21.547619047619047	64.74800798109044	BUB1
lanatoside C HL60 DOWN	2/563	0.05025614609132898	0.07929303049965239	0	0	6.295900178253119	18.828660285384217	RRM2;CTBP2
Kinome 3629 Roche	1/80	0.05078475586152416	0.07973331448529224	0	0	21.0	62.58334006884147	AURKA
hesperadin TTD 00008420	1/80	0.05078475586152416	0.07973331448529224	0	0	21.0	62.58334006884147	AURKA
hyoscyamine HL60 DOWN	1/81	0.051404222171077554	0.08050808325323176	0	0	20.736458333333335	61.54653341446361	CTBP2
KIN001-220 LINCS	1/82	0.052023315302718524	0.08127848038737687	0	0	20.479423868312757	60.53847309097546	AURKA
NICKEL SULFATE CTD 00001417	2/576	0.05235725797203758	0.08144857301653584	0	0	6.149192271143491	18.138055425302852	TXNRD1;BUB1
DL-Selenomethionine CTD 00006732	1/83	0.05264203545513193	0.08144857301653584	0	0	20.228658536585368	59.55803218916631	TXNRD1
Staurosporine MRC	1/83	0.05264203545513193	0.08144857301653584	0	0	20.228658536585368	59.55803218916631	AURKA
Vorinostat BOSS	1/83	0.05264203545513193	0.08144857301653584	0	0	20.228658536585368	59.55803218916631	CCNB1
trichostatin A MCF7 DOWN	2/588	0.05432537212523385	0.083708938754104	0	0	6.019547005895129	17.533519230471608	CCNA2;CTBP2
GSK1059615 LINCS	1/86	0.05449596012786739	0.083708938754104	0	0	19.511764705882353	56.77199069596926	BUB1
Spectrum 001666 CTD 00000796	1/86	0.05449596012786739	0.083708938754104	0	0	19.511764705882353	56.77199069596926	RRM2
VX-680/MK-0457 Kinome Scan	1/87	0.05511319044571311	0.084454025647028	0	0	19.28391472868217	55.89184666184607	AURKA
cytarabine CTD 00005743	2/594	0.05531958279743877	0.084567496190343	0	0	5.9566953316953315	17.242418964023603	RRM2;UBE2C
Octa-2,4,6-trienoic acid CTD 00002551	1/89	0.056346535448802366	0.08572722893282074	0	0	18.84375	54.199044294763084	CCNA2
Dichloromercury CTD 00006273	1/89	0.056346535448802366	0.08572722893282074	0	0	18.84375	54.199044294763084	TXNRD1
chrysin CTD 00001976	1/90	0.0569626505406045	0.08645874987041871	0	0	18.631086142322097	53.384759293029546	CCNB1
Bexarotene CTD 00003225	1/91	0.0575783943051017	0.08718624161364925	0	0	18.423148148148147	52.59086388764015	CCNB1
Pirinixic acid CTD 00000280	3/1402	0.05789747922713744	0.087290650408042	0	0	3.985989992852037	11.356410076833251	CCNB1;TXNRD1;BUB1B
Diallyl trisulfide CTD 00001934	1/92	0.058193766938694665	0.087290650408042	0	0	18.21978021978022	51.81663638666002	CCNB1
PKR Inhibitor MRC	1/92	0.058193766938694665	0.087290650408042	0	0	18.21978021978022	51.81663638666002	AURKA
ellipticine CTD 00001632	1/92	0.058193766938694665	0.087290650408042	0	0	18.21978021978022	51.81663638666002	CCNB1
KIN001-111/A770041 LINCS	1/93	0.058808768656990335	0.08800656480519163	0	0	18.020833333333332	51.06138805719774	AURKA
proscillaridin HL60 DOWN	2/620	0.05970440814418524	0.08880570563246523	0	0	5.698440717858194	16.06019710945133	RRM2;CTBP2
Gefitinib CTD 00003879	1/95	0.060037660145891986	0.08880570563246523	0	0	17.63563829787234	49.60522791144115	AURKA
Cdk1/2 Inhibitor III RBC	1/95	0.060037660145891986	0.08880570563246523	0	0	17.63563829787234	49.60522791144115	AURKA
UNII-768N7QO4KH BOSS	1/95	0.060037660145891986	0.08880570563246523	0	0	17.63563829787234	49.60522791144115	CCNB1
chlortetracycline PC3 DOWN	1/95	0.060037660145891986	0.08880570563246523	0	0	17.63563829787234	49.60522791144115	BUB1
tretinoin MCF7 UP	1/96	0.060651550331219745	0.08950656041951366	0	0	17.449122807017545	48.903087500760165	TXNRD1
Gefitinib BOSS	1/97	0.061265070405632796	0.09020364052810911	0	0	17.266493055555557	48.217465970236404	CCNB1
Erlotinib BOSS	1/98	0.06187822059551735	0.09089697232307031	0	0	17.087628865979383	47.54781410425205	CCNB1
0297417-0002B MCF7 DOWN	1/99	0.06249100108728044	0.09116837829856667	0	0	16.912414965986393	46.89360626939404	RRM2
okadaic acid CTD 00007275	1/99	0.06249100108728044	0.09116837829856667	0	0	16.912414965986393	46.89360626939404	CCNB2
33258 Hoechst BOSS	1/99	0.06249100108728044	0.09116837829856667	0	0	16.912414965986393	46.89360626939404	CCNB1
myricetin CTD 00001847	1/100	0.06310341209244187	0.0914925280465747	0	0	16.74074074074074	46.254339159717055	CCNB1
hesperidin PC3 DOWN	1/100	0.06310341209244187	0.0914925280465747	0	0	16.74074074074074	46.254339159717055	BUB1
K252a MRC	1/101	0.06371545380395265	0.0914925280465747	0	0	16.5725	45.62953064886561	AURKA
PHA-767491 LINCS	1/101	0.06371545380395265	0.0914925280465747	0	0	16.5725	45.62953064886561	BUB1
Crizotinib Kinome Scan	1/101	0.06371545380395265	0.0914925280465747	0	0	16.5725	45.62953064886561	AURKA
Phenethyl isothiocyanate CTD 00002443	1/101	0.06371545380395265	0.0914925280465747	0	0	16.5725	45.62953064886561	TXNRD1
1,2,4-BENZENETRIOL CTD 00000682	1/101	0.06371545380395265	0.0914925280465747	0	0	16.5725	45.62953064886561	TXNRD1
lanatoside C MCF7 DOWN	2/653	0.06544338614505463	0.09308009869633517	0	0	5.4003630777824325	14.72446711321459	CCNA2;KIF11
phenoxybenzamine PC3 DOWN	1/104	0.06554936527910928	0.09308009869633517	0	0	16.0873786407767	43.83733060942407	CCNA2
Decabromodiphenyl oxide CTD 00000574	1/104	0.06554936527910928	0.09308009869633517	0	0	16.0873786407767	43.83733060942407	UBE2C
3,3'-Diindolylmethane CTD 00000841	1/104	0.06554936527910928	0.09308009869633517	0	0	16.0873786407767	43.83733060942407	CCNB1
AG-028671 MCF7 UP	1/104	0.06554936527910928	0.09308009869633517	0	0	16.0873786407767	43.83733060942407	BUB1
picrotoxinin HL60 DOWN	1/105	0.06615993190395807	0.09332493705657662	0	0	15.931891025641026	43.26592192345684	BUB1
Imatinib CTD 00003267	1/105	0.06615993190395807	0.09332493705657662	0	0	15.931891025641026	43.26592192345684	CCNA2
Axitinib	1/105	0.06615993190395807	0.09332493705657662	0	0	15.931891025641026	43.26592192345684	AURKA
kaempferol CTD 00000297	1/106	0.06677013024916706	0.09397822297184526	0	0	15.77936507936508	42.70684291496826	CCNB1
digoxigenin HL60 DOWN	2/662	0.0670411532326183	0.09415230091350131	0	0	5.324242424242424	14.388491596193841	RRM2;CTBP2
OTSSP167 MRC	1/108	0.06798942297117559	0.09527465192671317	0	0	15.482866043613708	41.62418553992519	AURKA
scriptaid MCF7 DOWN	2/670	0.06847282585833549	0.09570841229313953	0	0	5.25830157866086	14.099180329810189	CCNA2;CTBP2
lomustine PC3 DOWN	1/109	0.06859851773123303	0.09570841229313953	0	0	15.338734567901234	41.09989925264156	CCNA2
apigenin CTD 00007429	1/112	0.07042359814817109	0.09804069546117936	0	0	14.921921921921921	39.591244210462285	CCNB1
chlorpromazine CTD 00005648	1/113	0.07103122432967693	0.09867163553622513	0	0	14.787946428571429	39.108731340452245	CCNB2
Glycidamide CTD 00002776	1/114	0.071638483872761	0.09929933014033467	0	0	14.656342182890855	38.63591874781072	TXNRD1
LITHOCHOLIC ACID CTD 00006221	1/115	0.07224537697210488	0.09992380061726196	0	0	14.527046783625732	38.17253111855829	TXNRD1
scriptaid PC3 DOWN	2/692	0.07246433589853103	0.10001017416665514	0	0	5.084848484848485	13.346002272425896	CCNB2;AURKA
Sorafenib	1/116	0.0728519038358835	0.10011261623898829	0	0	14.4	37.71830322776916	AURKA
celecoxib CTD 00003448	1/116	0.0728519038358835	0.10011261623898829	0	0	14.4	37.71830322776916	CCNB1
camptothecin CTD 00005566	1/117	0.07345806466691981	0.10072897708618404	0	0	14.27514367816092	37.27297949092863	CCNB1
HG-5-113-01 LINCS	1/118	0.0740638596731147	0.10134219771117835	0	0	14.152421652421653	36.836313533258796	AURKA
azacyclonol HL60 DOWN	2/703	0.07448939634592124	0.10170667578000785	0	0	5.002204642718195	12.991218147553987	CTBP2;BUB1
SELENIUM CTD 00006731	3/1559	0.0749942061886435	0.10217760715254413	0	0	3.55353470437018	9.204878790069072	CCNB1;CTBP2;TXNRD1
CP466722 LINCS	1/120	0.07527435298884325	0.10234108842525709	0	0	13.913165266106443	35.98801310463489	AURKA
valproic acid MCF7 DOWN	1/121	0.07587905170686213	0.10294419116918237	0	0	13.796527777777778	35.575928388462685	CCNA2
15-delta prostaglandin J2 MCF7 UP	1/122	0.07648338541443937	0.10332533462965487	0	0	13.681818181818182	35.17160025020979	TXNRD1
cycloheximide BOSS	1/122	0.07648338541443937	0.10332533462965487	0	0	13.681818181818182	35.17160025020979	CCNB1
digitoxigenin HL60 DOWN	2/723	0.07822002584040168	0.10466525687757719	0	0	4.85840373219014	12.380328098545487	RRM2;CTBP2
PKC-412 Kinome Scan	1/125	0.07829419841546463	0.10466525687757719	0	0	13.348790322580646	34.003130280859715	AURKA
Dabrafenib LINCS	1/125	0.07829419841546463	0.10466525687757719	0	0	13.348790322580646	34.003130280859715	BUB1
Dabrafenib FDA	1/125	0.07829419841546463	0.10466525687757719	0	0	13.348790322580646	34.003130280859715	BUB1
benserazide PC3 DOWN	1/125	0.07829419841546463	0.10466525687757719	0	0	13.348790322580646	34.003130280859715	BUB1
K-252a, Nocardiopsis sp. RBC	1/126	0.07889707403542055	0.10503172980965361	0	0	13.241333333333333	33.62783759261686	AURKA
N-NITROSODIMETHYLAMINE CTD 00005845	1/126	0.07889707403542055	0.10503172980965361	0	0	13.241333333333333	33.62783759261686	TXNRD1
daidzein CTD 00000166	1/127	0.07949958565386017	0.1053946789062586	0	0	13.135582010582011	33.25933922123504	CCNA2
caffeine BOSS	1/127	0.07949958565386017	0.1053946789062586	0	0	13.135582010582011	33.25933922123504	CCNB1
AZD4547 LINCS	1/128	0.08010173346833381	0.10597310079972112	0	0	13.031496062992126	32.897461671293605	AURKA
lorazepam BOSS	1/129	0.08070351765431988	0.10654865244031075	0	0	12.929036458333334	32.54203717343626	CCNB1
NSC25485 CTD 00006443	1/130	0.08130493844687399	0.10712135189186078	0	0	12.828165374677003	32.19290344020333	CCNA2
thimerosal CTD 00006868	1/131	0.0819059960266386	0.1076912169979878	0	0	12.728846153846154	31.849903464460027	CCNB1
metronidazole PC3 DOWN	2/745	0.08239431602132025	0.10803642477582807	0	0	4.709164321546556	11.755198811664995	CCNA2;CTBP2
STOCK1N-28457 MCF7 DOWN	1/132	0.08250669059562457	0.10803642477582807	0	0	12.631043256997456	31.512885297547427	BUB1
lanatoside C PC3 DOWN	1/133	0.08310702236346885	0.1085999740087047	0	0	12.534722222222221	31.1817018518508	CCNA2
WH-4-023 LINCS	1/135	0.08430659826851669	0.109942686313433	0	0	12.346393034825871	30.53627396070408	AURKA
Crizotinib LINCS	1/136	0.08490584282281771	0.1102740519589035	0	0	12.25432098765432	30.221757980901952	AURKA
MeIQx CTD 00001739	1/136	0.08490584282281771	0.1102740519589035	0	0	12.25432098765432	30.221757980901952	RRM2
Crizotinib FDA	1/138	0.08610324610485237	0.1116023818681555	0	0	12.074209245742093	29.608474518767785	AURKA
ACROLEIN CTD 00005313	1/139	0.08670140524023205	0.11215019827633255	0	0	11.98611111111111	29.309459952738585	TXNRD1
colchicine CTD 00005701	1/140	0.0872992029804689	0.11269533475660533	0	0	11.899280575539569	29.015371700867	CCNB1
parathion CTD 00006472	2/776	0.0883970320519564	0.11388246669596802	0	0	4.513272257458304	10.9488233713443	CCNA2;CDC20
genistein BOSS	1/143	0.08909042977041592	0.11454483827624905	0	0	11.64612676056338	28.161538253712973	CCNB1
Cadmium sulfate CTD 00001745	1/144	0.08968678389130744	0.1150800299328222	0	0	11.564102564102564	27.886045327020618	TXNRD1
Dasatinib	1/145	0.09028277761287112	0.11561261501928788	0	0	11.483217592592593	27.614939972876876	AURKA
fulvestrant PC3 DOWN	1/146	0.09087841112791338	0.11614260942147331	0	0	11.403448275862068	27.3481237720878	BUB1
Crizotinib	1/147	0.09147368464564021	0.1166700289192896	0	0	11.324771689497718	27.085501155061362	AURKA
EXEL-2880/GSK-1363089 Kinome Scan	1/149	0.09266315245629306	0.11771720560550947	0	0	11.170608108108109	26.57246805823029	AURKA
Zinc acetate dihydrate CTD 00007284	1/149	0.09266315245629306	0.11771720560550947	0	0	11.170608108108109	26.57246805823029	TXNRD1
tamoxifen CTD 00006827	2/802	0.09353593650945902	0.11859020521734982	0	0	4.360681818181818	10.332241226646557	CCNA2;TXNRD1
parthenolide HL60 UP	1/151	0.0938511826416481	0.11875426872873888	0	0	11.020555555555555	26.075129428578464	TXNRD1
HG-9-91-01 LINCS	1/153	0.09503777679741554	0.12001806200306034	0	0	10.874451754385966	25.592813587643803	AURKA
Cyperquat CTD 00007079	1/159	0.09858895896067726	0.1242570902877175	0	0	10.458333333333334	24.22982485142624	CCNB1
epivincamine HL60 DOWN	1/160	0.0991795705264762	0.12451030563147013	0	0	10.39203354297694	24.01415249907194	KIF11
Sorafenib tosylate BOSS	1/160	0.0991795705264762	0.12451030563147013	0	0	10.39203354297694	24.01415249907194	CCNB1
liothyronine CTD 00006943	1/162	0.10035972220498378	0.1257448284097738	0	0	10.261904761904763	23.592060816165063	CCNA2
strophanthidin PC3 DOWN	1/164	0.10153844656578896	0.12697273455095723	0	0	10.134969325153374	23.181895418815735	CCNA2
cinnamaldehyde CTD 00000671	1/165	0.10212727399973776	0.12745962516764145	0	0	10.072662601626016	22.98113689439487	TXNRD1
ARSENIC CTD 00005442	2/853	0.10387658761691582	0.12939013545264955	0	0	4.0884520884520885	9.258511299012092	CCNA2;AURKA
captopril PC3 DOWN	2/856	0.10449512808456174	0.12990736740473727	0	0	4.073451139024909	9.200357151329852	CTBP2;BUB1
hydroquinone CTD 00001535	1/172	0.10623910263754327	0.13181900307842748	0	0	9.656920077972709	21.651423585597897	TXNRD1
parthenolide PC3 DOWN	1/174	0.10741071418662793	0.13301443094041715	0	0	9.544315992292871	21.294278955185536	CCNA2
O,P'-DDT CTD 00000838	1/178	0.10974968539581294	0.13564806376774557	0	0	9.326741996233523	20.607931630836863	RRM2
dUTP BOSS	1/179	0.11033354351936198	0.13610643688971488	0	0	9.273876404494382	20.441916907043897	CCNB1
L-threonine BOSS	1/181	0.11150019954381085	0.13668136568079292	0	0	9.169907407407408	20.11629087576762	CCNB1
1,9-Pyrazoloanthrone CTD 00003948	1/181	0.11150019954381085	0.13668136568079292	0	0	9.169907407407408	20.11629087576762	CCNB1
calmidazolium MCF7 UP	1/182	0.11208299783526682	0.13668136568079292	0	0	9.11878453038674	19.95660247162695	TXNRD1
PROPIDIUM BOSS	1/182	0.11208299783526682	0.13668136568079292	0	0	9.11878453038674	19.95660247162695	CCNB1
clomipramine PC3 UP	1/182	0.11208299783526682	0.13668136568079292	0	0	9.11878453038674	19.95660247162695	TXNRD1
5,6-BENZOFLAVONE CTD 00007276	1/182	0.11208299783526682	0.13668136568079292	0	0	9.11878453038674	19.95660247162695	TXNRD1
Velcade(Bortezomib) BOSS	1/183	0.11266544322759792	0.1370552565731692	0	0	9.068223443223443	19.798947243352494	CCNB1
KW-2449 Kinome Scan	1/184	0.113247535947783	0.1370552565731692	0	0	9.018214936247723	19.64328884900502	AURKA
CROTONALDEHYDE CTD 00000669	1/184	0.113247535947783	0.1370552565731692	0	0	9.018214936247723	19.64328884900502	TXNRD1
Copper(II) chloride CTD 00001408	1/184	0.113247535947783	0.1370552565731692	0	0	9.018214936247723	19.64328884900502	TXNRD1
15-delta prostaglandin J2 HL60 UP	1/185	0.11382927614518186	0.13749887988047488	0	0	8.96875	19.48959179142973	TXNRD1
17-Hydroxyandrostan-3-one CTD 00006776	1/187	0.11499169986972001	0.13864093625802093	0	0	8.87141577060932	19.18794372538765	CCNA2
actinomycin D CTD 00005748	1/190	0.11673269661062383	0.1402108893499786	0	0	8.729276895943563	18.749339765752254	TXNRD1
ciglitazone CTD 00001835	1/190	0.11673269661062383	0.1402108893499786	0	0	8.729276895943563	18.749339765752254	CCNA2
phenoxybenzamine MCF7 UP	1/191	0.1173123259540467	0.14037935633826937	0	0	8.682894736842105	18.606709267073946	TXNRD1
N-Acetyl-L-cysteine BOSS	1/191	0.1173123259540467	0.14037935633826937	0	0	8.682894736842105	18.606709267073946	CCNB1
POTASSIUM CHROMATE CTD 00001284	3/1897	0.11877542451838388	0.14166178771119856	0	0	2.8658394931362197	6.105730528581929	CCNB1;BUB1;AURKA
R406 LINCS	1/194	0.11904910798265043	0.14166178771119856	0	0	8.546632124352332	18.189106572753218	AURKA
PLATINUM BOSS	1/194	0.11904910798265043	0.14166178771119856	0	0	8.546632124352332	18.189106572753218	CCNB1
VALPROIC ACID CTD 00006977	8/8312	0.11954051840942441	0.14198213989520855	0	0	2.2510597302504816	4.7814757454268575	CCNA2;CCNB2;RRM2;CTBP2;TXNRD1;BUB1B;BUB1;AURKA
2-Butanone BOSS	1/196	0.12020520963492679	0.14250673275828982	0	0	8.458119658119658	17.918990985475308	CCNB1
Staurosporine, Streptomyces sp. RBC	1/197	0.12078273510916757	0.1429262365458483	0	0	8.41454081632653	17.786335993718996	AURKA
doxorubicin BOSS	1/200	0.12251321261076642	0.14470599419275368	0	0	8.28643216080402	17.397665920944878	CCNB1
Pentadecafluorooctanoic acid CTD 00001078	1/203	0.12424054570827649	0.14620572506001597	0	0	8.162128712871286	17.022410882185554	RRM2
R406 Kinome Scan	1/203	0.12424054570827649	0.14620572506001597	0	0	8.162128712871286	17.022410882185554	AURKA
TAE-684 Kinome Scan	1/204	0.12481562554868265	0.1466124719220739	0	0	8.12151067323481	16.900194711039827	AURKA
cimetidine PC3 DOWN	2/953	0.12505723490272072	0.14662673963823583	0	0	3.6394226173405984	7.566300543623706	KIF11;BUB1
BX-912 LINCS	1/206	0.12596473963568564	0.14742027221099474	0	0	8.041463414634146	16.659928007090993	AURKA
dimethyl sulfoxide CTD 00005842	1/207	0.12653877425438145	0.14782134688948767	0	0	8.002022653721683	16.5418332584129	UBE2C
2,2',4,4',5,5'-Hexachlorobiphenyl CTD 00000731	1/208	0.12711246085725156	0.14822055198500683	0	0	7.962962962962963	16.425068857318326	CCNA2
Cube root extract CTD 00006707	1/211	0.1288314344745079	0.14995134176541083	0	0	7.848015873015873	16.082549969993845	BUB1B
NVP-TAE684 LINCS	1/212	0.129403730926868	0.150343607385943	0	0	7.81042654028436	15.970901283526263	AURKA
dexibuprofen PC3 DOWN	1/219	0.13340009935258804	0.15470537837804674	0	0	7.556957186544342	15.222752698780187	BUB1
progesterone BOSS	1/221	0.13453880463721904	0.15574329015069377	0	0	7.4875	15.019195801640365	CCNB1
parthenolide MCF7 UP	1/223	0.1356761286696523	0.1567758521155657	0	0	7.4192942942942945	14.819926393575223	TXNRD1
doxorubicin MCF7 DOWN	2/1006	0.13671194766589254	0.1576876075063273	0	0	3.437703730532416	6.840614937534532	CCNA2;AURKA
LY 294002 CTD 00003061	1/227	0.13794663895701847	0.1588250491775402	0	0	7.286504424778761	14.433751675002995	CCNA2
celastrol MCF7 UP	1/229	0.13907982831421897	0.15984174513090993	0	0	7.221856725146199	14.246608804434008	TXNRD1
nitrofural PC3 DOWN	1/231	0.14021164251623294	0.1608532128687125	0	0	7.158333333333333	14.063277884808121	BUB1
diethylstilbestrol CTD 00005818	1/233	0.14134208310247223	0.16185948226250854	0	0	7.095905172413793	13.883650833851748	CDC20
spiperone PC3 UP	1/236	0.1430351717822827	0.1635053215901228	0	0	7.004255319148936	13.620928226147496	CTBP2
hesperetin PC3 DOWN	1/237	0.14359884949667007	0.16356446493470975	0	0	6.974223163841808	13.535095518468776	BUB1
3,3',4,4',5-Pentachlorobiphenyl CTD 00001077	1/237	0.14359884949667007	0.16356446493470975	0	0	6.974223163841808	13.535095518468776	CCNA2
dorzolamide HL60 DOWN	1/238	0.14416218498267455	0.16362279965173895	0	0	6.944444444444445	13.450113392964562	BUB1
flunixin HL60 DOWN	1/238	0.14416218498267455	0.16362279965173895	0	0	6.944444444444445	13.450113392964562	CCNB1
puromycin HL60 DOWN	1/240	0.14528782990143213	0.16460802004789918	0	0	6.885634588563459	13.282654014006905	RRM2
emetine MCF7 DOWN	1/244	0.14753502096924523	0.16685819185725256	0	0	6.770919067215363	12.957438085806086	CCNA2
cicloheximide PC3 DOWN	1/247	0.14921683386291879	0.16846211455548604	0	0	6.687330623306233	12.721675310332385	CCNA2
topotecan CTD 00007293	1/250	0.15089558349413226	0.1700569274298951	0	0	6.605756358768407	12.49258963404369	CCNB2
(-)-Epigallocatechin gallate CTD 00002033	3/2114	0.15129683245265818	0.17020893650924046	0	0	2.5404073898626245	4.797588809106496	CCNB1;BUB1;AURKA
curcumin BOSS	1/257	0.15480078209101206	0.17384481503718227	0	0	6.4228515625	11.98257634635295	CCNB1
Sunitinib	1/258	0.155357312207623	0.17416372368538788	0	0	6.397535667963684	11.912387825814571	AURKA
ascorbic acid CTD 00005445	1/261	0.15702487365836842	0.1757248586124298	0	0	6.32275641025641	11.70564175213891	BUB1
PD 98059 CTD 00003206	1/262	0.1575800517886928	0.17603785505764807	0	0	6.298212005108557	11.637972716709047	CCNB1
MG-132 MCF7 UP	1/270	0.1620093416434566	0.18067010350814794	0	0	6.108426270136308	11.117954478842362	TXNRD1
CEP-701 Kinome Scan	1/272	0.1631133000996947	0.18158431840366712	0	0	6.062730627306273	10.993611450066114	AURKA
cyclophosphamide CTD 00005734	1/280	0.16751572289928243	0.18616095118720255	0	0	5.886499402628435	10.517279356819305	RRM2
alsterpaullone PC3 DOWN	2/1153	0.17031163244691902	0.1889394672458008	0	0	2.9754363794329044	5.266895475693909	CCNA2;AURKA
Allococaine CTD 00005697	1/290	0.17298868843355975	0.1915767277453114	0	0	5.679930795847751	9.965603704850173	CCNA2
luteolin HL60 DOWN	1/293	0.17462408988744335	0.19305327584442267	0	0	5.620719178082192	9.808827615372056	RRM2
OCHRATOXIN A CTD 00001202	1/297	0.17679998162123364	0.19512122324001432	0	0	5.543637387387387	9.605661362247778	CCNB1
helveticoside HL60 UP	1/301	0.17897057735862631	0.1971762050554521	0	0	5.4686111111111115	9.408930578097754	BUB1
lycorine PC3 DOWN	1/302	0.17951240018669185	0.19743274306247177	0	0	5.45016611295681	9.360720205157259	CCNA2
mitomycin C CTD 00007136	1/308	0.18275641192139971	0.20065523576937186	0	0	5.342019543973941	9.079302267595516	CCNB1
MG-262 MCF7 UP	1/312	0.18491250452017116	0.20267425452553922	0	0	5.272240085744909	8.898869129618962	TXNRD1
N-Acetyl-L-cysteine CTD 00005305	1/315	0.18652612682414121	0.2037439231463696	0	0	5.221072186836518	8.76714066752805	TXNRD1
