NAME	TITLE	SCORE	
LINC02497	long intergenic non-protein coding RNA 2497 [Source:HGNC Symbol;Acc:HGNC:53482]	0.0	
LINC02492	long intergenic non-protein coding RNA 2492 [Source:HGNC Symbol;Acc:HGNC:53476]	0.0	
IGHVII-74-1	immunoglobulin heavy variable (II)-74-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5690]	0.0	
LINC02494	long intergenic non-protein coding RNA 2494 [Source:HGNC Symbol;Acc:HGNC:53479]	0.0	
LINC02493	long intergenic non-protein coding RNA 2493 [Source:HGNC Symbol;Acc:HGNC:53477]	0.0	
LINC02490	long intergenic non-protein coding RNA 2490 [Source:HGNC Symbol;Acc:HGNC:53471]	0.0	
LINC02489	long intergenic non-protein coding RNA 2489 [Source:HGNC Symbol;Acc:HGNC:53470]	0.0	
LINC02488	long intergenic non-protein coding RNA 2488 [Source:HGNC Symbol;Acc:HGNC:53467]	0.0	
OR7G3	olfactory receptor family 7 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:8467]	0.0	
KNDC1	kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]	0.0	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	0.0	
TMEM108-AS1	TMEM108 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50307]	0.0	
RGS8	regulator of G protein signaling 8 [Source:HGNC Symbol;Acc:HGNC:16810]	0.0	
RGS6	regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]	0.0	
RGS7	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	0.0	
NXPH2	neurexophilin 2 [Source:HGNC Symbol;Acc:HGNC:8076]	0.0	
CYP11A1	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]	0.0	
NXPH1	neurexophilin 1 [Source:HGNC Symbol;Acc:HGNC:20693]	0.0	
GGT5	gamma-glutamyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4260]	0.0	
IGKV7-3	immunoglobulin kappa variable 7-3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5839]	0.0	
CYP11B2	cytochrome P450 family 11 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:2592]	0.0	
CYP11B1	cytochrome P450 family 11 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2591]	0.0	
ENSG00000234953	novel transcript	0.0	
ADIPOQ-AS1	ADIPOQ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40648]	0.0	
ANKRD44-DT	ANKRD44 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55840]	0.0	
ZP1	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	0.0	
ZP2	zona pellucida glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:13188]	0.0	
ZP4	zona pellucida glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:15770]	0.0	
ATOH1	atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]	0.0	
LGALS14	galectin 14 [Source:HGNC Symbol;Acc:HGNC:30054]	0.0	
LGALS16	galectin 16 [Source:HGNC Symbol;Acc:HGNC:40039]	0.0	
LGALS13	galectin 13 [Source:HGNC Symbol;Acc:HGNC:15449]	0.0	
LGALS12	galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788]	0.0	
ETS1-AS1	ETS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53932]	0.0	
IGHVIII-2-1	immunoglobulin heavy variable (III)-2-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5695]	0.0	
NXNL1	nucleoredoxin like 1 [Source:HGNC Symbol;Acc:HGNC:25179]	0.0	
OR5P2	olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]	0.0	
LILRB1-AS1	LILRB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53114]	0.0	
PPP2R2B-IT1	PPP2R2B intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:42984]	0.0	
OR5W2	olfactory receptor family 5 subfamily W member 2 [Source:HGNC Symbol;Acc:HGNC:15299]	0.0	
IGHV3-69-1	immunoglobulin heavy variable 3-69-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5631]	0.0	
TNNC1	troponin C1, slow skeletal and cardiac type [Source:HGNC Symbol;Acc:HGNC:11943]	0.0	
PAX1	paired box 1 [Source:HGNC Symbol;Acc:HGNC:8615]	0.0	
OR5V1	olfactory receptor family 5 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:13972]	0.0	
PAX7	paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]	0.0	
METTL7B	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]	0.0	
OR5T3	olfactory receptor family 5 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:15297]	0.0	
OR5T2	olfactory receptor family 5 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:15296]	0.0	
OR5T1	olfactory receptor family 5 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:14821]	0.0	
RHAG	Rh associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:10006]	0.0	
GALNT9-AS1	GALNT9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56353]	0.0	
LINC02441	long intergenic non-protein coding RNA 2441 [Source:HGNC Symbol;Acc:HGNC:53373]	0.0	
LINC02440	long intergenic non-protein coding RNA 2440 [Source:HGNC Symbol;Acc:HGNC:53372]	0.0	
LINC02442	long intergenic non-protein coding RNA 2442 [Source:HGNC Symbol;Acc:HGNC:53374]	0.0	
LINC02438	long intergenic non-protein coding RNA 2438 [Source:HGNC Symbol;Acc:HGNC:53370]	0.0	
LINC02439	long intergenic non-protein coding RNA 2439 [Source:HGNC Symbol;Acc:HGNC:53371]	0.0	
STK32A	serine/threonine kinase 32A [Source:HGNC Symbol;Acc:HGNC:28317]	0.0	
LINC02433	long intergenic non-protein coding RNA 2433 [Source:HGNC Symbol;Acc:HGNC:27959]	0.0	
LINC02436	long intergenic non-protein coding RNA 2436 [Source:HGNC Symbol;Acc:HGNC:53368]	0.0	
LINC02435	long intergenic non-protein coding RNA 2435 [Source:HGNC Symbol;Acc:HGNC:53366]	0.0	
LINC02430	long intergenic non-protein coding RNA 2430 [Source:HGNC Symbol;Acc:HGNC:53361]	0.0	
LINC02432	long intergenic non-protein coding RNA 2432 [Source:HGNC Symbol;Acc:HGNC:53363]	0.0	
LINC02431	long intergenic non-protein coding RNA 2431 [Source:HGNC Symbol;Acc:HGNC:53362]	0.0	
LINC02426	long intergenic non-protein coding RNA 2426 [Source:HGNC Symbol;Acc:HGNC:53357]	0.0	
LINC02429	long intergenic non-protein coding RNA 2429 [Source:HGNC Symbol;Acc:HGNC:53360]	0.0	
LINC02423	long intergenic non-protein coding RNA 2423 [Source:HGNC Symbol;Acc:HGNC:53353]	0.0	
LINC02422	long intergenic non-protein coding RNA 2422 [Source:HGNC Symbol;Acc:HGNC:53352]	0.0	
LINC02425	long intergenic non-protein coding RNA 2425 [Source:HGNC Symbol;Acc:HGNC:53356]	0.0	
LINC02424	long intergenic non-protein coding RNA 2424 [Source:HGNC Symbol;Acc:HGNC:53354]	0.0	
LINC02463	long intergenic non-protein coding RNA 2463 [Source:HGNC Symbol;Acc:HGNC:53400]	0.0	
LINC02462	long intergenic non-protein coding RNA 2462 [Source:HGNC Symbol;Acc:HGNC:53399]	0.0	
LINC02465	long intergenic non-protein coding RNA 2465 [Source:HGNC Symbol;Acc:HGNC:53403]	0.0	
LINC02464	long intergenic non-protein coding RNA 2464 [Source:HGNC Symbol;Acc:HGNC:53401]	0.0	
LINC02461	long intergenic non-protein coding RNA 2461 [Source:HGNC Symbol;Acc:HGNC:53398]	0.0	
LINC02460	long intergenic non-protein coding RNA 2460 [Source:HGNC Symbol;Acc:HGNC:53396]	0.0	
RHEX	regulator of hemoglobinization and erythroid cell expansion [Source:HGNC Symbol;Acc:HGNC:25341]	0.0	
LINC02459	long intergenic non-protein coding RNA 2459 [Source:HGNC Symbol;Acc:HGNC:53395]	0.0	
H2BW1	H2B.W histone 1 [Source:HGNC Symbol;Acc:HGNC:27252]	0.0	
LINC02456	long intergenic non-protein coding RNA 2456 [Source:HGNC Symbol;Acc:HGNC:53389]	0.0	
H2BW2	H2B.W histone 2 [Source:HGNC Symbol;Acc:HGNC:27867]	0.0	
LINC02455	long intergenic non-protein coding RNA 2455 [Source:HGNC Symbol;Acc:HGNC:53388]	0.0	
LINC02452	long intergenic non-protein coding RNA 2452 [Source:HGNC Symbol;Acc:HGNC:53384]	0.0	
LINC02451	long intergenic non-protein coding RNA 2451 [Source:HGNC Symbol;Acc:HGNC:53383]	0.0	
LINC02450	long intergenic non-protein coding RNA 2450 [Source:HGNC Symbol;Acc:HGNC:53382]	0.0	
LINC02448	long intergenic non-protein coding RNA 2448 [Source:HGNC Symbol;Acc:HGNC:53380]	0.0	
LINC02445	long intergenic non-protein coding RNA 2445 [Source:HGNC Symbol;Acc:HGNC:53377]	0.0	
LINC02444	long intergenic non-protein coding RNA 2444 [Source:HGNC Symbol;Acc:HGNC:53376]	0.0	
LINC02446	long intergenic non-protein coding RNA 2446 [Source:HGNC Symbol;Acc:HGNC:53378]	0.0	
DMRTB1	DMRT like family B with proline rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:13913]	0.0	
MCM8-AS1	MCM8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51230]	0.0	
METTL24	methyltransferase like 24 [Source:HGNC Symbol;Acc:HGNC:21566]	0.0	
TNMD	tenomodulin [Source:HGNC Symbol;Acc:HGNC:17757]	0.0	
LINC02421	long intergenic non-protein coding RNA 2421 [Source:HGNC Symbol;Acc:HGNC:53351]	0.0	
TEX36-AS1	TEX36 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49500]	0.0	
LINC02420	long intergenic non-protein coding RNA 2420 [Source:HGNC Symbol;Acc:HGNC:53350]	0.0	
LOC105371430	novel transcript, antisense to C17orf97	0.0	
LINC02419	long intergenic non-protein coding RNA 2419 [Source:HGNC Symbol;Acc:HGNC:53349]	0.0	
LINC02416	long intergenic non-protein coding RNA 2416 [Source:HGNC Symbol;Acc:HGNC:53345]	0.0	
LINC02415	long intergenic non-protein coding RNA 2415 [Source:HGNC Symbol;Acc:HGNC:53344]	0.0	
LINC02417	long intergenic non-protein coding RNA 2417 [Source:HGNC Symbol;Acc:HGNC:53347]	0.0	
LINC02411	long intergenic non-protein coding RNA 2411 [Source:HGNC Symbol;Acc:HGNC:53340]	0.0	
LINC02414	long intergenic non-protein coding RNA 2414 [Source:HGNC Symbol;Acc:HGNC:53343]	0.0	
LINC02413	long intergenic non-protein coding RNA 2413 [Source:HGNC Symbol;Acc:HGNC:53342]	0.0	
LINC02410	long intergenic non-protein coding RNA 2410 [Source:HGNC Symbol;Acc:HGNC:53339]	0.0	
LINC02409	long intergenic non-protein coding RNA 2409 [Source:HGNC Symbol;Acc:HGNC:53338]	0.0	
LINC02404	long intergenic non-protein coding RNA 2404 [Source:HGNC Symbol;Acc:HGNC:53331]	0.0	
TNP2	transition protein 2 [Source:HGNC Symbol;Acc:HGNC:11952]	0.0	
LINC02406	long intergenic non-protein coding RNA 2406 [Source:HGNC Symbol;Acc:HGNC:53334]	0.0	
TNP1	transition protein 1 [Source:HGNC Symbol;Acc:HGNC:11951]	0.0	
LINC02401	long intergenic non-protein coding RNA 2401 [Source:HGNC Symbol;Acc:HGNC:53328]	0.0	
LINC02400	long intergenic non-protein coding RNA 2400 [Source:HGNC Symbol;Acc:HGNC:53327]	0.0	
LINC02403	long intergenic non-protein coding RNA 2403 [Source:HGNC Symbol;Acc:HGNC:53330]	0.0	
LINC02402	long intergenic non-protein coding RNA 2402 [Source:HGNC Symbol;Acc:HGNC:53329]	0.0	
IGLV2-8	immunoglobulin lambda variable 2-8 [Source:HGNC Symbol;Acc:HGNC:5895]	0.0	
IGLV2-5	immunoglobulin lambda variable 2-5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5894]	0.0	
LINC02397	long intergenic non-protein coding RNA 2397 [Source:HGNC Symbol;Acc:HGNC:53323]	0.0	
LINC02396	long intergenic non-protein coding RNA 2396 [Source:HGNC Symbol;Acc:HGNC:27463]	0.0	
LINC02399	long intergenic non-protein coding RNA 2399 [Source:HGNC Symbol;Acc:HGNC:53326]	0.0	
LINC02398	long intergenic non-protein coding RNA 2398 [Source:HGNC Symbol;Acc:HGNC:53325]	0.0	
TMEM52B	transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]	0.0	
LINC02393	long intergenic non-protein coding RNA 2393 [Source:HGNC Symbol;Acc:HGNC:53320]	0.0	
LINC02395	long intergenic non-protein coding RNA 2395 [Source:HGNC Symbol;Acc:HGNC:53322]	0.0	
LINC02394	long intergenic non-protein coding RNA 2394 [Source:HGNC Symbol;Acc:HGNC:53321]	0.0	
EBF1	EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]	0.0	
USP17L30	ubiquitin specific peptidase 17 like family member 30 [Source:HGNC Symbol;Acc:HGNC:44458]	0.0	
EBF2	EBF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:19090]	0.0	
LINC02390	long intergenic non-protein coding RNA 2390 [Source:HGNC Symbol;Acc:HGNC:53317]	0.0	
OR6C6	olfactory receptor family 6 subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:31293]	0.0	
OR6C4	olfactory receptor family 6 subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:19632]	0.0	
OR6C2	olfactory receptor family 6 subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:15436]	0.0	
OR6C1	olfactory receptor family 6 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8355]	0.0	
FSIP2-AS2	FSIP2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:54061]	0.0	
OR6B3	olfactory receptor family 6 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:15042]	0.0	
OR6B2	olfactory receptor family 6 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15041]	0.0	
OR6B1	olfactory receptor family 6 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:8354]	0.0	
CIDEC	cell death inducing DFFA like effector c [Source:HGNC Symbol;Acc:HGNC:24229]	0.0	
NOTCH2NLB	notch 2 N-terminal like B [Source:HGNC Symbol;Acc:HGNC:53923]	0.0	
DMRTC1	DMRT like family C1 [Source:HGNC Symbol;Acc:HGNC:13910]	0.0	
DMRTC2	DMRT like family C2 [Source:HGNC Symbol;Acc:HGNC:13911]	0.0	
TH2LCRR	T helper type 2 locus control region associated RNA [Source:HGNC Symbol;Acc:HGNC:40495]	0.0	
ENSG00000256442	novel transcript	0.0	
LINC02364	long intergenic non-protein coding RNA 2364 [Source:HGNC Symbol;Acc:HGNC:53288]	0.0	
LINC02366	long intergenic non-protein coding RNA 2366 [Source:HGNC Symbol;Acc:HGNC:53289]	0.0	
IGHV7-4-1	immunoglobulin heavy variable 7-4-1 [Source:HGNC Symbol;Acc:HGNC:5665]	0.0	
LINC02360	long intergenic non-protein coding RNA 2360 [Source:HGNC Symbol;Acc:HGNC:53282]	0.0	
TSPAN9-IT1	TSPAN9 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41462]	0.0	
LINC02357	long intergenic non-protein coding RNA 2357 [Source:HGNC Symbol;Acc:HGNC:53279]	0.0	
LINC02359	long intergenic non-protein coding RNA 2359 [Source:HGNC Symbol;Acc:HGNC:53280]	0.0	
LINC02358	long intergenic non-protein coding RNA 2358 [Source:HGNC Symbol;Acc:HGNC:53281]	0.0	
LINC02353	long intergenic non-protein coding RNA 2353 [Source:HGNC Symbol;Acc:HGNC:53275]	0.0	
LINC02351	long intergenic non-protein coding RNA 2351 [Source:HGNC Symbol;Acc:HGNC:53273]	0.0	
LINC02350	long intergenic non-protein coding RNA 2350 [Source:HGNC Symbol;AccHGNC:53272]	0.0	
LINC02349	long intergenic non-protein coding RNA 2349 [Source:HGNC Symbol;Acc:HGNC:53271]	0.0	
LINC02345	long intergenic non-protein coding RNA 2345 [Source:HGNC Symbol;Acc:HGNC:53267]	0.0	
USP17L27	ubiquitin specific peptidase 17 like family member 27 [Source:HGNC Symbol;Acc:HGNC:44455]	0.0	
USP17L26	ubiquitin specific peptidase 17 like family member 26 [Source:HGNC Symbol;Acc:HGNC:44454]	0.0	
LINC02385	long intergenic non-protein coding RNA 2385 [Source:HGNC Symbol;Acc:HGNC:53309]	0.0	
USP17L29	ubiquitin specific peptidase 17 like family member 29 [Source:HGNC Symbol;Acc:HGNC:44457]	0.0	
LINC02388	long intergenic non-protein coding RNA 2388 [Source:HGNC Symbol;Acc:HGNC:53315]	0.0	
USP17L28	ubiquitin specific peptidase 17 like family member 28 [Source:HGNC Symbol;Acc:HGNC:44456]	0.0	
LINC02382	long intergenic non-protein coding RNA 2382 [Source:HGNC Symbol;Acc:HGNC:53305]	0.0	
LINC02384	long intergenic non-protein coding RNA 2384 [Source:HGNC Symbol;Acc:HGNC:53308]	0.0	
LINC02380	long intergenic non-protein coding RNA 2380 [Source:HGNC Symbol;Acc:HGNC:53303]	0.0	
USP17L21	ubiquitin specific peptidase 17 like family member 21 [Source:HGNC Symbol;Acc:HGNC:44449]	0.0	
USP17L20	ubiquitin specific peptidase 17 like family member 20 [Source:HGNC Symbol;Acc:HGNC:44448]	0.0	
USP17L23	ubiquitin specific peptidase 17 like family member 23 [Source:HGNC Symbol;Acc:HGNC:44451]	0.0	
USP17L22	ubiquitin specific peptidase 17 like family member 22 [Source:HGNC Symbol;Acc:HGNC:44450]	0.0	
USP17L25	ubiquitin specific peptidase 17 like family member 25 [Source:HGNC Symbol;Acc:HGNC:44452]	0.0	
USP17L24	ubiquitin specific peptidase 17 like family member 24 [Source:HGNC Symbol;Acc:HGNC:44453]	0.0	
LINC02379	long intergenic non-protein coding RNA 2379 [Source:HGNC Symbol;Acc:HGNC:53302]	0.0	
RORA-AS2	RORA antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:51411]	0.0	
LINC02378	long intergenic non-protein coding RNA 2378 [Source:HGNC Symbol;Acc:HGNC:53301]	0.0	
LINC02375	long intergenic non-protein coding RNA 2375 [Source:HGNC Symbol;Acc:HGNC:53297]	0.0	
OR6F1	olfactory receptor family 6 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:15027]	0.0	
USP17L15	ubiquitin specific peptidase 17 like family member 15 [Source:HGNC Symbol;Acc:HGNC:44443]	0.0	
LINC02374	long intergenic non-protein coding RNA 2374 [Source:HGNC Symbol;Acc:HGNC:53296]	0.0	
LINC02377	long intergenic non-protein coding RNA 2377 [Source:HGNC Symbol;Acc:HGNC:53300]	0.0	
USP17L18	ubiquitin specific peptidase 17 like family member 18 [Source:HGNC Symbol;Acc:HGNC:44446]	0.0	
USP17L17	ubiquitin specific peptidase 17 like family member 17 [Source:HGNC Symbol;Acc:HGNC:44445]	0.0	
LINC02376	long intergenic non-protein coding RNA 2376 [Source:HGNC Symbol;Acc:HGNC:53298]	0.0	
LINC02371	long intergenic non-protein coding RNA 2371 [Source:HGNC Symbol;Acc:HGNC:53293]	0.0	
LINC02370	long intergenic non-protein coding RNA 2370 [Source:HGNC Symbol;Acc:HGNC:27885]	0.0	
USP17L19	ubiquitin specific peptidase 17 like family member 19 [Source:HGNC Symbol;Acc:HGNC:44447]	0.0	
LINC02373	long intergenic non-protein coding RNA 2373 [Source:HGNC Symbol;Acc:HGNC:53295]	0.0	
LINC02372	long intergenic non-protein coding RNA 2372 [Source:HGNC Symbol;Acc:HGNC:53294]	0.0	
USP17L10	ubiquitin specific peptidase 17 like family member 10 [Source:HGNC Symbol;Acc:HGNC:44438]	0.0	
USP17L12	ubiquitin specific peptidase 17 like family member 12 [Source:HGNC Symbol;Acc:HGNC:44440]	0.0	
USP17L11	ubiquitin specific peptidase 17 like family member 11 [Source:HGNC Symbol;Acc:HGNC:44439]	0.0	
USP17L13	ubiquitin specific peptidase 17 like family member 13 [Source:HGNC Symbol;Acc:HGNC:44441]	0.0	
GHRH	growth hormone releasing hormone [Source:HGNC Symbol;Acc:HGNC:4265]	0.0	
LINC02368	long intergenic non-protein coding RNA 2368 [Source:HGNC Symbol;Acc:HGNC:53291]	0.0	
LINC02367	long intergenic non-protein coding RNA 2367 [Source:HGNC Symbol;Acc:HGNC:53290]	0.0	
LINC02369	long intergenic non-protein coding RNA 2369 [Source:HGNC Symbol;Acc:HGNC:53292]	0.0	
OR6M1	olfactory receptor family 6 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14711]	0.0	
ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	0.0	
GHSR	growth hormone secretagogue receptor [Source:HGNC Symbol;Acc:HGNC:4267]	0.0	
OR6K6	olfactory receptor family 6 subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:15033]	0.0	
OR6K3	olfactory receptor family 6 subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:15030]	0.0	
TMEM59L	transmembrane protein 59 like [Source:HGNC Symbol;Acc:HGNC:13237]	0.0	
ARHGAP15	Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]	0.0	
LATS2-AS1	LATS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39912]	0.0	
OR6Q1	olfactory receptor family 6 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:15302]	0.0	
FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	0.0	
ENSG00000219445	novel transcript	0.0	
OR6P1	olfactory receptor family 6 subfamily P member 1 [Source:HGNC Symbol;Acc:HGNC:15036]	0.0	
PPP1R15B-AS1	PPP1R15B and PIK3C2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55838]	0.0	
MAPT-AS1	MAPT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43738]	0.0	
OR6N2	olfactory receptor family 6 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15035]	0.0	
OR6N1	olfactory receptor family 6 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:15034]	0.0	
TRAV26-1	T cell receptor alpha variable 26-1 [Source:HGNC Symbol;Acc:HGNC:12123]	0.0	
TRAV26-2	T cell receptor alpha variable 26-2 [Source:HGNC Symbol;Acc:HGNC:12124]	0.0	
TEX43	testis expressed 43 [Source:HGNC Symbol;Acc:HGNC:33767]	0.0	
TEX44	testis expressed 44 [Source:HGNC Symbol;Acc:HGNC:28563]	0.0	
TEX45	testis expressed 45 [Source:HGNC Symbol;Acc:HGNC:24745]	0.0	
SPINT4	serine peptidase inhibitor, Kunitz type 4 [Source:HGNC Symbol;Acc:HGNC:16130]	0.0	
TEX47	testis expressed 47 [Source:HGNC Symbol;Acc:HGNC:22402]	0.0	
TEX48	testis expressed 48 [Source:HGNC Symbol;Acc:HGNC:52393]	0.0	
TEX49	testis expressed 49 [Source:HGNC Symbol;Acc:HGNC:48628]	0.0	
TEX50	testis expressed 50 [Source:HGNC Symbol;Acc:HGNC:52382]	0.0	
TEX51	testis expressed 51 [Source:HGNC Symbol;Acc:HGNC:52387]	0.0	
TEX52	testis expressed 52 [Source:HGNC Symbol;Acc:HGNC:53643]	0.0	
TEX53	testis expressed 53 [Source:HGNC Symbol;Acc:HGNC:53655]	0.0	
PKD1L1-AS1	PKD1L1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:21911]	0.0	
SGSM3-AS1	SGSM3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41088]	0.0	
TEX54	testis expressed 54 [Source:HGNC Symbol;Acc:HGNC:53729]	0.0	
TEX55	testis expressed 55 [Source:HGNC Symbol;Acc:HGNC:26553]	0.0	
TEX28	testis expressed 28 [Source:HGNC Symbol;Acc:HGNC:2563]	0.0	
TEX33	testis expressed 33 [Source:HGNC Symbol;Acc:HGNC:28568]	0.0	
TEX36	testis expressed 36 [Source:HGNC Symbol;Acc:HGNC:31653]	0.0	
TEX37	testis expressed 37 [Source:HGNC Symbol;Acc:HGNC:26341]	0.0	
SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	0.0	
PCCA-AS1	PCCA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39901]	0.0	
SLC18A3	solute carrier family 18 member A3 [Source:HGNC Symbol;Acc:HGNC:10936]	0.0	
TEX11	testis expressed 11 [Source:HGNC Symbol;Acc:HGNC:11733]	0.0	
PABPC5-AS1	PABPC5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31845]	0.0	
SNX20	sorting nexin 20 [Source:HGNC Symbol;Acc:HGNC:30390]	0.0	
OR9A4	olfactory receptor family 9 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:15095]	0.0	
OR9A2	olfactory receptor family 9 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15093]	0.0	
TOMT	transmembrane O-methyltransferase [Source:HGNC Symbol;Acc:HGNC:55527]	0.0	
PARAL1	PPARG activating RBM14 associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:53772]	0.0	
TRIM75	tripartite motif containing 75 [Source:HGNC Symbol;Acc:HGNC:32686]	0.0	
TRIM77	tripartite motif containing 77 [Source:HGNC Symbol;Acc:HGNC:34228]	0.0	
ECE2	endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]	0.0	
IGHVII-28-1	immunoglobulin heavy variable (II)-28-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5675]	0.0	
ARL5C	ADP ribosylation factor like GTPase 5C [Source:HGNC Symbol;Acc:HGNC:31111]	0.0	
TRIM64	tripartite motif containing 64 [Source:HGNC Symbol;Acc:HGNC:14663]	0.0	
TRIM60	tripartite motif containing 60 [Source:HGNC Symbol;Acc:HGNC:21162]	0.0	
COL18A1-AS2	COL18A1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40155]	0.0	
COL18A1-AS1	COL18A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23132]	0.0	
TRIM51	tripartite motif-containing 51 [Source:HGNC Symbol;Acc:HGNC:19023]	0.0	
TRIM49	tripartite motif containing 49 [Source:HGNC Symbol;Acc:HGNC:13431]	0.0	
TRIM42	tripartite motif containing 42 [Source:HGNC Symbol;Acc:HGNC:19014]	0.0	
TRIM43	tripartite motif containing 43 [Source:HGNC Symbol;Acc:HGNC:19015]	0.0	
MBD3L2B	methyl-CpG binding domain protein 3 like 2B [Source:HGNC Symbol;Acc:HGNC:53435]	0.0	
TM6SF2	transmembrane 6 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11861]	0.0	
OR9K2	olfactory receptor family 9 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15339]	0.0	
COL6A2-DT	COL6A2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55814]	0.0	
OR9I1	olfactory receptor family 9 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:14718]	0.0	
PIN1-DT	PIN1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55303]	0.0	
APELA	apelin receptor early endogenous ligand [Source:HGNC Symbol;Acc:HGNC:48925]	0.0	
PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	0.0	
EWSAT1	Ewing sarcoma associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:26596]	0.0	
OR9G4	olfactory receptor family 9 subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:15322]	0.0	
