ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000115306,26.56799055,-1.914007734,0.410051755,6.94E-07,3.89E-06
ENSG00000115307,227.3824316,0.600679911,0.15146588,5.99E-05,0.00024985
ENSG00000115339,50.09318125,-1.661083985,0.32418182,8.68E-08,5.46E-07
ENSG00000115364,14.08137428,-1.836719426,0.587078697,0.000396037,0.001392574
ENSG00000115365,32.3685542,-2.385209053,0.405764593,7.17E-10,5.69E-09
ENSG00000115380,35.53712743,-1.339159933,0.406800858,0.000364608,0.001292102
ENSG00000115414,14.29269676,-2.030352075,0.582767448,9.78E-05,0.000390824
ENSG00000115415,38.98499459,-3.037637038,0.405011074,9.52E-15,1.11E-13
ENSG00000115419,97.04772901,1.49771088,0.244999863,3.53E-10,2.88E-09
ENSG00000115446,125.1155096,1.608202375,0.217613515,4.66E-14,5.19E-13
ENSG00000115464,54.22305852,1.168629909,0.299848212,4.64E-05,0.000197961
ENSG00000115484,543.2937838,1.184381031,0.111538058,1.18E-26,2.60E-25
ENSG00000115520,71.66928269,1.023431258,0.266362955,6.74E-05,0.00027817
ENSG00000115524,365.4111484,2.385337937,0.136569142,6.18E-69,4.02E-67
ENSG00000115539,36.69291765,-1.566071269,0.36485845,5.49E-06,2.71E-05
ENSG00000115541,357.5332271,1.384164328,0.126836395,3.95E-28,9.23E-27
ENSG00000115561,32.70028577,-2.39433818,0.392590157,1.82E-10,1.54E-09
ENSG00000115568,31.35608579,1.47600634,0.421974717,0.000158358,0.00060646
ENSG00000115590,11.17614791,2.031339479,0.710180681,0.000825623,0.002697434
ENSG00000115596,9.718144934,6.32761707,2.486565912,9.72E-06,4.60E-05
ENSG00000115602,204.8346534,8.247305198,0.803972327,2.21E-23,4.26E-22
ENSG00000115607,2.782539354,3.819464847,3.245975714,0.006794889,0.017392611
ENSG00000115657,21.14603645,0.995679068,0.495573782,0.022878391,0.049637264
ENSG00000115677,268.8652653,0.661375376,0.127860297,1.84E-07,1.11E-06
ENSG00000115687,7.493729524,2.421896504,0.854296815,0.000707063,0.002346613
ENSG00000115694,32.71685171,-1.373275012,0.399912784,0.000220348,0.000816019
ENSG00000115738,66.00714757,4.150900166,0.390082125,3.46E-27,7.80E-26
ENSG00000115758,1202.752894,4.056674189,0.097494845,0,0
ENSG00000115806,57.2725089,-1.28278968,0.300357262,8.11E-06,3.90E-05
ENSG00000115816,91.65423409,0.728626114,0.211613396,0.000418792,0.001462994
ENSG00000115825,19.09424822,1.010918533,0.493183059,0.020442397,0.04506088
ENSG00000115839,132.7362555,0.925513569,0.18214179,2.38E-07,1.42E-06
ENSG00000115844,12.98641472,2.715896703,0.77635079,7.61E-05,0.000310049
ENSG00000115866,61.96339711,-0.815616839,0.267746067,0.001524252,0.004664419
ENSG00000115875,150.0153099,1.299749269,0.177267387,9.85E-14,1.08E-12
ENSG00000115884,461.6112294,-3.187128547,0.138260213,1.50E-118,2.00E-116
ENSG00000115944,34.8100251,-1.453307672,0.369829937,2.91E-05,0.000127858
ENSG00000115963,122.4609693,-0.490828287,0.186205449,0.007236534,0.018360788
ENSG00000115966,43.412521,2.058522485,0.363131467,3.36E-09,2.51E-08
ENSG00000115977,21.50758032,2.242787906,0.51966324,3.22E-06,1.65E-05
ENSG00000115998,27.35192371,1.358463859,0.452615151,0.000986937,0.003157501
ENSG00000116005,20.69553647,-2.738889886,0.523948563,2.54E-08,1.70E-07
ENSG00000116016,97.68664838,-0.505042482,0.205965962,0.012243868,0.029049845
ENSG00000116017,12.87164973,1.259499839,0.644774034,0.018817939,0.041907683
ENSG00000116106,7.708327146,-2.178165537,0.872239443,0.001802601,0.005415284
ENSG00000116120,32.87403435,-2.036490991,0.380040291,1.83E-08,1.25E-07
ENSG00000116128,22.42058282,1.365380033,0.493965763,0.002088924,0.006175503
ENSG00000116133,232.7744723,-2.927277277,0.158507777,5.85E-77,4.26E-75
ENSG00000116138,6.115990095,-1.712412966,0.941078201,0.014108682,0.032797193
ENSG00000116161,99.93475113,1.697270348,0.228615295,3.34E-14,3.76E-13
ENSG00000116171,19.48870252,-3.097088404,0.55799483,4.20E-09,3.10E-08
ENSG00000116199,20.11567288,-1.026110098,0.462292386,0.013264126,0.031112106
ENSG00000116209,44.48908343,-1.17831292,0.305813026,5.29E-05,0.000223222
ENSG00000116212,123.923964,0.538064633,0.191717174,0.00427147,0.011582564
ENSG00000116221,106.626708,-0.901462809,0.199566858,3.97E-06,2.00E-05
ENSG00000116237,32.99514803,-2.414515969,0.393820951,1.51E-10,1.28E-09
ENSG00000116251,48.29491297,-1.106431986,0.305263204,0.000143037,0.000553938
ENSG00000116273,93.1175195,1.945836668,0.244255861,4.03E-16,5.12E-15
ENSG00000116285,218.8346924,1.54854222,0.168549115,1.38E-20,2.28E-19
ENSG00000116288,106.6329637,-1.281227106,0.213319077,8.11E-10,6.42E-09
ENSG00000116350,91.10936753,1.793014491,0.240232074,2.26E-14,2.57E-13
ENSG00000116353,7.755342893,-2.110423045,0.824902174,0.001734676,0.005231848
ENSG00000116459,105.2524875,-0.966743999,0.220637147,6.79E-06,3.30E-05
ENSG00000116473,54.25117915,0.646838198,0.285289605,0.017983174,0.040327763
ENSG00000116478,74.34744769,-0.697536177,0.239898895,0.002726652,0.00781975
ENSG00000116489,174.0229103,-0.50068627,0.166465711,0.002254178,0.006611402
ENSG00000116539,135.3404638,2.758221705,0.22275356,6.23E-36,1.99E-34
ENSG00000116560,887.7808536,4.200996457,0.120469073,3.76E-267,1.36E-264
ENSG00000116584,46.63678833,1.486463546,0.346177536,6.15E-06,3.00E-05
ENSG00000116586,51.46854773,-2.561409801,0.33946371,7.43E-15,8.74E-14
ENSG00000116604,64.05597608,1.644582036,0.289884463,4.25E-09,3.14E-08
ENSG00000116649,58.55330837,-2.492661552,0.323544493,2.12E-15,2.57E-14
ENSG00000116652,7.08397667,4.599607172,1.421960121,8.59E-05,0.000346203
ENSG00000116661,34.86209682,-1.945558349,0.387901885,1.24E-07,7.65E-07
ENSG00000116663,22.72277518,-1.265020252,0.457471529,0.002230508,0.00654994
ENSG00000116667,6.726577869,-2.020711048,0.864124207,0.003304049,0.009252104
ENSG00000116679,109.9920273,2.256584371,0.230223357,2.25E-23,4.31E-22
ENSG00000116685,23.87682629,-1.600261059,0.43718249,7.29E-05,0.00029845
ENSG00000116688,170.0179992,0.371985503,0.155261087,0.015595622,0.035686568
ENSG00000116704,20.53281383,-1.568457571,0.471120147,0.000258772,0.000945502
ENSG00000116711,45.03753241,-2.150895213,0.321804104,4.57E-12,4.41E-11
ENSG00000116717,239.7551887,0.695739441,0.13302145,1.34E-07,8.27E-07
ENSG00000116729,29.83737196,-2.064699847,0.408192637,8.95E-08,5.62E-07
ENSG00000116731,57.3824422,1.817482257,0.297160249,2.56E-10,2.12E-09
ENSG00000116750,14.04371379,-1.757895538,0.584403814,0.000624826,0.002095781
ENSG00000116754,130.6825187,1.217700451,0.194047284,1.64E-10,1.39E-09
ENSG00000116761,15.02317887,1.912053322,0.697475665,0.001381528,0.004268089
ENSG00000116786,245.7912187,1.916957895,0.161847027,5.74E-33,1.65E-31
ENSG00000116791,36.36937754,-0.809118846,0.356262935,0.014993584,0.034521721
ENSG00000116793,6.74315571,2.282361437,1.006775626,0.003954523,0.010836771
ENSG00000116809,69.12223549,1.785709215,0.302155051,9.48E-10,7.44E-09
ENSG00000116857,22.61153355,-1.892219797,0.492549253,2.75E-05,0.000121431
ENSG00000116898,62.70585961,-1.782778813,0.276775092,3.19E-11,2.90E-10
ENSG00000116903,42.46944895,1.224270375,0.336074513,0.000122077,0.000479436
ENSG00000116906,50.07965006,-0.928558761,0.29764501,0.001083638,0.003439518
ENSG00000116918,10.86841032,-2.263217712,0.732116955,0.000335197,0.001199323
ENSG00000116954,121.2370146,1.425905597,0.205426745,1.52E-12,1.52E-11
ENSG00000116962,10.45752512,2.027760724,0.705793019,0.000762513,0.002515992
ENSG00000116977,61.48825005,1.182634778,0.268313673,5.06E-06,2.50E-05
ENSG00000117000,119.1804172,2.417440964,0.230263043,1.71E-26,3.76E-25
ENSG00000117020,13.9025871,6.459710641,2.366293177,9.42E-07,5.19E-06
ENSG00000117054,13.67817527,-1.368932875,0.583514771,0.006366778,0.016412843
ENSG00000117114,40.30046675,-2.025513468,0.357625794,3.17E-09,2.37E-08
ENSG00000117118,81.47551893,-0.709612408,0.243443769,0.0026085,0.007515139
ENSG00000117139,60.29459525,1.362187207,0.270369429,1.90E-07,1.14E-06
ENSG00000117143,127.1252209,0.66001478,0.188148753,0.000352961,0.001255436
ENSG00000117151,4.181945977,-1.881867694,1.125039742,0.015606325,0.035705418
ENSG00000117152,1.695799865,2.538888075,3.161896394,0.015525954,0.035549624
ENSG00000117226,7.975144709,-4.459382953,1.187403743,4.35E-05,0.000186427
ENSG00000117228,6.300414429,-4.161544323,1.387659348,0.000347882,0.001239046
ENSG00000117245,11.97019027,4.577514877,1.101179165,1.31E-05,6.12E-05
ENSG00000117318,95.36359643,-2.277997694,0.24287168,1.25E-21,2.21E-20
ENSG00000117360,72.18116373,1.406846819,0.267456598,5.59E-08,3.62E-07
ENSG00000117362,119.8709843,-1.080054896,0.203468941,6.10E-08,3.93E-07
ENSG00000117394,724.5972988,-0.728327304,0.098038768,9.01E-14,9.88E-13
ENSG00000117395,91.13725233,-0.72898,0.225042338,0.000880884,0.002857987
ENSG00000117399,25.79669034,-0.97984735,0.443641508,0.014368063,0.033307198
ENSG00000117408,75.58021927,0.96628286,0.243409126,4.29E-05,0.000184095
ENSG00000117410,173.3920566,1.196775475,0.178007905,8.52E-12,8.06E-11
ENSG00000117419,21.04441242,-1.588240085,0.517379888,0.000596035,0.002006179
ENSG00000117448,26.605701,-2.612305339,0.47716805,6.88E-09,4.94E-08
ENSG00000117472,20.81603512,-1.606399529,0.476241594,0.000211222,0.00078564
ENSG00000117500,51.11402066,0.965527091,0.31038545,0.001091527,0.003456981
ENSG00000117519,159.9786739,2.086670207,0.189587382,4.03E-29,9.94E-28
ENSG00000117523,134.947113,0.73316391,0.17844174,2.99E-05,0.000131191
ENSG00000117525,125.3809663,-1.127473306,0.206912825,2.51E-08,1.68E-07
ENSG00000117543,10.12221778,-2.656394593,0.770109556,7.91E-05,0.000320884
ENSG00000117569,11.15758662,3.518838748,0.961710008,6.18E-05,0.000256814
ENSG00000117592,176.7589502,-1.193149897,0.196640293,5.99E-10,4.78E-09
ENSG00000117593,10.77920687,-2.06474175,0.697809436,0.00056043,0.001900029
ENSG00000117595,307.9033687,-1.217984679,0.120354303,2.35E-24,4.71E-23
ENSG00000117614,108.1698302,1.964336929,0.22767796,1.52E-18,2.25E-17
ENSG00000117616,111.0734812,2.676840977,0.249515873,1.44E-27,3.28E-26
ENSG00000117691,60.58061233,-0.748055006,0.274883274,0.004433892,0.011969913
ENSG00000117713,50.80409964,1.666747617,0.30967741,2.24E-08,1.50E-07
ENSG00000117751,47.21861038,-0.804605622,0.293642426,0.00409018,0.011157838
ENSG00000117862,28.79267563,-1.823686591,0.420195218,3.43E-06,1.74E-05
ENSG00000117899,10.4628721,-2.072419716,0.689056336,0.000490818,0.001684931
ENSG00000117906,11.39572234,-1.4554432,0.617158986,0.005626975,0.014720614
ENSG00000117984,272.8274596,-1.935285787,0.169637125,8.48E-31,2.23E-29
ENSG00000118007,33.4532508,1.318871963,0.376130221,0.000179334,0.000677255
ENSG00000118058,76.32056981,3.794686416,0.35362025,1.71E-27,3.88E-26
ENSG00000118096,14.99850328,-1.81874421,0.584948734,0.000428548,0.001493473
ENSG00000118113,2.160387487,2.157414736,4.136158368,0.018042086,0.040434825
ENSG00000118160,13.35987734,7.313946918,2.448440444,5.27E-08,3.42E-07
ENSG00000118162,51.38998051,1.607080056,0.348557399,1.23E-06,6.66E-06
ENSG00000118181,493.3292226,-1.921779187,0.113280001,3.34E-65,2.02E-63
ENSG00000118200,133.4871984,0.777456234,0.1809251,1.27E-05,5.95E-05
ENSG00000118217,49.89141238,0.729665881,0.283189123,0.007208299,0.018308396
ENSG00000118242,22.14866483,-1.934588856,0.516829726,4.05E-05,0.000174371
ENSG00000118246,32.9854596,0.998193087,0.358511996,0.0029616,0.008397096
ENSG00000118263,17.2414979,-1.248553091,0.483884212,0.003894612,0.010694858
ENSG00000118292,19.92009683,1.070860763,0.529805469,0.020175828,0.044559187
ENSG00000118322,15.67922472,-2.557810096,0.589372847,2.16E-06,1.13E-05
ENSG00000118402,65.38794783,-1.794905209,0.375881907,4.29E-07,2.47E-06
ENSG00000118418,61.43383319,-2.500686723,0.332524215,8.58E-15,1.00E-13
ENSG00000118495,21.6060493,1.564846451,0.487759108,0.000406726,0.001424277
ENSG00000118496,29.94901119,1.661017142,0.410386029,1.50E-05,6.93E-05
ENSG00000118503,134.4311846,1.651980955,0.188690712,6.44E-19,9.68E-18
ENSG00000118508,62.05125417,-0.94323449,0.278695517,0.000416155,0.001454835
ENSG00000118514,9.969138613,3.671614569,1.039300906,7.66E-05,0.000311976
ENSG00000118515,42.69631102,0.730739598,0.301120398,0.010898557,0.0262319
ENSG00000118518,26.77752371,-1.018390326,0.404842371,0.006131327,0.015865192
ENSG00000118523,42.50851682,3.265462756,0.44610963,3.91E-14,4.39E-13
ENSG00000118564,55.50208978,-1.395412018,0.292331122,6.79E-07,3.81E-06
ENSG00000118620,22.43160066,1.224877552,0.473344772,0.004051856,0.011063715
ENSG00000118640,306.7795103,-1.480879069,0.14403941,3.02E-25,6.33E-24
ENSG00000118680,881.447739,-0.485535703,0.076062709,1.55E-10,1.31E-09
ENSG00000118705,237.5184234,-1.084995584,0.141673376,9.95E-15,1.15E-13
ENSG00000118707,47.93230553,4.6470625,0.553305974,1.81E-17,2.51E-16
ENSG00000118816,133.54645,0.513276985,0.186667508,0.005114528,0.013534057
ENSG00000118873,48.07804673,0.959361318,0.304699019,0.000958905,0.003076655
ENSG00000118894,5.940523069,-2.174390592,1.022712814,0.0050532,0.013393802
ENSG00000118898,127.8190263,-2.150205549,0.195520091,8.08E-29,1.96E-27
ENSG00000118961,6.630459461,-1.694839641,0.866036903,0.01064593,0.025683616
ENSG00000118985,152.6088093,0.698484205,0.167331551,2.26E-05,0.000101573
ENSG00000119013,123.9516289,-1.954363511,0.192383465,7.07E-25,1.46E-23
ENSG00000119041,52.86794308,0.799783323,0.291255008,0.004088191,0.011154514
ENSG00000119042,9.696587909,3.995974319,1.111409035,0.000103859,0.000413154
ENSG00000119048,175.6118002,2.034439558,0.187634571,5.43E-28,1.26E-26
ENSG00000119203,36.7395225,-1.043402218,0.345872109,0.001331177,0.004133701
ENSG00000119231,49.2214554,1.136492418,0.326779199,0.000216261,0.000801911
ENSG00000119314,63.68475753,-0.619225598,0.260767569,0.013760731,0.032075883
ENSG00000119318,198.9585162,-0.39871546,0.145765693,0.005754257,0.015002096
ENSG00000119326,71.36744672,2.894021342,0.31513791,7.49E-21,1.26E-19
ENSG00000119328,75.23362803,0.656796281,0.279117053,0.014385015,0.03333787
ENSG00000119383,32.46486934,-1.945433224,0.382712887,8.47E-08,5.33E-07
ENSG00000119392,33.38321436,-0.898290762,0.34715672,0.005777294,0.015056735
ENSG00000119403,16.46353419,2.069828622,0.596438965,0.000107779,0.000428041
ENSG00000119411,32.02523183,-1.777367143,0.439457881,1.31E-05,6.13E-05
ENSG00000119421,96.20414694,-2.487832896,0.367043898,1.80E-12,1.80E-11
ENSG00000119431,21.1167899,-2.269403669,0.506223694,1.36E-06,7.32E-06
ENSG00000119471,18.32518713,-2.857906086,0.572012937,8.16E-08,5.15E-07
ENSG00000119596,21.31747811,0.978963512,0.442799896,0.014602032,0.033754378
ENSG00000119616,43.03529198,0.698764926,0.307859845,0.01718159,0.038836937
ENSG00000119630,47.790822,2.303908922,0.336363998,1.44E-12,1.45E-11
ENSG00000119632,54.48057463,-2.023327521,0.317641001,4.05E-11,3.64E-10
ENSG00000119638,14.47554712,-1.529069934,0.563013414,0.001946411,0.005800378
ENSG00000119655,106.2823837,-2.389273087,0.229601329,4.19E-26,9.00E-25
ENSG00000119669,10.09828922,-2.066699011,0.735064694,0.000918342,0.002964244
ENSG00000119682,54.85238847,1.59235198,0.301210701,4.00E-08,2.63E-07
ENSG00000119688,21.27048917,1.695064862,0.530119394,0.000384812,0.001356725
ENSG00000119689,145.7706557,1.535324399,0.183549994,2.05E-17,2.85E-16
ENSG00000119705,31.38711416,-1.558075253,0.407248883,3.90E-05,0.000168109
ENSG00000119707,148.8099905,2.194808074,0.204104367,1.33E-27,3.05E-26
ENSG00000119718,34.04792549,-0.9264631,0.348892399,0.004597239,0.012364046
ENSG00000119725,65.72205078,1.057289494,0.258029109,2.24E-05,0.000100427
ENSG00000119760,64.95363961,1.079442629,0.277506121,5.28E-05,0.000222783
ENSG00000119772,19.96992313,3.072597223,0.677083127,1.20E-06,6.52E-06
ENSG00000119787,67.93196955,-0.838045522,0.260018539,0.000828941,0.00270583
ENSG00000119801,269.4806671,1.313190923,0.140149098,3.02E-21,5.20E-20
ENSG00000119812,31.78101954,-2.54933375,0.412389867,1.08E-10,9.31E-10
ENSG00000119844,85.18331194,1.325707215,0.229440309,3.15E-09,2.35E-08
ENSG00000119862,106.1145551,-1.693870503,0.217209484,1.78E-15,2.18E-14
ENSG00000119888,137.7044919,2.862476653,0.261982367,1.57E-28,3.77E-27
ENSG00000119900,7.658574283,-2.036473307,0.814779597,0.002256077,0.006615634
ENSG00000119912,21.67815619,-2.013899037,0.479858116,5.79E-06,2.83E-05
ENSG00000119922,25.41691421,5.228712303,0.799466258,3.28E-11,2.97E-10
ENSG00000119927,3.291834641,-1.839292721,1.266531406,0.022883492,0.049639139
ENSG00000119929,20.67729265,-1.936140506,0.510301187,3.18E-05,0.000138817
ENSG00000119938,32.56401535,2.525432554,0.436631152,1.28E-09,9.95E-09
ENSG00000119943,12.60448301,4.016024719,0.967518309,8.67E-06,4.15E-05
ENSG00000119950,14.07889768,-1.634327716,0.566421086,0.001044374,0.003323636
ENSG00000119953,57.22412017,1.73445934,0.311594252,7.56E-09,5.38E-08
ENSG00000119977,18.68604795,-2.413318031,0.538342278,1.26E-06,6.82E-06
ENSG00000119986,89.49656592,-1.258587631,0.254487578,3.26E-07,1.90E-06
ENSG00000120029,22.80924929,-1.381816497,0.452668883,0.000800211,0.002625069
ENSG00000120055,5.197629654,-2.341534672,1.193912572,0.007206151,0.018306152
ENSG00000120063,113.2366498,2.021363309,0.227037081,1.29E-19,2.03E-18
ENSG00000120071,26.46810533,2.203325375,0.456133484,2.85E-07,1.68E-06
ENSG00000120129,972.838212,2.899356241,0.100059724,2.55E-185,6.49E-183
ENSG00000120159,11.38356635,-1.274066211,0.629103697,0.015154245,0.034830709
ENSG00000120162,6.719580307,-1.489553833,0.788860682,0.015179947,0.034884245
ENSG00000120256,27.30721818,-1.776139391,0.405248299,2.98E-06,1.53E-05
ENSG00000120278,6.62564791,-2.202595088,0.93867237,0.002947701,0.008360961
ENSG00000120314,29.34966242,1.261283497,0.405614448,0.000774138,0.002547038
ENSG00000120334,10.26239416,1.776662555,0.745701581,0.003829141,0.010533046
ENSG00000120370,19.37547312,2.72939516,0.594490846,7.59E-07,4.24E-06
ENSG00000120437,42.76502331,-2.01146178,0.348102775,1.61E-09,1.24E-08
ENSG00000120438,368.5621501,1.477436199,0.113312641,2.51E-39,8.95E-38
ENSG00000120471,7.002096114,-1.95755895,0.894720473,0.004611333,0.012392744
ENSG00000120509,57.3998858,-2.538050588,0.332622535,3.73E-15,4.47E-14
ENSG00000120533,30.83975726,0.783028879,0.362446116,0.020644172,0.04544354
ENSG00000120549,84.3509013,2.448241777,0.276866282,2.02E-19,3.12E-18
ENSG00000120594,14.47102635,-3.072782997,0.65612238,3.71E-07,2.15E-06
ENSG00000120616,27.95139877,2.039110141,0.450328977,1.35E-06,7.26E-06
ENSG00000120656,26.62439333,-1.811957879,0.418922258,3.72E-06,1.88E-05
ENSG00000120662,22.85159659,1.359243385,0.475410053,0.001574073,0.00480147
ENSG00000120686,124.5318877,1.363870573,0.206139159,1.49E-11,1.39E-10
ENSG00000120690,228.5005184,1.357540082,0.148118586,2.00E-20,3.26E-19
ENSG00000120694,1890.950008,4.858586497,0.098744282,0,0
ENSG00000120697,21.09069493,-1.844332076,0.522344915,9.26E-05,0.00037069
ENSG00000120699,45.50788849,1.285321481,0.315151263,1.91E-05,8.67E-05
ENSG00000120708,20.293063,-2.58415693,0.528582166,1.52E-07,9.26E-07
ENSG00000120709,97.05784161,2.15462109,0.242425611,1.40E-19,2.19E-18
ENSG00000120725,18.91927433,-1.695376885,0.492591303,0.000149969,0.000577387
ENSG00000120733,88.70870589,1.376040099,0.232805468,1.36E-09,1.05E-08
ENSG00000120738,6576.462564,7.745892317,0.130014717,0,0
ENSG00000120742,46.21224568,-1.206162184,0.30634592,3.68E-05,0.000159271
ENSG00000120756,4.7028868,-2.052935583,1.100991252,0.009808023,0.023869496
ENSG00000120802,7.587637929,-1.876908355,0.830332665,0.00439365,0.011869412
ENSG00000120805,44.7413459,-0.749472931,0.311142998,0.011131515,0.026690567
ENSG00000120833,25.85669958,4.35925952,0.723827891,6.54E-10,5.21E-09
ENSG00000120837,19.70366465,1.038507253,0.478031067,0.01488506,0.034293663
ENSG00000120860,27.8102516,-1.254386172,0.415026119,0.001004088,0.003202466
ENSG00000120885,1413.377924,7.689072576,0.268877346,3.52E-179,8.23E-177
ENSG00000120889,396.5084446,3.558555948,0.153470938,1.12E-119,1.55E-117
ENSG00000120899,23.62759975,1.228993829,0.45824726,0.003079559,0.008683936
ENSG00000120910,46.57988083,0.858705575,0.328505377,0.005705965,0.014892282
ENSG00000120915,3.610824751,-3.631205123,2.032436193,0.003363712,0.009406442
ENSG00000120925,7.92191589,-2.783739823,0.908149093,0.000331059,0.001185687
ENSG00000120942,14.49417541,1.462822764,0.566934966,0.003145409,0.008859274
ENSG00000120948,321.4366999,1.907516774,0.139335993,2.81E-43,1.09E-41
ENSG00000120992,22.30273812,-2.145911532,0.486083198,1.99E-06,1.05E-05
ENSG00000121022,43.38895011,1.150990015,0.32185697,0.000167444,0.000637545
ENSG00000121064,16.48547589,-1.421693706,0.521209446,0.002099853,0.006206547
ENSG00000121067,27.34503578,1.210965648,0.404361985,0.001198382,0.003755968
ENSG00000121104,16.29116257,1.33092552,0.563535007,0.006237904,0.016106429
ENSG00000121236,2.548117765,-4.042547294,2.822174056,0.003619876,0.010035573
ENSG00000121274,49.47380241,2.374854968,0.341348612,6.85E-13,7.07E-12
ENSG00000121281,101.1814892,3.688173974,0.324475862,1.59E-30,4.13E-29
ENSG00000121297,10.73703828,1.932815929,0.74742626,0.002087616,0.006172897
ENSG00000121316,32.08384914,-3.75328974,0.513820819,3.45E-14,3.88E-13
ENSG00000121350,18.44465201,1.168022616,0.495002329,0.007989831,0.020009123
ENSG00000121390,56.87311596,1.989808812,0.320279427,1.23E-10,1.06E-09
ENSG00000121413,20.46157054,1.55625541,0.500699484,0.000570172,0.001930348
ENSG00000121417,34.78794147,1.613459905,0.376879086,5.59E-06,2.75E-05
ENSG00000121481,11.78140608,-1.316489353,0.641977951,0.013721466,0.032004965
ENSG00000121552,2062.98758,-3.202632412,0.137808519,1.77E-120,2.49E-118
ENSG00000121577,3.172249065,2.668003224,1.780025451,0.009590783,0.023387428
ENSG00000121578,14.4044702,-1.580745625,0.56956938,0.001530681,0.004681536
ENSG00000121653,6.743423446,2.47298677,1.051888986,0.00244611,0.00710525
ENSG00000121671,29.33125853,1.523167639,0.431922235,0.000137809,0.000535555
ENSG00000121691,24.05489101,-2.866026015,0.556240167,3.44E-08,2.27E-07
ENSG00000121716,32.08540233,0.920957074,0.401216065,0.012643794,0.029895843
ENSG00000121741,46.78418393,0.899826012,0.315256052,0.002653754,0.007628819
ENSG00000121742,100.0280112,-3.340245932,0.27257708,2.19E-35,6.84E-34
ENSG00000121749,19.92550745,1.200480277,0.483492267,0.005548287,0.01454893
ENSG00000121766,39.78036822,-2.044545772,0.367635013,5.73E-09,4.16E-08
ENSG00000121775,20.34094291,1.762916785,0.527171541,0.000199853,0.000747576
ENSG00000121851,10.92655861,-1.244273972,0.665190912,0.021458756,0.047007986
ENSG00000121858,6.48687532,-3.501829882,1.436727254,0.00116576,0.003665627
ENSG00000121900,98.9166927,-1.808965699,0.241373486,1.71E-14,1.95E-13
ENSG00000121903,14.38526593,1.640877288,0.665554529,0.003574908,0.00992611
ENSG00000121931,200.3016868,3.818874011,0.210787099,5.09E-74,3.56E-72
ENSG00000121957,17.44648579,-2.363968944,0.540773053,2.06E-06,1.08E-05
ENSG00000122008,17.94325881,1.061578854,0.523149491,0.020314217,0.044819422
ENSG00000122026,313.580982,-1.511186024,0.137867227,1.99E-28,4.74E-27
ENSG00000122033,38.93361424,-1.793847249,0.354659171,1.09E-07,6.80E-07
ENSG00000122034,37.10786986,-2.013269435,0.394612616,7.29E-08,4.65E-07
ENSG00000122035,17.1622703,2.800766789,0.784967109,4.41E-05,0.000188784
ENSG00000122042,84.7692488,2.427462582,0.26223635,4.20E-21,7.16E-20
ENSG00000122126,66.22244441,0.763701539,0.257016351,0.002115443,0.006243703
ENSG00000122140,30.04641761,-1.292285121,0.403181529,0.000528046,0.00179993
ENSG00000122218,159.5617678,1.243329974,0.170060872,1.23E-13,1.33E-12
ENSG00000122257,94.10331255,1.922551907,0.23313145,4.16E-17,5.64E-16
ENSG00000122299,56.90163053,1.082112846,0.292616487,0.000112956,0.000446275
ENSG00000122378,23.20575029,-3.137270551,0.512955553,1.40E-10,1.19E-09
ENSG00000122390,28.09519486,1.688490256,0.431482656,2.59E-05,0.000114731
ENSG00000122406,400.7392841,-1.857873442,0.108928708,1.11E-65,6.78E-64
ENSG00000122435,37.7269364,1.206500323,0.348619913,0.000242144,0.00088946
ENSG00000122481,20.85341945,-1.404787445,0.513056499,0.002104418,0.006218769
ENSG00000122482,34.77104669,0.760547572,0.351410728,0.021008691,0.046131386
ENSG00000122483,53.85162001,4.224855569,0.681742614,3.12E-10,2.57E-09
ENSG00000122490,29.93581907,-0.844517397,0.37651597,0.015516355,0.035533263
ENSG00000122515,36.6592866,0.865058125,0.356958982,0.009607455,0.023424137
ENSG00000122550,12.19836024,-1.523024185,0.616456449,0.003810339,0.010491292
ENSG00000122566,567.0845192,1.635643255,0.102066457,2.76E-58,1.45E-56
ENSG00000122641,24.01287511,2.300620714,0.526909158,2.44E-06,1.27E-05
ENSG00000122642,35.76198406,-0.976263316,0.359227041,0.003699591,0.010223297
ENSG00000122643,10.17460147,-1.249142165,0.676625109,0.022878135,0.049637264
ENSG00000122705,148.1989286,-1.027478533,0.188308917,2.73E-08,1.82E-07
ENSG00000122786,40.66006273,-2.22471484,0.347943317,3.13E-11,2.84E-10
ENSG00000122861,212.500688,0.625034803,0.159823353,7.40E-05,0.000302416
ENSG00000122873,12.51775604,-2.152669843,0.724888349,0.000492448,0.001689726
ENSG00000122877,9.410546595,2.063681971,0.909337395,0.003554661,0.009880941
ENSG00000122952,12.25631506,-2.421837971,0.707845364,9.09E-05,0.000364742
ENSG00000122965,43.16963904,0.683285138,0.311180135,0.020879572,0.045905891
ENSG00000123066,38.88680136,2.267107803,0.391284035,1.45E-09,1.12E-08
ENSG00000123091,164.7469778,0.415606296,0.16535832,0.010876091,0.026186531
ENSG00000123094,22.1035634,3.432374096,0.622868803,6.77E-09,4.87E-08
ENSG00000123095,4.41390784,2.876461314,1.387229312,0.005015964,0.013311421
ENSG00000123104,6.240064241,-2.184804099,0.953984248,0.003369108,0.009418794
ENSG00000123124,23.76055383,-1.23188919,0.451538247,0.002636154,0.007579728
ENSG00000123130,67.25164241,1.928027301,0.278870745,1.20E-12,1.21E-11
