ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000159592,126.4746411,1.08850797,0.200859853,3.10E-08,2.91E-07
ENSG00000159596,52.91855938,-0.994434431,0.275538598,0.00016884,0.000837645
ENSG00000159640,2.190731213,3.635311183,3.603988075,0.007935503,0.024697777
ENSG00000159692,39.02648757,1.1425443,0.334177837,0.000299333,0.001396954
ENSG00000159753,3.188495172,4.111534344,2.54793045,0.002104215,0.007839677
ENSG00000159784,5.362075291,6.0067837,2.511934082,3.06E-05,0.000178803
ENSG00000159788,14.59077363,-1.571523185,0.529443504,0.000813547,0.003393876
ENSG00000159792,8.961702616,-2.078752336,0.72107767,0.000630892,0.002724125
ENSG00000159840,221.6975284,0.958444616,0.167780109,6.73E-09,6.92E-08
ENSG00000159871,34.29019662,-1.937140913,0.430222942,1.44E-06,1.06E-05
ENSG00000159873,209.2903301,2.360406394,0.217203205,4.15E-28,1.37E-26
ENSG00000159885,21.95087972,1.379092056,0.546454779,0.004092682,0.01404601
ENSG00000159899,81.61368876,4.817405927,0.723844674,3.05E-11,3.85E-10
ENSG00000160014,92.78732681,-1.072233991,0.208880609,1.48E-07,1.26E-06
ENSG00000160049,22.88512077,-0.877182128,0.393744647,0.015238205,0.042645959
ENSG00000160087,78.13742765,1.654295156,0.2793254,9.62E-10,1.07E-08
ENSG00000160179,8.987593861,-2.961302419,0.800069008,2.75E-05,0.000161834
ENSG00000160190,4.186605948,2.116495343,1.219303076,0.012281004,0.035627046
ENSG00000160199,44.71334876,1.614681563,0.396602266,1.51E-05,9.35E-05
ENSG00000160200,2.202664839,2.911018365,2.801083305,0.010675891,0.03162323
ENSG00000160209,61.04269838,0.752644966,0.270076964,0.003774001,0.013102191
ENSG00000160211,33.59037767,-3.177987239,0.405599202,5.88E-16,1.07E-14
ENSG00000160213,403.2683895,-1.860683424,0.134957405,7.00E-44,3.69E-42
ENSG00000160285,87.35171098,0.74730683,0.22157947,0.000537147,0.002359206
ENSG00000160293,20.30469094,1.148022521,0.432445827,0.003597901,0.012573064
ENSG00000160294,53.9845392,0.93557729,0.28303206,0.000567679,0.002479107
ENSG00000160299,29.14926407,1.132996511,0.435797706,0.004403978,0.015006147
ENSG00000160305,27.76796313,1.16871914,0.408561829,0.001929872,0.007288514
ENSG00000160360,81.96914954,3.922548871,0.420494953,3.36E-21,8.17E-20
ENSG00000160446,15.17322431,-2.899332309,0.640112301,6.78E-07,5.22E-06
ENSG00000160447,15.85199205,3.729582503,0.744989221,1.10E-07,9.57E-07
ENSG00000160469,20.63580133,4.711452676,1.291098383,2.13E-05,0.00012818
ENSG00000160471,24.9191252,5.437740867,2.227651365,1.29E-05,8.08E-05
ENSG00000160472,10.89386814,6.42150805,2.475775402,6.22E-06,4.11E-05
ENSG00000160551,91.11494073,0.932611439,0.223751703,1.88E-05,0.000113956
ENSG00000160570,371.8377874,2.578540114,0.174971819,8.74E-50,5.16E-48
ENSG00000160588,85.12134858,-0.80602644,0.229051398,0.000291431,0.001363306
ENSG00000160606,6.988117197,-1.732929849,0.975575088,0.012463615,0.036073382
ENSG00000160633,157.628123,1.08354641,0.205354894,7.16E-08,6.39E-07
ENSG00000160679,132.2621385,0.775719419,0.202342701,9.06E-05,0.000479427
ENSG00000160685,141.3915695,-0.473740337,0.164893254,0.003533036,0.012377735
ENSG00000160691,171.648329,-0.648228507,0.156169688,2.58E-05,0.000152563
ENSG00000160712,215.265939,3.19106562,0.191833649,7.71E-63,6.01E-61
ENSG00000160741,139.0762435,1.151726829,0.232296838,3.64E-07,2.94E-06
ENSG00000160746,16.46911571,-2.81613556,0.553533739,4.79E-08,4.37E-07
ENSG00000160752,202.028675,-0.933677031,0.15689816,1.58E-09,1.72E-08
ENSG00000160789,238.8905992,-0.895143872,0.133651033,1.32E-11,1.71E-10
ENSG00000160799,52.16611562,0.737741563,0.310337366,0.012695345,0.036605885
ENSG00000160886,251.7401297,3.778441832,0.310055229,1.62E-34,6.75E-33
ENSG00000160888,378.5484991,1.339747844,0.13198434,1.36E-24,3.83E-23
ENSG00000160932,41.35498285,-2.49254909,0.339172593,3.02E-14,4.92E-13
ENSG00000160953,43.38981724,2.279945414,0.428075759,2.19E-08,2.10E-07
ENSG00000160972,22.9829431,1.320344299,0.444789667,0.001152106,0.004632126
ENSG00000161011,1572.520893,2.821908279,0.096673133,4.67E-188,1.61E-185
ENSG00000161013,80.49335242,0.96651533,0.234308006,2.18E-05,0.000131282
ENSG00000161016,910.0022164,-2.614464105,0.087827887,1.36E-195,4.81E-193
ENSG00000161091,60.7320904,1.746978542,0.292398904,6.57E-10,7.42E-09
ENSG00000161202,107.199704,1.48736623,0.218947809,5.72E-12,7.70E-11
ENSG00000161203,147.2551861,-0.634530217,0.160418109,6.00E-05,0.000330767
ENSG00000161217,53.88719645,-1.045396432,0.261646272,3.37E-05,0.00019482
ENSG00000161243,8.795694766,-1.398410835,0.682097837,0.011478987,0.033668441
ENSG00000161249,624.4357661,-2.944364639,0.121080781,1.44E-131,2.89E-129
ENSG00000161267,5.490451175,-3.331717474,1.081295536,0.000239452,0.001143406
ENSG00000161513,13.50210993,-1.89795278,0.564930706,0.00015781,0.000787621
ENSG00000161526,74.98495633,1.018898683,0.265110649,6.82E-05,0.000369527
ENSG00000161547,474.8034123,0.656859023,0.119238532,2.80E-08,2.64E-07
ENSG00000161594,7.269589994,5.221311658,2.362781086,9.44E-05,0.000495882
ENSG00000161638,362.1372467,3.247882982,0.202322482,1.19E-58,8.45E-57
ENSG00000161642,153.3088371,-2.023271894,0.196019662,1.21E-25,3.58E-24
ENSG00000161647,26.27684053,3.658149986,0.613293224,6.03E-10,6.85E-09
ENSG00000161671,8.572531919,-1.382256683,0.654963803,0.010390457,0.030929315
ENSG00000161677,26.11433866,-1.020725029,0.444525337,0.010671314,0.03162323
ENSG00000161681,8.646521114,2.741000352,1.007755331,0.001295059,0.005134104
ENSG00000161791,4.903292007,4.344147081,2.365514588,0.000802389,0.00335443
ENSG00000161800,29.73913103,-0.844619565,0.35223101,0.0102299,0.030510617
ENSG00000161813,82.69552943,0.972111694,0.242968446,3.70E-05,0.000211744
ENSG00000161904,42.08455092,1.086376083,0.325841382,0.00043345,0.001947771
ENSG00000161920,16.18233499,-1.579685191,0.574723358,0.001524114,0.005938108
ENSG00000161960,628.3998885,-0.698498388,0.082457868,1.82E-17,3.62E-16
ENSG00000161970,435.1364521,-2.187887343,0.119126646,4.67E-76,4.42E-74
ENSG00000161981,8.803458553,-2.70655329,0.783747825,6.75E-05,0.000366896
ENSG00000161999,18.31779415,-1.595740804,0.521232408,0.000583036,0.002536535
ENSG00000162040,7.815085284,-3.964674517,1.164400883,8.47E-05,0.000450285
ENSG00000162069,19.55038983,-2.49565992,0.52338231,2.85E-07,2.33E-06
ENSG00000162073,15.8885268,-1.48887234,0.487949819,0.000676062,0.002892916
ENSG00000162086,21.26676806,1.66374774,0.507402131,0.000294286,0.001374333
ENSG00000162191,140.3522222,-0.586636497,0.201341483,0.002834163,0.010201214
ENSG00000162231,378.9180832,1.370097905,0.176024773,3.01E-15,5.25E-14
ENSG00000162244,334.7419432,-2.553794872,0.129091931,6.21E-88,6.85E-86
ENSG00000162344,9.31900457,6.133952589,2.42615389,8.65E-06,5.58E-05
ENSG00000162366,10.49122259,-4.343459742,0.943445613,5.12E-07,4.03E-06
ENSG00000162368,56.5628196,-1.855286734,0.277030568,4.97E-12,6.72E-11
ENSG00000162402,57.09496629,0.743546173,0.268536104,0.004021129,0.01384175
ENSG00000162413,185.4898818,2.234888147,0.186778725,1.13E-33,4.58E-32
ENSG00000162493,8.610936438,-3.849492019,0.958722953,7.03E-06,4.62E-05
ENSG00000162512,30.42663147,1.014283392,0.377530284,0.003814541,0.013226297
ENSG00000162517,101.8322649,-1.073813539,0.20396123,7.28E-08,6.49E-07
ENSG00000162520,9.195295788,1.575655704,0.708596769,0.006548489,0.02099655
ENSG00000162545,49.30376186,1.300280398,0.332255229,3.75E-05,0.000214536
ENSG00000162572,22.54460351,4.866518205,1.022051363,1.54E-06,1.12E-05
ENSG00000162600,6.296189476,-3.238630775,1.156605974,0.000452513,0.002027493
ENSG00000162601,60.50335633,1.217390724,0.328947766,9.93E-05,0.000519451
ENSG00000162613,296.9785652,1.498686985,0.152789852,3.92E-23,1.04E-21
ENSG00000162616,143.2318029,2.33573912,0.250392227,2.42E-21,6.00E-20
ENSG00000162631,3.949890787,4.650582206,2.465678744,0.000654153,0.002809619
ENSG00000162645,8.247004844,-1.961850591,1.091954382,0.013822802,0.039306546
ENSG00000162695,39.08643929,1.617163302,0.436609814,6.62E-05,0.000360641
ENSG00000162702,70.2597149,1.948692933,0.289783206,4.46E-12,6.05E-11
ENSG00000162729,33.87981412,-1.021947166,0.361316257,0.002407374,0.008835574
ENSG00000162733,14.29513869,2.293463977,1.081193262,0.008887955,0.027136288
ENSG00000162734,1112.667676,1.318995231,0.084037997,6.85E-56,4.59E-54
ENSG00000162735,43.01606369,-0.80667123,0.301186545,0.004842206,0.016274341
ENSG00000162757,23.97737549,-1.054294879,0.39250872,0.003568172,0.012491318
ENSG00000162769,8.40461879,1.899301359,0.79688171,0.003464949,0.012170094
ENSG00000162772,560.9602073,3.478877364,0.236952968,3.18E-49,1.85E-47
ENSG00000162775,103.3945434,1.999487234,0.31825685,9.22E-11,1.12E-09
ENSG00000162783,707.2236403,0.959621071,0.109579746,1.21E-18,2.56E-17
ENSG00000162813,23.14276436,-1.242847685,0.406157584,0.000881141,0.003645006
ENSG00000162851,43.4256394,1.155517785,0.331987049,0.000234659,0.001121681
ENSG00000162889,142.2454974,0.668169116,0.186394756,0.000261559,0.001236983
ENSG00000162910,18.15941037,-1.114486565,0.497757691,0.010932952,0.032293393
ENSG00000162923,159.5749781,0.900887764,0.184349623,6.35E-07,4.93E-06
ENSG00000162924,34.66027848,1.69878725,0.485424559,0.00014098,0.000709012
ENSG00000162931,13.76472481,2.484004969,0.739722514,0.000146742,0.000735574
ENSG00000162961,28.25393816,-1.264016712,0.377539673,0.000321838,0.001489891
ENSG00000162980,28.04361259,-2.249154346,0.392435063,1.76E-09,1.91E-08
ENSG00000162981,18.66714377,-3.288757524,0.54643157,2.30E-10,2.69E-09
ENSG00000163026,61.95698724,1.892068102,0.348737604,1.57E-08,1.54E-07
ENSG00000163032,8.002149207,-6.135648743,1.569886905,3.60E-06,2.47E-05
ENSG00000163071,6.230823707,-2.607094875,0.948102353,0.000769191,0.003236231
ENSG00000163082,34.93957395,-1.595046522,0.357651848,2.33E-06,1.65E-05
ENSG00000163132,18.11280428,3.956446052,2.139546187,0.000702265,0.00299027
ENSG00000163141,72.50206467,-2.649248031,0.25948634,2.78E-25,8.06E-24
ENSG00000163170,14.94218708,-1.239335234,0.501750857,0.005159164,0.017139253
ENSG00000163171,28.10310688,1.135098529,0.41133935,0.002727406,0.00987102
ENSG00000163191,3877.396309,-2.578114772,0.057632867,0,0
ENSG00000163202,772.2259971,0.82683801,0.144096284,6.44E-09,6.63E-08
ENSG00000163207,1245.179847,-4.317321838,0.125902093,9.29E-259,4.93E-256
ENSG00000163209,69.82637973,-2.395945801,0.355681319,2.54E-12,3.50E-11
ENSG00000163214,10.63580889,-1.199766567,0.583117616,0.01500708,0.042110147
ENSG00000163216,328.0306033,-2.390570581,0.167593592,5.99E-47,3.36E-45
ENSG00000163218,18.9886332,-3.465453307,0.632151474,4.88E-09,5.07E-08
ENSG00000163220,2354.047322,-3.826999977,0.11773401,8.41E-233,3.63E-230
ENSG00000163235,43.18291029,-0.849753015,0.290983866,0.002179636,0.008085745
ENSG00000163249,48.57497113,1.962246179,0.320206897,2.17E-10,2.54E-09
ENSG00000163297,16.85370289,1.703991278,0.572509602,0.000762677,0.003214704
ENSG00000163320,98.20564895,1.193309039,0.246110693,5.99E-07,4.66E-06
ENSG00000163328,2.538305228,-2.69242839,1.695670131,0.009475209,0.02861223
ENSG00000163331,19.41316873,-9.967284583,2.993668597,4.03E-12,5.47E-11
ENSG00000163344,79.88602429,-1.42171331,0.250299145,4.74E-09,4.93E-08
ENSG00000163346,11.75997069,-1.486694408,0.588208505,0.003223657,0.01142143
ENSG00000163347,288.0721229,-3.381100054,0.145813543,7.43E-120,1.21E-117
ENSG00000163374,246.3502618,1.261138068,0.198686353,1.00E-10,1.21E-09
ENSG00000163376,32.42236443,1.478153434,0.479632014,0.000688573,0.00294098
ENSG00000163382,46.81303452,-1.816684359,0.308971879,9.76E-10,1.08E-08
ENSG00000163395,155.5886041,10.87255987,2.598326444,1.62E-17,3.24E-16
ENSG00000163399,223.330425,-0.886001678,0.139229682,1.25E-10,1.50E-09
ENSG00000163453,46.47317046,-3.629900365,0.423396647,1.08E-18,2.29E-17
ENSG00000163466,248.655417,-1.335208461,0.127578235,4.95E-26,1.49E-24
ENSG00000163468,465.0880589,-0.514723558,0.100258245,2.44E-07,2.02E-06
ENSG00000163472,128.9550484,-3.138596412,0.237631501,9.32E-41,4.59E-39
ENSG00000163479,31.91460605,-0.870809609,0.349935846,0.007755424,0.024246682
ENSG00000163499,16.44274582,3.50675583,2.142845291,0.001971389,0.007414875
ENSG00000163507,52.01787583,1.573770591,0.439290432,0.000116012,0.000596264
ENSG00000163510,109.6485682,1.186223671,0.228521995,1.17E-07,1.01E-06
ENSG00000163516,25.01738456,0.834276732,0.381603532,0.018224477,0.049342314
ENSG00000163527,82.05697845,-1.337971683,0.22572598,1.22E-09,1.34E-08
ENSG00000163545,17.59392163,-2.013859351,0.533990984,3.10E-05,0.000180918
ENSG00000163558,118.3857051,0.967754864,0.197899051,5.98E-07,4.66E-06
ENSG00000163565,107.8546443,-0.466554567,0.202307139,0.018473319,0.049903334
ENSG00000163577,11.80879278,1.917835879,0.651906153,0.000692703,0.002956633
ENSG00000163584,71.25371378,-0.894373098,0.238248782,0.000106796,0.000555098
ENSG00000163602,81.5684049,1.950395234,0.294728986,9.80E-12,1.29E-10
ENSG00000163605,80.55328359,1.07199951,0.257455237,1.66E-05,0.000101588
ENSG00000163608,43.84373965,0.961306444,0.348090917,0.00330747,0.011685376
ENSG00000163624,40.60663322,-1.168154263,0.306986027,6.40E-05,0.000349912
ENSG00000163629,43.61792253,-1.970865172,0.314683478,7.98E-11,9.71E-10
ENSG00000163634,71.95258019,-0.979335875,0.244120967,3.38E-05,0.000194932
ENSG00000163635,36.87882393,1.2051764,0.343729103,0.000204649,0.000994071
ENSG00000163659,128.8977263,0.765065658,0.19230117,4.98E-05,0.000278802
ENSG00000163660,367.6523573,1.583762438,0.169798064,4.04E-21,9.72E-20
ENSG00000163682,172.7523767,-1.290842761,0.15503918,3.36E-17,6.60E-16
ENSG00000163683,6.433171734,-2.358759766,0.872708717,0.000890296,0.003680671
ENSG00000163687,3.612690093,-6.346069903,2.890931991,0.000101817,0.000531222
ENSG00000163734,54.66557711,5.068188954,1.239373173,3.38E-06,2.34E-05
ENSG00000163739,94.31345168,3.538377426,0.502878716,7.25E-13,1.06E-11
ENSG00000163743,38.27409337,2.120368413,0.430271528,2.00E-07,1.68E-06
ENSG00000163807,8.832041205,-1.443179706,0.67758988,0.009236732,0.028027024
ENSG00000163817,8.020435928,1.727149436,0.957595695,0.01615467,0.044837982
ENSG00000163848,31.9089932,0.893328881,0.377559151,0.010729151,0.03175258
ENSG00000163874,208.2068156,2.108200975,0.190719042,4.86E-29,1.67E-27
ENSG00000163877,67.7067877,1.257549557,0.32284626,4.41E-05,0.0002493
ENSG00000163882,62.36101307,0.947631636,0.261285659,0.000170665,0.000845363
ENSG00000163898,6.552998095,-2.614288748,0.967983505,0.000764246,0.003219352
ENSG00000163902,155.7166707,-0.511409859,0.158832139,0.001093754,0.004419854
ENSG00000163931,56.42256441,-1.202628242,0.26712654,2.98E-06,2.08E-05
ENSG00000163932,116.0918927,1.145228729,0.21257381,3.56E-08,3.30E-07
ENSG00000163935,22.34323032,2.863693355,0.592022939,2.60E-07,2.14E-06
ENSG00000163945,13.95207249,1.693556337,0.613805511,0.001515132,0.005909784
ENSG00000163950,125.196118,0.875869785,0.207516605,1.58E-05,9.69E-05
ENSG00000163960,127.1852537,1.113397081,0.230149464,6.88E-07,5.29E-06
ENSG00000163964,8.753718632,-1.425592019,0.688239642,0.010587783,0.031421809
ENSG00000163975,13.81019712,3.209740014,0.803869648,1.31E-05,8.14E-05
ENSG00000163993,66.08851364,-0.931872586,0.416163064,0.013924338,0.039538242
ENSG00000164022,68.71251795,0.91023065,0.272068906,0.000507301,0.002245992
ENSG00000164023,83.98959188,1.94580941,0.273193969,2.69E-13,4.08E-12
ENSG00000164024,54.25205184,-0.717411417,0.272443218,0.006052129,0.019610091
ENSG00000164040,32.62718977,-0.777401906,0.331071816,0.012552955,0.036298076
ENSG00000164051,19.16727361,-1.219029487,0.49051693,0.005034518,0.016809706
ENSG00000164054,39.93108919,-0.701464009,0.304308041,0.015178394,0.042504432
ENSG00000164062,40.66114778,-1.667356645,0.313240316,2.78E-08,2.62E-07
ENSG00000164080,50.79162766,2.165199985,0.411971907,3.56E-08,3.30E-07
ENSG00000164086,115.371496,-0.543391817,0.180951031,0.002229467,0.008241802
ENSG00000164088,4.345308058,1.819918299,1.065330065,0.014874956,0.041832972
ENSG00000164096,181.0115611,-1.356448291,0.15762315,2.56E-18,5.31E-17
ENSG00000164105,17.24189872,1.566919741,0.548477858,0.001211609,0.004845033
ENSG00000164111,391.1192617,1.064991994,0.120517129,5.46E-19,1.18E-17
ENSG00000164163,123.6231195,0.701261768,0.193245164,0.000214396,0.0010345
ENSG00000164164,53.67948198,1.049084355,0.294597948,0.000197281,0.000961669
ENSG00000164181,39.59471101,-0.842096867,0.32762935,0.006387501,0.020532848
ENSG00000164182,58.03633475,-1.725107467,0.301031125,2.57E-09,2.75E-08
ENSG00000164190,101.5835194,1.109503659,0.243104823,2.62E-06,1.84E-05
ENSG00000164211,54.15226544,0.636488034,0.2684316,0.013906477,0.039517874
ENSG00000164251,80.32075412,-1.417788469,0.259364595,1.61E-08,1.58E-07
ENSG00000164258,84.59163444,-1.278833567,0.231917443,1.45E-08,1.43E-07
ENSG00000164284,38.98853583,0.958560168,0.335350303,0.002427986,0.008901757
ENSG00000164300,20.26877499,-1.032735118,0.417409771,0.006625491,0.021208947
ENSG00000164305,75.85240097,1.054763183,0.237078775,4.63E-06,3.12E-05
ENSG00000164309,41.69649496,3.353630343,0.691343832,4.55E-07,3.62E-06
ENSG00000164332,47.32180242,-0.631901301,0.277521719,0.017437614,0.047632436
ENSG00000164346,33.87279165,-1.367358551,0.347943443,3.08E-05,0.000179878
ENSG00000164393,2.271740875,-4.420363442,2.871188885,0.002480925,0.009078961
ENSG00000164402,40.8421856,-0.656482986,0.28908365,0.017311116,0.047352507
ENSG00000164404,63.11644983,5.622684931,2.184953085,3.98E-06,2.71E-05
ENSG00000164405,74.22982637,-3.199975294,0.281937462,8.87E-31,3.22E-29
ENSG00000164414,32.87311463,-1.49589014,0.377809292,2.34E-05,0.000140213
ENSG00000164430,25.62200726,4.045097425,0.650810331,1.35E-10,1.62E-09
ENSG00000164442,55.49914248,-1.958020382,0.314006294,9.73E-11,1.18E-09
ENSG00000164463,44.62864988,1.573962769,0.490576662,0.000458304,0.002046793
ENSG00000164484,22.52628652,1.210599225,0.495339737,0.00610941,0.019765748
ENSG00000164520,43.60005314,-4.79767069,0.466058762,1.16E-25,3.45E-24
ENSG00000164535,45.84692119,0.941961183,0.332727741,0.002723018,0.009864863
ENSG00000164542,32.80077364,1.853794805,0.446259883,8.73E-06,5.62E-05
ENSG00000164548,204.2293007,0.977326853,0.195741696,3.56E-07,2.87E-06
ENSG00000164587,193.2879301,-1.939979237,0.148100308,8.44E-40,4.06E-38
ENSG00000164609,154.7849939,0.797805448,0.202127,5.54E-05,0.000307598
ENSG00000164611,45.24233554,-2.342482254,0.338958598,8.14E-13,1.17E-11
ENSG00000164647,7.019533998,-1.794151617,0.861282353,0.00650416,0.020864113
ENSG00000164654,17.74557174,-1.025466198,0.457641392,0.012323885,0.035715705
ENSG00000164687,262.3264628,-5.547317832,0.224128433,6.16E-136,1.29E-133
ENSG00000164713,39.27582692,0.870992738,0.324532375,0.004541187,0.015374972
ENSG00000164733,167.0974725,-0.383376336,0.150881061,0.010003092,0.029937686
ENSG00000164754,134.6612924,0.616381652,0.183785303,0.000641064,0.002761312
ENSG00000164758,40.00495974,1.714547082,0.358337253,4.73E-07,3.75E-06
ENSG00000164776,19.84401684,4.181109361,2.139311202,0.000394244,0.001788482
ENSG00000164794,3.204840527,3.759948041,2.488905867,0.003076578,0.010970742
ENSG00000164818,8.615102856,-1.290488311,0.653465314,0.016022274,0.044506318
ENSG00000164823,28.31840361,1.380191941,0.388342857,0.000139011,0.000700639
ENSG00000164825,343.4850889,-3.094504794,0.245673186,2.41E-37,1.07E-35
ENSG00000164828,64.11610589,0.801308105,0.268026005,0.001903024,0.007206844
ENSG00000164849,3.174839384,2.44966514,2.789022581,0.015573473,0.043466531
ENSG00000164850,8.440978985,4.842935006,2.338271172,0.000227697,0.001091425
ENSG00000164855,48.31703526,-1.916375189,0.310546026,1.52E-10,1.80E-09
ENSG00000164889,33.41724317,1.088543625,0.355860213,0.001105534,0.00446223
ENSG00000164904,4.43023185,-3.481961889,1.207220113,0.000457879,0.002045788
ENSG00000164919,72.92672856,-1.79265301,0.2757133,1.94E-11,2.48E-10
ENSG00000164924,403.0434744,-0.69043267,0.107368005,9.52E-11,1.15E-09
ENSG00000164949,117.4039756,5.49167068,0.652533234,6.32E-17,1.21E-15
ENSG00000164951,42.27895706,1.33917766,0.328103592,1.76E-05,0.000107279
ENSG00000164970,52.24217749,1.302561441,0.283993444,1.87E-06,1.34E-05
ENSG00000164978,30.45390741,-1.860044212,0.437730699,4.61E-06,3.11E-05
ENSG00000165030,185.794408,1.803275986,0.18088396,5.75E-24,1.57E-22
ENSG00000165097,25.90819069,-1.242859111,0.378521389,0.000415721,0.001877272
ENSG00000165113,11.80319212,4.497542534,1.334784159,6.06E-05,0.000333702
ENSG00000165118,24.8374203,2.112964171,0.471508241,1.47E-06,1.07E-05
ENSG00000165233,25.35075909,1.676257751,0.445670525,4.65E-05,0.000262343
ENSG00000165240,5.603541962,-1.63051509,0.870491591,0.012376625,0.035836638
ENSG00000165264,31.02253196,-1.763658777,0.392851975,1.71E-06,1.23E-05
ENSG00000165272,525.5191767,-1.796735447,0.103926958,1.44E-67,1.23E-65
ENSG00000165283,140.6873317,-0.935172142,0.170678115,2.58E-08,2.45E-07
ENSG00000165304,14.5087812,-1.59851917,0.563468277,0.001162377,0.004668454
ENSG00000165389,44.04296593,-0.787469933,0.294769736,0.005038451,0.016815144
ENSG00000165410,13.54459568,1.217922611,0.54813841,0.010353795,0.030833484
ENSG00000165417,26.8914563,0.847696831,0.380772699,0.016252458,0.045027889
ENSG00000165458,104.5038736,2.998193794,0.276542892,4.10E-28,1.36E-26
ENSG00000165474,287.4410386,-4.117098918,0.173294578,9.70E-126,1.74E-123
ENSG00000165480,2.896791601,-4.726596684,2.892747183,0.001764376,0.006757812
ENSG00000165494,149.1808939,1.285362875,0.233324116,1.68E-08,1.65E-07
ENSG00000165502,581.6829555,-0.282701164,0.105161295,0.006945532,0.022095052
ENSG00000165512,20.07395031,1.363930587,0.486004988,0.001836339,0.006986897
ENSG00000165516,10.226126,-1.429540004,0.627229191,0.006589982,0.021114871
ENSG00000165521,4.480885752,1.942633747,1.15127058,0.016159502,0.044842375
ENSG00000165527,127.2091693,-0.987375499,0.179849517,2.29E-08,2.18E-07
ENSG00000165609,27.79160465,-1.960048495,0.379982206,5.21E-08,4.73E-07
ENSG00000165626,11.06333146,2.230388632,0.837514715,0.001584259,0.00614123
ENSG00000165629,98.23255922,-1.933514153,0.211273249,1.25E-20,2.93E-19
ENSG00000165672,40.23118395,-0.900239905,0.325085151,0.003336107,0.011768474
ENSG00000165678,236.7683147,-0.490546988,0.129253493,0.000127842,0.000650044
ENSG00000165684,33.24540898,2.016787221,0.434031312,7.95E-07,6.06E-06
ENSG00000165698,3.854540234,-1.931073801,1.141810456,0.012337217,0.035745035
ENSG00000165699,40.31987478,0.96295418,0.38536582,0.007101544,0.022508339
ENSG00000165732,215.4258999,-0.847804182,0.147544908,6.00E-09,6.20E-08
ENSG00000165782,112.6386862,1.388707321,0.226696398,3.61E-10,4.15E-09
ENSG00000165794,19.83738343,-4.951597599,0.717143032,9.67E-13,1.38E-11
ENSG00000165795,32.72234808,-2.021240991,0.394068953,5.95E-08,5.36E-07
ENSG00000165799,580.4857253,1.83738105,0.139835414,5.68E-40,2.75E-38
ENSG00000165804,50.23108028,1.120507907,0.320924541,0.000269346,0.001269025
ENSG00000165861,86.12683487,0.814120693,0.259483368,0.001101479,0.004448467
ENSG00000165886,24.98560398,-1.168329789,0.410563975,0.001914629,0.007248802
ENSG00000165915,71.48715318,2.382538136,0.280179508,3.58E-18,7.33E-17
ENSG00000165916,126.3647924,-1.066713501,0.193686827,1.90E-08,1.84E-07
ENSG00000165943,63.45632021,1.082711535,0.273759288,3.93E-05,0.000223746
ENSG00000165949,91.11755158,-4.552776715,0.294717387,1.08E-54,7.13E-53
ENSG00000165953,18.04799564,-2.687359887,0.611473941,1.65E-06,1.19E-05
ENSG00000166012,217.6825865,1.635690723,0.185003131,3.29E-19,7.18E-18
ENSG00000166024,48.72893097,1.403020173,0.319824756,4.28E-06,2.90E-05
ENSG00000166025,60.20061707,-1.370663751,0.251528956,1.88E-08,1.82E-07
ENSG00000166033,42.36091664,-3.473701568,0.368941718,5.85E-22,1.48E-20
ENSG00000166068,21.05839578,2.302133929,0.583556113,1.71E-05,0.000104281
ENSG00000166073,16.6080662,2.786859716,1.05885709,0.002512092,0.009178415
ENSG00000166128,105.6811759,1.305115144,0.284614898,1.90E-06,1.36E-05
ENSG00000166136,151.2673861,-0.828163559,0.175620469,1.61E-06,1.16E-05
ENSG00000166165,30.95537104,-1.620851717,0.415970096,2.78E-05,0.000163145
ENSG00000166171,16.74652474,-3.118901327,0.640005078,1.17E-07,1.02E-06
ENSG00000166173,21.94151027,2.277127071,0.528700664,3.42E-06,2.36E-05
ENSG00000166188,14.88289547,1.57132456,0.572545236,0.001670386,0.006438919
ENSG00000166197,104.9287004,-1.382498589,0.205355447,6.29E-12,8.42E-11
ENSG00000166225,52.62835836,0.741311776,0.317064589,0.013707846,0.039035963
ENSG00000166226,240.1321649,-0.950455069,0.140090789,6.53E-12,8.74E-11
ENSG00000166257,4.194131013,3.188702639,2.382660504,0.005690275,0.018603599
ENSG00000166272,25.73928271,-1.015523143,0.373113669,0.00336148,0.011845869
ENSG00000166295,26.04429268,-1.101533823,0.402990774,0.002908372,0.010432943
ENSG00000166313,32.03075651,2.831802475,0.510843705,6.25E-09,6.45E-08
ENSG00000166326,42.29423456,1.433167017,0.339125653,8.74E-06,5.62E-05
ENSG00000166340,231.846768,0.688324416,0.181688722,0.00011645,0.000598292
ENSG00000166347,12.6951823,-3.941467526,0.735635379,9.86E-09,9.96E-08
ENSG00000166348,6.24006469,-2.771624113,0.973812102,0.00058351,0.002537802
ENSG00000166387,10.20811164,-3.294025124,0.756082032,1.60E-06,1.16E-05
ENSG00000166394,13.05639608,-1.448103992,0.559431189,0.002876791,0.010338467
ENSG00000166396,348.252657,-3.711276176,0.17647955,3.44E-99,4.57E-97
ENSG00000166439,45.50964998,2.167690455,0.363778502,5.35E-10,6.09E-09
ENSG00000166441,202.4448801,-1.868703484,0.145052803,1.59E-38,7.43E-37
ENSG00000166446,19.93814548,3.113492212,0.647224553,3.02E-07,2.46E-06
ENSG00000166477,55.75322715,-1.100478128,0.26977315,2.23E-05,0.000134074
ENSG00000166478,66.16424136,1.079647772,0.275059732,4.22E-05,0.000239537
