ID,logFC,common,gene_id,gene_name,gene_name_old
12406,-0.821291667,,,,
40035,-0.530625,,,,
16449,0.694666667,,,,
10636,-0.899833333,,,,
34161,3.467666667,,,,
11130,0.7715,,,,
23273,-0.442,,,,
20361,-0.671416667,,,,
1418,-0.807375,,,,
2723,-0.660958333,,,,
12116,-0.705166667,,,,
1684,-0.582833333,,,,
21937,-0.73675,,,,
9674,-0.611125,,,,
2103,-0.63925,,,,
12066,-0.888666667,,,,
9162,-0.801125,,,,
29798,-0.875666667,,,,
35962,1.164916667,,,,
40862,-0.627708333,,,,
7469,-0.4625,,,,
38879,-0.695291667,,,,
1421,-0.839666667,,,,
17393,-0.601,,,,
7747,-0.691416667,,,,
1679,-0.5045,,,,
641,-0.721166667,,,,
36510,-0.644583333,,,,
22716,-0.602333333,,,,
7781,-0.705375,,,,
23109,-0.62125,,,,
21835,-0.643083333,,,,
2965,-0.977,,,,
12514,2.061875,,,,
22065,-1.025958333,,,,
8773,-0.509458333,,,,
5110,-0.525666667,,,,
31668,-0.7345,,,,
3345,-0.980458333,,,,
23199,-0.554333333,,,,
3492,4.637458333,,,,
14086,-0.758666667,,,,
8200,-0.6865,,,,
11777,0.884875,,,,
5007,0.642083333,,,,
2024,-0.640666667,,,,
12041,-0.67975,,,,
1526,-0.581041667,,,,
3240,-0.899125,,,,
1487,-0.397166667,,,,
4584,-0.587375,,,,
11478,-0.549875,,,,
1079,-0.624708333,,,,
3615,-0.607125,,,,
28923,-0.712625,,,,
18094,-0.600041667,,,,
2972,-0.812875,,,,
24678,0.862041667,,,,
15175,-0.566708333,,,,
26958,3.526666667,,,,
8319,-0.63,,,,
29518,-0.482291667,,,,
19972,-0.795,,,,
25459,-0.473833333,,,,
10927,-0.597875,,,,
15884,-0.645666667,,,,
1055,-0.602708333,,,,
10822,-0.708625,,,,
1535,-0.658,,,,
1026,-0.68725,,,,
19044,-1.017583333,,,,
232,-0.759666667,,,,
35103,1.212333333,,,,
11619,4.98225,,,,
39510,0.579,,,,
18247,-0.688708333,,,,
28801,0.769208333,,,,
3373,-0.751,,,,
3349,-0.756708333,,,,
7279,-0.521833333,,,,
8570,-0.800833333,,,,
3657,-0.577208333,,,,
677,-0.696666667,,,,
26137,-0.779666667,,,,
24,-0.584916667,,,,
18901,0.779875,,,,
16757,1.1795,,,,
2935,-0.931333333,,,,
20995,-0.830875,,,,
23143,-0.466791667,,,,
5618,-0.795708333,,,,
30029,1.0055,,,,
13792,-0.6615,,,,
1451,-0.541291667,,,,
75,-0.704291667,,,,
6564,-0.722083333,,,,
4121,-0.632958333,,,,
7661,1.344958333,,,,
12706,-0.442791667,,,,
3801,1.448458333,,,,
36446,0.643875,,,,
1929,-0.4535,,,,
15097,-0.836375,,,,
38721,0.872166667,,,,
11142,-0.620291667,,,,
13613,-0.917583333,,,,
5524,-0.529125,,,,
2084,-0.583041667,,,,
1519,-0.497958333,,,,
29233,1.011958333,,,,
17768,-0.783375,,,,
39522,1.124833333,,,,
19214,-0.818208333,,,,
33945,-0.722458333,,,,
9125,-0.737041667,,,,
32941,-0.69175,,,,
27602,-0.689458333,,,,
284,-0.524583333,,,,
33630,0.924875,,,,
2221,-0.533291667,,,,
8829,-0.72625,,,,
20703,1.131416667,,,,
19674,-0.603291667,,,,
8188,1.33525,,,,
27857,4.046416667,,,,
10619,-0.787166667,,,,
28374,-1.163708333,,,,
14243,-1.17225,,,,
39927,0.91425,,,,
15817,-0.621541667,,,,
8219,-0.564291667,,,,
11574,-0.717708333,,,,
10965,-0.539083333,,,,
12072,1.652958333,,,,
36341,-0.833833333,,,,
1444,-0.853,,,,
11603,4.83225,,,,
16966,0.624291667,,,,
34113,1.322958333,,,,
20320,-0.497833333,,,,
20356,-0.813541667,,,,
4747,1.400541667,,,,
7468,-0.633083333,,,,
2141,-0.604,,,,
3402,-1.187208333,,,,
6433,-0.75025,,,,
18613,-0.75925,,,,
12966,-0.8295,,,,
32208,-1.162875,,,,
11165,-0.524333333,,,,
23115,-0.459083333,,,,
34024,-0.522958333,,,,
22069,0.718208333,,,,
19710,1.923291667,,,,
16158,5.720791667,,,,
8724,-0.728208333,,,,
18183,1.266,,,,
12184,-0.889,,,,
40210,-0.605208333,,,,
21330,-0.664083333,,,,
1569,-0.495708333,,,,
15634,-0.895416667,,,,
16763,-0.923791667,,,,
40927,-0.652416667,,,,
7439,-0.725916667,,,,
21732,-0.7685,,,,
38711,0.728041667,,,,
31157,1.077708333,,,,
16570,-0.771041667,,,,
31980,-0.746041667,,,,
22740,-0.792625,,,,
25689,-0.486833333,,,,
17312,-0.964625,,,,
26176,-0.753041667,,,,
3123,-0.8035,,,,
4579,-0.746125,,,,
1214,-0.664958333,,,,
20842,-0.984625,,,,
10743,4.029458333,,,,
25862,-0.635041667,,,,
26233,-0.73725,,,,
15919,-0.617708333,,,,
13949,-0.430958333,,,,
16094,2.630916667,,,,
18819,5.791125,,,,
16147,2.41325,,,,
21695,-0.833291667,,,,
37362,0.636375,,,,
7623,-0.603458333,,,,
40757,0.689875,,,,
21176,-0.523791667,,,,
21255,-0.681416667,,,,
30734,0.773208333,,,,
3958,0.753458333,,,,
18754,-0.740958333,,,,
24420,-0.905416667,,,,
7392,1.197083333,,,,
13116,-0.620791667,,,,
14009,-0.68,,,,
2246,-0.610208333,,,,
6169,-0.774333333,,,,
30845,-0.845,,,,
10143,-0.851708333,,,,
6479,-0.958791667,,,,
30558,5.236833333,,,,
291,-0.66175,,,,
22995,-0.744958333,,,,
1548,-0.75025,,,,
7476,-0.639083333,,,,
19605,-0.911833333,,,,
7913,-0.567083333,,,,
1422,-0.503,,,,
13561,0.961666667,,,,
25531,-0.708333333,,,,
1629,-0.572708333,,,,
2719,-0.792625,,,,
27222,-0.524958333,,,,
8712,-0.82375,,,,
8124,-0.977583333,,,,
16271,1.432125,,,,
29336,-0.578416667,,,,
12872,-0.61125,,,,
5473,0.744458333,,,,
19855,-0.757041667,,,,
35110,0.899083333,,,,
532,-0.870541667,,,,
662,-0.979708333,,,,
7217,-0.515583333,,,,
2969,-0.785333333,,,,
4521,-0.497416667,,,,
29944,-0.867833333,,,,
20874,-0.6615,,,,
18549,-0.488,,,,
38356,0.517958333,,,,
22702,-0.678125,,,,
2032,-0.675458333,,,,
24450,-1.193541667,,,,
31835,0.865083333,,,,
12443,-0.61575,,,,
15895,-0.467666667,,,,
13339,-0.798125,,,,
13991,-1.057041667,,,,
7612,-0.403416667,,,,
12884,-0.802541667,,,,
3108,-0.439958333,,,,
35600,1.500708333,,,,
7938,-0.688541667,,,,
24408,-0.644708333,,,,
25161,3.275833333,,,,
8541,-0.408625,,,,
40428,4.950875,,,,
22675,-0.462166667,,,,
32490,0.5555,,,,
19062,1.585625,,,,
9664,-0.859666667,,,,
3717,-0.626708333,,,,
7663,0.960458333,,,,
24527,-0.706708333,,,,
42471,-0.530875,,,,
5525,-0.392125,,,,
13304,-0.725916667,,,,
21845,-0.930583333,,,,
9598,-0.938583333,,,,
13920,-0.880958333,,,,
10949,0.700791667,,,,
36535,0.541041667,,,,
29535,-0.536083333,,,,
2759,-0.539708333,,,,
42615,-0.625166667,,,,
22896,-0.837375,,,,
20994,-0.747041667,,,,
3268,-0.645125,,,,
10372,-1.134708333,,,,
6737,-0.802041667,,,,
30341,-0.463833333,,,,
6504,-0.984875,,,,
33678,0.633333333,,,,
7783,-0.635583333,,,,
9419,-0.671291667,,,,
2869,-0.797583333,,,,
23218,-0.650083333,,,,
14611,-0.847625,,,,
14156,-0.850166667,,,,
8123,0.665166667,,,,
13306,-1.002583333,,,,
16071,-0.574,,,,
6976,-0.714166667,,,,
4283,-0.735333333,,,,
43017,-0.474875,,,,
8750,-0.660166667,,,,
15417,-0.818875,,,,
9417,-0.455833333,,,,
21439,-0.92,,,,
1034,-0.455125,,,,
17491,-0.9255,,,,
9368,-0.541041667,,,,
22582,1.314125,,,,
440,-0.554041667,,,,
12245,-0.662833333,,,,
12725,-0.563958333,,,,
11659,5.279875,,,,
514,-0.645458333,,,,
4633,-0.574166667,,,,
13332,-0.582458333,,,,
40019,-0.396125,,,,
11028,-0.663125,,,,
26144,-0.496958333,,,,
40673,-0.571208333,,,,
5084,0.900833333,,,,
13307,-0.907291667,,,,
4523,-0.739583333,,,,
40453,3.755083333,,,,
8220,-0.586083333,,,,
15162,-0.692958333,,,,
26341,1.117958333,,,,
2110,-0.665583333,,,,
1059,-0.518375,,,,
8193,0.934875,,,,
10161,-0.678333333,,,,
8536,-0.807791667,,,,
5142,-0.64325,,,,
15878,-0.609708333,,,,
33776,0.696375,,,,
8809,-0.851375,,,,
6211,1.692,,,,
25834,-0.59625,,,,
10213,-0.815625,,,,
12784,1.51375,,,,
40092,-0.638041667,,,,
6663,-0.987541667,,,,
32215,-0.861416667,,,,
17296,-0.923166667,,,,
3917,-0.538208333,,,,
21135,-0.497916667,,,,
6386,-0.904958333,,,,
6074,-0.584,,,,
25628,-0.58775,,,,
20511,-0.984708333,,,,
25590,-0.649083333,,,,
4886,-0.86925,,,,
36541,0.864375,,,,
19859,-0.734291667,,,,
29977,-0.708833333,,,,
3306,-0.649125,,,,
4211,-0.668583333,,,,
14667,-0.77225,,,,
22711,-0.655916667,,,,
3876,-0.753916667,,,,
3428,-1.087333333,,,,
3012,-0.707458333,,,,
10465,-0.49475,,,,
23609,0.515875,,,,
17191,-0.675958333,,,,
17730,-0.935291667,,,,
23782,1.310416667,,,,
1110,-0.573916667,,,,
16029,-0.759875,,,,
33555,0.584958333,,,,
631,-0.700833333,,,,
27075,0.816208333,,,,
15540,-0.857916667,,,,
11331,-0.720708333,,,,
30085,-0.8805,,,,
41282,-0.388291667,,,,
12318,-0.709,,,,
3982,1.323125,,,,
1872,1.065625,,,,
1822,-0.662,,,,
35124,-0.769708333,,,,
10138,-0.954041667,,,,
35921,1.2435,,,,
9418,-0.753958333,,,,
34413,0.874583333,,,,
39942,-0.362458333,,,,
2899,-0.91225,,,,
1240,-0.513333333,,,,
2531,-0.770875,,,,
21412,-1.148541667,,,,
13967,-1.050416667,,,,
32213,-0.934041667,,,,
38552,0.57225,,,,
4371,-0.803666667,,,,
3112,-1.040083333,,,,
4725,-0.657916667,,,,
15590,0.92075,,,,
8721,-0.883291667,,,,
12059,-0.492166667,,,,
11135,-0.499666667,,,,
13857,-0.944583333,,,,
24407,-0.93175,,,,
33014,0.662208333,,,,
20849,-1.130875,,,,
19623,-0.691625,,,,
11430,-0.808208333,,,,
7002,-0.668291667,,,,
36051,0.602416667,,,,
42545,0.917458333,,,,
16562,-0.725041667,,,,
3166,-0.888791667,,,,
43007,-0.747583333,,,,
121,-0.404458333,,,,
38761,0.825,,,,
26218,-0.481791667,,,,
22862,-0.585708333,,,,
13069,-0.977833333,,,,
26743,1.075666667,,,,
12356,-0.719083333,,,,
20534,-1.023833333,,,,
14166,-0.592708333,,,,
7385,0.8205,,,,
3186,-0.579625,,,,
22739,-0.880583333,,,,
21480,-0.94675,,,,
14213,-0.763041667,,,,
11925,-0.923875,,,,
24439,0.635,,,,
42906,-1.026333333,,,,
3297,-0.751875,,,,
4593,-0.353708333,,,,
22634,-0.800666667,,,,
5206,-0.594,,,,
37119,0.632125,,,,
3989,-0.690708333,,,,
16126,3.610458333,,,,
14660,-0.667916667,,,,
1247,-0.543916667,,,,
15819,-1.006541667,,,,
29597,3.373375,,,,
27047,1.039125,,,,
28956,-0.567958333,,,,
11099,-0.652958333,,,,
11266,-0.507083333,,,,
11984,-1.058708333,,,,
5784,0.960083333,,,,
25612,-0.552041667,,,,
7940,-0.579125,,,,
11813,-0.5795,,,,
9306,-0.6495,,,,
26922,3.638166667,,,,
24795,-0.806208333,,,,
23312,4.825416667,,,,
1564,-0.592916667,,,,
10089,0.780416667,,,,
11320,1.695208333,,,,
19944,-0.602333333,,,,
2077,-0.507791667,,,,
16203,0.799541667,,,,
15973,0.833291667,,,,
4185,-0.637375,,,,
4400,4.419,,,,
131,-0.538583333,,,,
19228,0.834916667,,,,
15446,-0.675541667,,,,
2567,-0.808083333,,,,
20209,1.038916667,,,,
9243,-0.652458333,,,,
3712,-0.614125,,,,
4686,0.749041667,,,,
2366,-0.91875,,,,
2768,-0.7055,,,,
23747,1.011333333,,,,
23256,-0.536541667,,,,
1031,-0.544458333,,,,
13642,-0.775125,,,,
17249,-1.15975,,,,
17064,4.203458333,,,,
2232,-0.5615,,,,
9245,-0.780416667,,,,
5742,-0.550625,,,,
13970,-0.969333333,,,,
3083,-0.731833333,,,,
13697,-0.8925,,,,
267,-0.71725,,,,
1407,-0.521458333,,,,
17321,-1.023958333,,,,
32166,0.471083333,,,,
17266,-0.6605,,,,
4713,-0.614958333,,,,
35810,-0.854791667,,,,
21306,-0.571833333,,,,
14202,-1.118166667,,,,
7518,1.018625,,,,
18513,-0.688916667,,,,
12932,-0.749875,,,,
2552,-0.402625,,,,
18859,6.123458333,,,,
22695,-0.534291667,,,,
4637,-0.812541667,,,,
9575,0.806458333,,,,
20617,3.992041667,,,,
22004,-0.712125,,,,
14267,-0.601625,,,,
6034,0.514833333,,,,
16775,-0.672541667,,,,
36075,0.604875,,,,
13952,-0.605375,,,,
7066,-0.645708333,,,,
15681,1.563416667,,,,
17580,-0.821041667,,,,
20412,-0.795375,,,,
34654,1.094791667,,,,
9948,-0.801166667,,,,
31409,1.291833333,,,,
14112,-0.759875,,,,
30419,-0.479875,,,,
7778,-0.862041667,,,,
35936,1.416666667,,,,
28978,-0.635458333,,,,
11127,-0.762083333,,,,
38940,-0.987333333,,,,
172,-0.509916667,,,,
18818,6.03275,,,,
14220,-1.005291667,,,,
34211,-0.738958333,,,,
21536,3.878166667,,,,
19308,0.652291667,,,,
27245,-0.779875,,,,
25953,-0.900916667,,,,
2390,-0.761125,,,,
15465,-0.74475,,,,
17917,3.862083333,,,,
25922,-0.495541667,,,,
40834,-0.452,,,,
2200,-0.804291667,,,,
7876,-1.292208333,,,,
2533,-0.663458333,,,,
18433,-0.514541667,,,,
2148,-0.823875,,,,
11232,-0.671375,,,,
32202,-1.025416667,,,,
26215,-0.4715,,,,
33832,-0.484666667,,,,
14064,-0.555708333,,,,
8178,1.6145,,,,
39418,-0.604791667,,,,
218,-0.643875,,,,
8792,0.9275,,,,
8323,-0.385791667,,,,
23548,2.611875,,,,
4516,1.165625,,,,
9370,-0.806958333,,,,
3434,-1.049666667,,,,
19608,-1.064916667,,,,
5041,-0.649375,,,,
18987,-0.801833333,,,,
33159,1.767,,,,
22258,-0.740125,,,,
23606,-0.695916667,,,,
353,-0.397833333,,,,
38651,0.95775,,,,
37518,-0.891166667,,,,
30736,0.639541667,,,,
32961,-0.907458333,,,,
40177,0.369666667,,,,
22539,-0.491166667,,,,
31671,-0.7585,,,,
27363,-0.450666667,,,,
2341,-0.655166667,,,,
25860,-0.462625,,,,
34273,0.582583333,,,,
23214,-0.546583333,,,,
28319,-0.738208333,,,,
16576,1.624583333,,,,
23127,-0.525666667,,,,
453,-0.575666667,,,,
2771,-0.658041667,,,,
998,-0.660708333,,,,
10084,1.572208333,,,,
3947,-0.665083333,,,,
4941,-0.673416667,,,,
30496,2.931416667,,,,
8802,-0.606333333,,,,
33388,1.1325,,,,
6725,-0.764166667,,,,
10703,4.08775,,,,
11321,-0.784625,,,,
12290,-0.713791667,,,,
20934,-0.847416667,,,,
10493,-0.515875,,,,
12085,-0.707458333,,,,
1282,-0.6255,,,,
3265,-0.787041667,,,,
9508,-0.889625,,,,
13647,-0.783291667,,,,
2255,-0.72775,,,,
14424,0.489958333,,,,
24736,-0.437333333,,,,
33303,1.213416667,,,,
13223,-0.89675,,,,
17745,-0.66275,,,,
14159,-0.903708333,,,,
963,-0.579833333,,,,
8321,-0.553666667,,,,
30695,0.576666667,,,,
16447,-0.685125,,,,
3386,-1.242291667,,,,
34932,-0.684958333,,,,
34400,-0.488916667,,,,
27639,-0.759041667,,,,
13341,-0.663875,,,,
12914,-0.737625,,,,
1876,-0.672208333,,,,
5931,-0.4815,,,,
7568,-0.46225,,,,
28839,-0.458,,,,
11710,0.983041667,,,,
30372,0.484375,,,,
14278,-0.958875,,,,
3382,-0.659708333,,,,
28866,0.714625,,,,
9977,-0.905875,,,,
26130,1.491375,,,,
28633,-0.805875,,,,
36916,-0.761416667,,,,
20332,-0.9965,,,,
13896,-0.557666667,,,,
1123,-0.47025,,,,
235,-0.868125,,,,
7757,0.865416667,,,,
13716,-0.879166667,,,,
4823,-0.842416667,,,,
36464,0.787041667,,,,
42831,-0.726666667,,,,
27583,-0.492333333,,,,
25355,-0.493583333,,,,
1290,-0.911333333,,,,
39968,-0.492875,,,,
14036,-0.907458333,,,,
30692,0.635291667,,,,
30367,-0.648791667,,,,
19808,0.746666667,,,,
25039,-1.002583333,,,,
3193,-0.993625,,,,
12608,0.97225,,,,
19818,-0.502666667,,,,
12937,-0.809,,,,
23707,-0.535583333,,,,
20149,-0.408041667,,,,
19520,-0.562,,,,
18524,-0.530666667,,,,
15407,-0.562916667,,,,
39892,-0.713333333,,,,
12478,-0.759208333,,,,
7290,0.445083333,,,,
39863,-0.386291667,,,,
11546,-0.659041667,,,,
28508,-0.951333333,,,,
21744,-0.511625,,,,
1337,-0.618833333,,,,
1520,-0.496458333,,,,
27801,3.124041667,,,,
18786,3.822,,,,
9471,-0.91625,,,,
12916,-0.772375,,,,
42611,-0.578958333,,,,
30965,-0.634208333,,,,
17744,-0.846416667,,,,
40238,-0.794208333,,,,
5965,-0.736875,,,,
4733,0.916291667,,,,
3411,-1.118125,,,,
7463,-0.44725,,,,
5038,-0.825375,,,,
1636,-0.805333333,,,,
11828,-0.651,,,,
2291,-0.629125,,,,
5284,-0.459625,,,,
15929,-0.671125,,,,
2439,-0.757958333,,,,
2924,-0.531416667,,,,
5269,-0.785416667,,,,
13215,0.60325,,,,
26246,-0.771416667,,,,
39964,-0.526791667,,,,
6859,-0.813833333,,,,
13095,-0.633333333,,,,
6155,0.765541667,,,,
163,-0.643833333,,,,
4305,-0.657791667,,,,
14208,-0.982458333,,,,
20228,-0.956291667,,,,
10435,-0.962791667,,,,
13166,-1.029875,,,,
30064,-0.431,,,,
11362,-0.831625,,,,
15656,-0.367458333,,,,
36813,1.731541667,,,,
4963,1.044125,,,,
2132,-0.748625,,,,
14234,-1.068166667,,,,
19854,-0.584291667,,,,
33915,-0.742291667,,,,
4648,-0.551291667,,,,
5092,-0.535666667,,,,
37967,1.441375,,,,
37304,0.72725,,,,
39415,-0.866958333,,,,
14669,-0.712708333,,,,
26766,-0.63,,,,
41164,-0.762416667,,,,
26242,-0.8545,,,,
15611,-0.474708333,,,,
2293,-0.483958333,,,,
15170,-0.663708333,,,,
25294,-0.575666667,,,,
26418,-0.745791667,,,,
26753,-0.741833333,,,,
40217,-0.768,,,,
42309,0.52875,,,,
3499,4.260291667,,,,
12054,-0.853541667,,,,
6184,-0.365083333,,,,
24492,-0.588125,,,,
8140,-0.558041667,,,,
13889,-0.775541667,,,,
10391,-0.968375,,,,
36962,0.712,,,,
27150,0.764666667,,,,
10112,-0.763833333,,,,
16677,-0.543458333,,,,
34302,0.747708333,,,,
17610,-1.230083333,,,,
18948,-0.495,,,,
15833,-0.750708333,,,,
23987,0.753708333,,,,
25491,-0.687291667,,,,
4519,-0.663916667,,,,
20496,-0.697333333,,,,
22753,-0.549458333,,,,
19894,-0.948,,,,
15213,5.614041667,,,,
18703,-0.424,,,,
2162,-0.542333333,,,,
12166,-0.542333333,,,,
15520,-0.52575,,,,
5867,-0.828458333,,,,
9258,-0.683458333,,,,
9492,-0.700375,,,,
18432,-0.579916667,,,,
15394,1.361,,,,
17564,0.551291667,,,,
42895,-0.944083333,,,,
6959,-1.130666667,,,,
7243,-0.445291667,,,,
19522,-0.597375,,,,
2458,-0.778333333,,,,
18921,-0.556291667,,,,
1436,-0.7845,,,,
26618,-0.620916667,,,,
6927,-0.619416667,,,,
8273,-0.539541667,,,,
42332,0.62375,,,,
33753,1.014833333,,,,
45,-0.508458333,,,,
8785,-0.554291667,,,,
594,-0.802833333,,,,
32746,-0.577958333,,,,
20555,-1.531041667,,,,
947,-0.398208333,,,,
5957,-0.883208333,,,,
621,-0.503375,,,,
15587,1.186833333,,,,
25445,-0.788958333,,,,
33305,0.678208333,,,,
7767,-0.395,,,,
2550,-0.554041667,,,,
7567,-0.516458333,,,,
39995,-0.487208333,,,,
4072,-0.482958333,,,,
966,-0.5365,,,,
3398,-1.433541667,,,,
14199,-1.0255,,,,
1369,-0.623458333,,,,
40300,-0.789166667,,,,
18540,-0.764,,,,
1234,-0.608958333,,,,
12440,-0.712708333,,,,
14761,-0.581416667,,,,
25377,-0.878916667,,,,
2817,-0.437541667,,,,
42607,-0.636458333,,,,
979,-0.844125,,,,
5248,-0.531166667,,,,
7009,-0.940958333,,,,
27913,0.450708333,,,,
7515,-0.501333333,,,,
16312,-0.452416667,,,,
4540,-0.552708333,,,,
30202,0.766166667,,,,
12125,-0.68025,,,,
9091,0.836333333,,,,
28244,-0.930208333,,,,
19165,-0.583375,,,,
7070,-0.711916667,,,,
8292,-0.511958333,,,,
30444,-0.800666667,,,,
17700,-1.0845,,,,
2554,-0.673833333,,,,
8464,-0.692083333,,,,
476,-0.621625,,,,
8602,-0.443,,,,
5174,-0.577333333,,,,
20996,-0.780375,,,,
7607,-0.506791667,,,,
10396,-0.951583333,,,,
18761,-0.8315,,,,
15582,-0.864041667,,,,
16412,-0.913125,,,,
7903,-0.556333333,,,,
1326,-0.487,,,,
5213,-0.520666667,,,,
1857,-0.775875,,,,
36053,0.556333333,,,,
369,-0.541458333,,,,
19931,-0.696875,,,,
22538,-0.620416667,,,,
22564,-0.69525,,,,
1100,-0.600833333,,,,
20232,-0.953541667,,,,
6980,-1.033833333,,,,
28610,-1.016416667,,,,
23670,0.494875,,,,
20266,-0.743708333,,,,
2942,-0.715083333,,,,
25929,-0.679333333,,,,
26253,-0.421166667,,,,
9735,-0.624083333,,,,
10159,-0.931416667,,,,
31110,-0.530458333,,,,
42593,-0.592125,,,,
7429,-0.634333333,,,,
7884,-0.68025,,,,
14823,-0.352666667,,,,
2192,-0.68025,,,,
14489,0.748791667,,,,
20192,-0.784666667,,,,
14870,-0.622625,,,,
13526,-0.680541667,,,,
6925,-0.786583333,,,,
22249,-0.43825,,,,
22685,-0.8665,,,,
27906,0.434708333,,,,
22585,1.30125,,,,
419,-0.556041667,,,,
42597,-0.535708333,,,,
18522,-0.574666667,,,,
42301,0.558958333,,,,
12953,-0.870875,,,,
1193,-0.772375,,,,
7520,-0.601291667,,,,
8290,-0.516041667,,,,
13334,-1.046166667,,,,
2583,-0.755875,,,,
25843,-0.668166667,,,,
15769,-0.739,,,,
3674,0.830125,,,,
6064,-0.694791667,,,,
3375,-1.021166667,,,,
19819,-1.047,,,,
4684,0.606333333,,,,
14867,-0.748333333,,,,
8556,-0.405375,,,,
21866,-0.453333333,,,,
28178,-0.601583333,,,,
22636,-0.506166667,,,,
10923,-0.478833333,,,,
10922,-0.492083333,,,,
13213,-0.659166667,,,,
161,-0.607958333,,,,
20527,-0.53375,,,,
11155,-0.58925,,,,
36984,1.305875,,,,
10316,-0.620916667,,,,
18904,0.643833333,,,,
28998,0.632458333,,,,
18858,5.94,,,,
5177,-0.444291667,,,,
17276,-0.943291667,,,,
3619,-0.564166667,,,,
11036,-0.768291667,,,,
41138,-0.582208333,,,,
9330,-0.727583333,,,,
431,-0.72325,,,,
2865,-0.573833333,,,,
10878,0.653958333,,,,
22943,-0.624208333,,,,
21987,-0.719541667,,,,
24320,0.806541667,,,,
21120,-0.947833333,,,,
511,-0.976291667,,,,
34047,0.667291667,,,,
23215,-0.445875,,,,
31649,-1.027041667,,,,
14963,-0.631958333,,,,
5059,-0.598166667,,,,
258,-0.506208333,,,,
10676,-0.715458333,,,,
28391,-0.912208333,,,,
28345,-1.17075,,,,
22438,4.062666667,,,,
1962,-0.74375,,,,
7592,-0.649958333,,,,
15922,-0.581916667,,,,
36576,1.219833333,,,,
13649,-0.6345,,,,
43044,-0.892375,,,,
21018,-0.926583333,,,,
3741,-0.665375,,,,
10667,1.879,,,,
29260,0.730458333,,,,
38877,-0.605541667,,,,
36233,-0.884208333,,,,
1190,-0.469958333,,,,
19483,-0.56275,,,,
1559,-0.7545,,,,
14192,-0.988708333,,,,
19234,-0.608375,,,,
18611,-0.481291667,,,,
21877,-0.5495,,,,
3627,0.896458333,,,,
167,-0.494125,,,,
3726,-0.771583333,,,,
43077,-0.893791667,,,,
18501,0.763916667,,,,
2250,-0.596125,,,,
991,-0.460041667,,,,
13639,-0.848541667,,,,
17235,-0.798,,,,
10524,-0.504375,,,,
11378,-0.878041667,,,,
24495,-0.614625,,,,
701,-0.667666667,,,,
15475,-0.3675,,,,
5275,-0.641125,,,,
36986,1.192625,,,,
7606,0.655541667,,,,
23585,-0.6375,,,,
8631,-0.8585,,,,
20552,-0.39025,,,,
26700,-0.791791667,,,,
17862,-0.736666667,,,,
15036,-0.495375,,,,
37375,-0.655583333,,,,
26276,-0.78075,,,,
14201,-1.114166667,,,,
18713,-0.503541667,,,,
21368,-0.617333333,,,,
30344,-0.627541667,,,,
17275,-0.890583333,,,,
7640,-0.445208333,,,,
20575,-1.363958333,,,,
33236,3.256166667,,,,
14898,1.583083333,,,,
7872,-0.432666667,,,,
3372,-1.076291667,,,,
13378,-0.775333333,,,,
38043,-0.732166667,,,,
29332,-0.566958333,,,,
5318,2.838958333,,,,
2432,-0.579875,,,,
26835,-0.521208333,,,,
6977,-1.043875,,,,
2203,-0.795,,,,
14015,-0.818,,,,
1117,-0.463041667,,,,
13331,-0.728291667,,,,
1255,-0.600666667,,,,
20788,-0.702666667,,,,
21787,-0.561,,,,
2713,-0.668125,,,,
17591,-0.691166667,,,,
8349,-0.538791667,,,,
42504,-0.644791667,,,,
25233,-0.604833333,,,,
9764,-0.566666667,,,,
30453,-0.831916667,,,,
14269,-0.688791667,,,,
34000,-0.513375,,,,
20419,-0.769625,,,,
329,-0.728541667,,,,
8430,-0.743083333,,,,
2933,-0.947375,,,,
16041,-0.558666667,,,,
7616,-0.361166667,,,,
10588,-0.6505,,,,
2885,-0.789166667,,,,
27010,0.674666667,,,,
15897,0.611958333,,,,
42355,-0.852625,,,,
1542,-0.483666667,,,,
30911,-0.810833333,,,,
12753,-0.695291667,,,,
24819,-0.787,,,,
17220,-0.965583333,,,,
13090,-0.462708333,,,,
11794,0.62525,,,,
8368,0.811916667,,,,
2210,-0.524583333,,,,
4601,-0.798833333,,,,
3912,1.203916667,,,,
19898,0.801708333,,,,
40192,-0.901166667,,,,
2382,-0.804791667,,,,
30206,-0.558541667,,,,
22835,-0.580625,,,,
24113,1.552916667,,,,
5876,-0.675333333,,,,
35869,-0.67875,,,,
26918,3.388958333,,,,
28369,-0.807916667,,,,
22268,-0.71575,,,,
11837,-0.594625,,,,
17749,-0.918375,,,,
16235,-0.572791667,,,,
29184,0.929708333,,,,
5583,1.333916667,,,,
32430,0.692166667,,,,
10605,-0.548291667,,,,
10109,-0.620333333,,,,
30010,-0.565875,,,,
30174,0.467791667,,,,
4095,-0.808791667,,,,
34669,-0.87675,,,,
18099,-0.740958333,,,,
40244,-0.45025,,,,
7848,-1.0515,,,,
7490,-0.774958333,,,,
9524,-0.520833333,,,,
32702,-0.640333333,,,,
3887,-0.811833333,,,,
10673,-0.964625,,,,
38355,0.616,,,,
1658,-0.926166667,,,,
6543,1.22825,,,,
357,-0.434958333,,,,
40296,-0.394833333,,,,
18534,-0.428416667,,,,
25884,-0.803916667,,,,
36345,0.813125,,,,
2410,-0.664625,,,,
18170,-0.594833333,,,,
20242,-0.785,,,,
10939,-1.198541667,,,,
13506,0.5675,,,,
15738,-0.541708333,,,,
