"","category","ID","term","count","genes","logFC","adj_pval","zscore"
"268","BP","GO:0030335","positive regulation of cell migration",10,"SEMA4A",-2.671254889,0.054821168,-3.16227766016838
"269","BP","GO:0030335","positive regulation of cell migration",10,"EDN1",-2.600547604,0.054821168,-3.16227766016838
"270","BP","GO:0030335","positive regulation of cell migration",10,"CLDN4",-1.801860443,0.054821168,-3.16227766016838
"271","BP","GO:0030335","positive regulation of cell migration",10,"CEMIP",-2.552323128,0.054821168,-3.16227766016838
"272","BP","GO:0030335","positive regulation of cell migration",10,"MIEN1",-1.055515865,0.054821168,-3.16227766016838
"273","BP","GO:0030335","positive regulation of cell migration",10,"SEMA3C",-1.670859906,0.054821168,-3.16227766016838
"274","BP","GO:0030335","positive regulation of cell migration",10,"FAM89B",-2.065784604,0.054821168,-3.16227766016838
"275","BP","GO:0030335","positive regulation of cell migration",10,"CTSH",-2.030209213,0.054821168,-3.16227766016838
"276","BP","GO:0030335","positive regulation of cell migration",10,"HPSE",-1.202283221,0.054821168,-3.16227766016838
"277","BP","GO:0030335","positive regulation of cell migration",10,"THBS1",-2.628866139,0.054821168,-3.16227766016838
"278","BP","GO:0001755","neural crest cell migration",4,"SEMA4A",-2.671254889,0.055913759,-2
"279","BP","GO:0001755","neural crest cell migration",4,"KITLG",-1.676600062,0.055913759,-2
"280","BP","GO:0001755","neural crest cell migration",4,"SEMA3C",-1.670859906,0.055913759,-2
"281","BP","GO:0001755","neural crest cell migration",4,"HIF1A",-1.025051181,0.055913759,-2
"282","BP","GO:0006091","generation of precursor metabolites and energy",4,"COX4I1",-1.116529179,0.055913759,-2
"283","BP","GO:0006091","generation of precursor metabolites and energy",4,"ACO2",-1.186643572,0.055913759,-2
"284","BP","GO:0006091","generation of precursor metabolites and energy",4,"COX6A1",-1.399900045,0.055913759,-2
"285","BP","GO:0006091","generation of precursor metabolites and energy",4,"PPARD",-1.395993315,0.055913759,-2
"286","BP","GO:0021762","substantia nigra development",4,"ATP5PB",-1.697656649,0.055913759,-2
"287","BP","GO:0021762","substantia nigra development",4,"NDUFS3",-1.156225535,0.055913759,-2
"288","BP","GO:0021762","substantia nigra development",4,"CALM3",-1.072241542,0.055913759,-2
"289","BP","GO:0021762","substantia nigra development",4,"CKB",-1.620763286,0.055913759,-2
"290","BP","GO:0002244","hematopoietic progenitor cell differentiation",5,"KITLG",-1.676600062,0.057169972,-2.23606797749979
"291","BP","GO:0002244","hematopoietic progenitor cell differentiation",5,"CITED2",-1.957983703,0.057169972,-2.23606797749979
"292","BP","GO:0002244","hematopoietic progenitor cell differentiation",5,"FST",-2.404934922,0.057169972,-2.23606797749979
"293","BP","GO:0002244","hematopoietic progenitor cell differentiation",5,"EEF2",-1.450918315,0.057169972,-2.23606797749979
"294","BP","GO:0002244","hematopoietic progenitor cell differentiation",5,"SSBP3",-1.395013855,0.057169972,-2.23606797749979
"295","BP","GO:0046628","positive regulation of insulin receptor signaling pathway",3,"SERPINA12",-2.687359887,0.059455273,-1.73205080756888
"296","BP","GO:0046628","positive regulation of insulin receptor signaling pathway",3,"ADIPOR1",-1.058440721,0.059455273,-1.73205080756888
"297","BP","GO:0046628","positive regulation of insulin receptor signaling pathway",3,"SORL1",-1.518726004,0.059455273,-1.73205080756888
"298","BP","GO:0006656","phosphatidylcholine biosynthetic process",3,"SLC44A5",-1.858769027,0.069395723,-1.73205080756888
"299","BP","GO:0006656","phosphatidylcholine biosynthetic process",3,"SLC44A3",-2.149740043,0.069395723,-1.73205080756888
"300","BP","GO:0006656","phosphatidylcholine biosynthetic process",3,"SLC44A2",-1.389592046,0.069395723,-1.73205080756888
"301","BP","GO:0006883","cellular sodium ion homeostasis",3,"IL1A",-1.70651281,0.069395723,-1.73205080756888
"302","BP","GO:0006883","cellular sodium ion homeostasis",3,"SCNN1G",-2.232669958,0.069395723,-1.73205080756888
"303","BP","GO:0006883","cellular sodium ion homeostasis",3,"SCNN1B",-3.408094776,0.069395723,-1.73205080756888
"304","BP","GO:0007049","cell cycle",12,"FANCI",-1.54434662,0.070329606,-3.46410161513775
"305","BP","GO:0007049","cell cycle",12,"CDT1",-2.35889532,0.070329606,-3.46410161513775
"306","BP","GO:0007049","cell cycle",12,"RGS2",-2.817782122,0.070329606,-3.46410161513775
"307","BP","GO:0007049","cell cycle",12,"MCM7",-1.091952331,0.070329606,-3.46410161513775
"308","BP","GO:0007049","cell cycle",12,"CDCA5",-2.598041784,0.070329606,-3.46410161513775
"309","BP","GO:0007049","cell cycle",12,"HJURP",-3.64232181,0.070329606,-3.46410161513775
"310","BP","GO:0007049","cell cycle",12,"BIRC5",-4.82778078,0.070329606,-3.46410161513775
"311","BP","GO:0007049","cell cycle",12,"MCM5",-1.96770465,0.070329606,-3.46410161513775
"312","BP","GO:0007049","cell cycle",12,"MAP3K8",-1.169600565,0.070329606,-3.46410161513775
"313","BP","GO:0007049","cell cycle",12,"KIF11",-2.72901755,0.070329606,-3.46410161513775
"314","BP","GO:0007049","cell cycle",12,"AURKA",-2.157863191,0.070329606,-3.46410161513775
"315","BP","GO:0007049","cell cycle",12,"CDKN3",-2.049376083,0.070329606,-3.46410161513775
"316","BP","GO:0002605","negative regulation of dendritic cell antigen processing and presentation",2,"CD68",-1.452604628,0.070443906,-1.41421356237309
"317","BP","GO:0002605","negative regulation of dendritic cell antigen processing and presentation",2,"THBS1",-2.628866139,0.070443906,-1.41421356237309
"318","BP","GO:0050914","sensory perception of salty taste",2,"SCNN1G",-2.232669958,0.070443906,-1.41421356237309
"319","BP","GO:0050914","sensory perception of salty taste",2,"SCNN1B",-3.408094776,0.070443906,-1.41421356237309
"320","BP","GO:0036037","CD8-positive, alpha-beta T cell activation",2,"HLA-A",-1.295197926,0.070443906,-1.41421356237309
"321","BP","GO:0036037","CD8-positive, alpha-beta T cell activation",2,"HLA-E",-1.132489067,0.070443906,-1.41421356237309
"322","BP","GO:0036018","cellular response to erythropoietin",2,"MT2A",-1.969428476,0.070443906,-1.41421356237309
"323","BP","GO:0036018","cellular response to erythropoietin",2,"MT1X",-1.60863761,0.070443906,-1.41421356237309
"324","BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin",2,"EXO1",-4.482640167,0.070443906,-1.41421356237309
"325","BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin",2,"CD81",-1.046762265,0.070443906,-1.41421356237309
"326","BP","GO:2000566","positive regulation of CD8-positive, alpha-beta T cell proliferation",2,"HLA-A",-1.295197926,0.070443906,-1.41421356237309
"327","BP","GO:2000566","positive regulation of CD8-positive, alpha-beta T cell proliferation",2,"HLA-E",-1.132489067,0.070443906,-1.41421356237309
"328","BP","GO:0036254","cellular response to amiloride",2,"SCNN1G",-2.232669958,0.070443906,-1.41421356237309
"329","BP","GO:0036254","cellular response to amiloride",2,"SCNN1B",-3.408094776,0.070443906,-1.41421356237309
"330","BP","GO:0019884","antigen processing and presentation of exogenous antigen",2,"PSME1",-1.975073203,0.070443906,-1.41421356237309
"331","BP","GO:0019884","antigen processing and presentation of exogenous antigen",2,"PSME2",-1.422399127,0.070443906,-1.41421356237309
"332","BP","GO:1905342","positive regulation of protein localization to kinetochore",2,"CDT1",-2.35889532,0.070443906,-1.41421356237309
"333","BP","GO:1905342","positive regulation of protein localization to kinetochore",2,"NDC80",-2.0257484,0.070443906,-1.41421356237309
"334","BP","GO:1905448","positive regulation of mitochondrial ATP synthesis coupled electron transport",2,"CHCHD2",-1.591962218,0.070443906,-1.41421356237309
"335","BP","GO:1905448","positive regulation of mitochondrial ATP synthesis coupled electron transport",2,"CCNB1",-2.684593035,0.070443906,-1.41421356237309
"336","BP","GO:0099638","endosome to plasma membrane protein transport",2,"ATP6AP1",-1.045449619,0.070443906,-1.41421356237309
"337","BP","GO:0099638","endosome to plasma membrane protein transport",2,"SORL1",-1.518726004,0.070443906,-1.41421356237309
"338","BP","GO:0006260","DNA replication",6,"POLA2",-2.339056029,0.070920767,-2.44948974278318
"339","BP","GO:0006260","DNA replication",6,"RRM2",-2.568059954,0.070920767,-2.44948974278318
"340","BP","GO:0006260","DNA replication",6,"MCM7",-1.091952331,0.070920767,-2.44948974278318
"341","BP","GO:0006260","DNA replication",6,"NAP1L1",-1.12538441,0.070920767,-2.44948974278318
"342","BP","GO:0006260","DNA replication",6,"MCM5",-1.96770465,0.070920767,-2.44948974278318
"343","BP","GO:0006260","DNA replication",6,"SSRP1",-1.192686714,0.070920767,-2.44948974278318
"344","BP","GO:0008284","positive regulation of cell proliferation",16,"EDN1",-2.600547604,0.071793498,-4
"345","BP","GO:0008284","positive regulation of cell proliferation",16,"CD81",-1.046762265,0.071793498,-4
"346","BP","GO:0008284","positive regulation of cell proliferation",16,"NOLC1",-1.3825692,0.071793498,-4
"347","BP","GO:0008284","positive regulation of cell proliferation",16,"NAP1L1",-1.12538441,0.071793498,-4
"348","BP","GO:0008284","positive regulation of cell proliferation",16,"FOXM1",-2.905928005,0.071793498,-4
"349","BP","GO:0008284","positive regulation of cell proliferation",16,"THBS1",-2.628866139,0.071793498,-4
"350","BP","GO:0008284","positive regulation of cell proliferation",16,"DPP4",-2.491068494,0.071793498,-4
"351","BP","GO:0008284","positive regulation of cell proliferation",16,"CDC20",-1.821017204,0.071793498,-4
"352","BP","GO:0008284","positive regulation of cell proliferation",16,"KITLG",-1.676600062,0.071793498,-4
"353","BP","GO:0008284","positive regulation of cell proliferation",16,"SAPCD2",-4.003650157,0.071793498,-4
"354","BP","GO:0008284","positive regulation of cell proliferation",16,"PRC1",-1.59537456,0.071793498,-4
"355","BP","GO:0008284","positive regulation of cell proliferation",16,"ID4",-2.318190195,0.071793498,-4
"356","BP","GO:0008284","positive regulation of cell proliferation",16,"CTSH",-2.030209213,0.071793498,-4
"357","BP","GO:0008284","positive regulation of cell proliferation",16,"BIRC5",-4.82778078,0.071793498,-4
"358","BP","GO:0008284","positive regulation of cell proliferation",16,"HPSE",-1.202283221,0.071793498,-4
"359","BP","GO:0008284","positive regulation of cell proliferation",16,"SSBP3",-1.395013855,0.071793498,-4
"360","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",4,"CCNA2",-2.514501424,0.074194235,-2
"361","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",4,"CCNB2",-1.603112433,0.074194235,-2
"362","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",4,"CCNB1",-2.684593035,0.074194235,-2
"363","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",4,"CDKN3",-2.049376083,0.074194235,-2
"364","BP","GO:0044772","mitotic cell cycle phase transition",3,"CCNA2",-2.514501424,0.074555519,-1.73205080756888
"365","BP","GO:0044772","mitotic cell cycle phase transition",3,"CCNB2",-1.603112433,0.074555519,-1.73205080756888
"366","BP","GO:0044772","mitotic cell cycle phase transition",3,"CCNB1",-2.684593035,0.074555519,-1.73205080756888
"367","BP","GO:0051000","positive regulation of nitric-oxide synthase activity",3,"SCARB1",-1.170384899,0.074555519,-1.73205080756888
"368","BP","GO:0051000","positive regulation of nitric-oxide synthase activity",3,"CALM3",-1.072241542,0.074555519,-1.73205080756888
"369","BP","GO:0051000","positive regulation of nitric-oxide synthase activity",3,"HIF1A",-1.025051181,0.074555519,-1.73205080756888
"370","BP","GO:0045786","negative regulation of cell cycle",4,"CDT1",-2.35889532,0.077469306,-2
"371","BP","GO:0045786","negative regulation of cell cycle",4,"GMNN",-2.486087765,0.077469306,-2
"372","BP","GO:0045786","negative regulation of cell cycle",4,"TENT5B",-1.687621541,0.077469306,-2
"373","BP","GO:0045786","negative regulation of cell cycle",4,"RHOB",-1.290393131,0.077469306,-2
"374","BP","GO:0045766","positive regulation of angiogenesis",7,"IL1A",-1.70651281,0.081585939,-2.64575131106459
"375","BP","GO:0045766","positive regulation of angiogenesis",7,"GAB1",-1.4096689,0.081585939,-2.64575131106459
"376","BP","GO:0045766","positive regulation of angiogenesis",7,"CTSH",-2.030209213,0.081585939,-2.64575131106459
"377","BP","GO:0045766","positive regulation of angiogenesis",7,"HPSE",-1.202283221,0.081585939,-2.64575131106459
"378","BP","GO:0045766","positive regulation of angiogenesis",7,"THBS1",-2.628866139,0.081585939,-2.64575131106459
"379","BP","GO:0045766","positive regulation of angiogenesis",7,"HIF1A",-1.025051181,0.081585939,-2.64575131106459
"380","BP","GO:0045766","positive regulation of angiogenesis",7,"RHOB",-1.290393131,0.081585939,-2.64575131106459
"381","BP","GO:0043616","keratinocyte proliferation",3,"FST",-2.404934922,0.085223664,-1.73205080756888
"382","BP","GO:0043616","keratinocyte proliferation",3,"OVOL1",-1.769348052,0.085223664,-1.73205080756888
"383","BP","GO:0043616","keratinocyte proliferation",3,"PPARD",-1.395993315,0.085223664,-1.73205080756888
"384","BP","GO:0051754","meiotic sister chromatid cohesion, centromeric",2,"BUB1B",-2.431458242,0.087267586,-1.41421356237309
"385","BP","GO:0051754","meiotic sister chromatid cohesion, centromeric",2,"BUB1",-2.28040653,0.087267586,-1.41421356237309
"386","BP","GO:0006196","AMP catabolic process",2,"NT5E",-1.549835425,0.087267586,-1.41421356237309
"387","BP","GO:0006196","AMP catabolic process",2,"XDH",-1.289665508,0.087267586,-1.41421356237309
"388","BP","GO:0002248","connective tissue replacement involved in inflammatory response wound healing",2,"IL1A",-1.70651281,0.087267586,-1.41421356237309
"389","BP","GO:0002248","connective tissue replacement involved in inflammatory response wound healing",2,"HIF1A",-1.025051181,0.087267586,-1.41421356237309
"390","BP","GO:0036343","psychomotor behavior",2,"DPP4",-2.491068494,0.087267586,-1.41421356237309
"391","BP","GO:0036343","psychomotor behavior",2,"C12ORF57",-1.225694921,0.087267586,-1.41421356237309
"392","BP","GO:0035307","positive regulation of protein dephosphorylation",3,"PPP1R7",-1.32746383,0.090720313,-1.73205080756888
"393","BP","GO:0035307","positive regulation of protein dephosphorylation",3,"CALM3",-1.072241542,0.090720313,-1.73205080756888
"394","BP","GO:0035307","positive regulation of protein dephosphorylation",3,"SPPL3",-1.407346071,0.090720313,-1.73205080756888
"395","CC","GO:0005634","nucleus",147,"EHF",-1.789242368,3.96e-05,-12.1243556529821
"396","CC","GO:0005634","nucleus",147,"GMNN",-2.486087765,3.96e-05,-12.1243556529821
"397","CC","GO:0005634","nucleus",147,"MT1M",-2.056889318,3.96e-05,-12.1243556529821
"398","CC","GO:0005634","nucleus",147,"CTNND1",-1.41642079,3.96e-05,-12.1243556529821
"399","CC","GO:0005634","nucleus",147,"HJURP",-3.64232181,3.96e-05,-12.1243556529821
"400","CC","GO:0005634","nucleus",147,"TESK2",-1.716306795,3.96e-05,-12.1243556529821
"401","CC","GO:0005634","nucleus",147,"BUB1B",-2.431458242,3.96e-05,-12.1243556529821
"402","CC","GO:0005634","nucleus",147,"MT1X",-1.60863761,3.96e-05,-12.1243556529821
"403","CC","GO:0005634","nucleus",147,"IPO4",-1.134928104,3.96e-05,-12.1243556529821
"404","CC","GO:0005634","nucleus",147,"RGS2",-2.817782122,3.96e-05,-12.1243556529821
"405","CC","GO:0005634","nucleus",147,"MT2A",-1.969428476,3.96e-05,-12.1243556529821
"406","CC","GO:0005634","nucleus",147,"CHCHD2",-1.591962218,3.96e-05,-12.1243556529821
"407","CC","GO:0005634","nucleus",147,"ZSCAN31",-1.568817147,3.96e-05,-12.1243556529821
"408","CC","GO:0005634","nucleus",147,"SESN3",-1.155057082,3.96e-05,-12.1243556529821
"409","CC","GO:0005634","nucleus",147,"RASSF5",-1.662901138,3.96e-05,-12.1243556529821
"410","CC","GO:0005634","nucleus",147,"COTL1",-1.895838907,3.96e-05,-12.1243556529821
"411","CC","GO:0005634","nucleus",147,"CHP1",-1.070573012,3.96e-05,-12.1243556529821
"412","CC","GO:0005634","nucleus",147,"KRT4",-4.458252913,3.96e-05,-12.1243556529821
"413","CC","GO:0005634","nucleus",147,"MSX2",-1.108137438,3.96e-05,-12.1243556529821
"414","CC","GO:0005634","nucleus",147,"FST",-2.404934922,3.96e-05,-12.1243556529821
"415","CC","GO:0005634","nucleus",147,"LMO7",-1.657564928,3.96e-05,-12.1243556529821
"416","CC","GO:0005634","nucleus",147,"OVOL1",-1.769348052,3.96e-05,-12.1243556529821
"417","CC","GO:0005634","nucleus",147,"JMJD8",-1.595740804,3.96e-05,-12.1243556529821
"418","CC","GO:0005634","nucleus",147,"KRT9",-2.829013809,3.96e-05,-12.1243556529821
"419","CC","GO:0005634","nucleus",147,"OLFM2",-1.116971634,3.96e-05,-12.1243556529821
"420","CC","GO:0005634","nucleus",147,"NCL",-1.298388981,3.96e-05,-12.1243556529821
"421","CC","GO:0005634","nucleus",147,"RBP1",-5.622330943,3.96e-05,-12.1243556529821
"422","CC","GO:0005634","nucleus",147,"HAT1",-1.007231052,3.96e-05,-12.1243556529821
"423","CC","GO:0005634","nucleus",147,"MT1F",-1.803003006,3.96e-05,-12.1243556529821
"424","CC","GO:0005634","nucleus",147,"MT1H",-1.769156201,3.96e-05,-12.1243556529821
"425","CC","GO:0005634","nucleus",147,"KIF20A",-2.786504036,3.96e-05,-12.1243556529821
"426","CC","GO:0005634","nucleus",147,"SNRPF",-1.013021811,3.96e-05,-12.1243556529821
"427","CC","GO:0005634","nucleus",147,"MT1E",-2.340707108,3.96e-05,-12.1243556529821
"428","CC","GO:0005634","nucleus",147,"FLG",-1.861645474,3.96e-05,-12.1243556529821
"429","CC","GO:0005634","nucleus",147,"CEMIP",-2.552323128,3.96e-05,-12.1243556529821
"430","CC","GO:0005634","nucleus",147,"PSMD13",-1.110225223,3.96e-05,-12.1243556529821
"431","CC","GO:0005634","nucleus",147,"DLX5",-1.977683911,3.96e-05,-12.1243556529821
"432","CC","GO:0005634","nucleus",147,"CDCA5",-2.598041784,3.96e-05,-12.1243556529821
"433","CC","GO:0005634","nucleus",147,"NCAPG",-3.081687148,3.96e-05,-12.1243556529821
