NAME	TITLE	SCORE	
GCDH	glutaryl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4189]	0.21346126	
WFDC13	WAP four-disulfide core domain 13 [Source:HGNC Symbol;Acc:HGNC:16131]	0.21320046	
OR1N2	olfactory receptor family 1 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15111]	0.21318287	
GLTC1	novel transcript	0.21309224	
ZNF154	zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939]	0.21285914	
LINC00615	long intergenic non-protein coding RNA 615 [Source:HGNC Symbol;Acc:HGNC:26343]	0.21283138	
FAM205C	family with sequence similarity 205 member C [Source:HGNC Symbol;Acc:HGNC:42673]	0.2128028	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	0.21264549	
METTL7B	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]	0.21252045	
LINC02682	long intergenic non-protein coding RNA 2682 [Source:HGNC Symbol;Acc:HGNC:54177]	0.2125191	
FANCC	FA complementation group C [Source:HGNC Symbol;Acc:HGNC:3584]	0.21247542	
LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	0.21243244	
HLA-DOA	major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]	0.21235281	
LINC01215	long intergenic non-protein coding RNA 1215 [Source:HGNC Symbol;Acc:HGNC:49651]	0.21232614	
C8B	complement C8 beta chain [Source:HGNC Symbol;Acc:HGNC:1353]	0.21229367	
GLP2R	glucagon like peptide 2 receptor [Source:HGNC Symbol;Acc:HGNC:4325]	0.2121275	
CHRNA4	cholinergic receptor nicotinic alpha 4 subunit [Source:HGNC Symbol;Acc:HGNC:1958]	0.21212749	
SMIM6	small integral membrane protein 6 [Source:HGNC Symbol;Acc:HGNC:40032]	0.21195786	
APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D [Source:HGNC Symbol;Acc:HGNC:17354]	0.21185027	
LINC01121	long intergenic non-protein coding RNA 1121 [Source:HGNC Symbol;Acc:HGNC:49266]	0.21160305	
CD99	CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082]	0.21157156	
SNTG2	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	0.21132049	
HLX	H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]	0.21127863	
WDR11-DT	WDR11 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27437]	0.21121159	
SLC6A4	solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]	0.21118455	
CDH7	cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]	0.21112624	
G3BP1	G3BP stress granule assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30292]	0.21110745	
ACOT12	acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436]	0.21109954	
POU3F3	POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216]	0.21105967	
DLGAP1-AS5	DLGAP1 antisense RNA 5 [Source:HGNC Symbol;Acc:HGNC:27586]	0.21104072	
HEATR6-DT	HEATR6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52929]	0.21100196	
SNX2	sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]	0.21095353	
ABCC10	ATP binding cassette subfamily C member 10 [Source:HGNC Symbol;Acc:HGNC:52]	0.21095239	
ENSG00000230922	novel transcript	0.21094272	
LINC01800	long intergenic non-protein coding RNA 1800 [Source:HGNC Symbol;Acc:HGNC:52590]	0.2109427	
THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]	0.21091765	
NMD3	NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]	0.21090248	
ZNF347	zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]	0.21089387	
CPA6	carboxypeptidase A6 [Source:HGNC Symbol;Acc:HGNC:17245]	0.21079887	
BTC	betacellulin [Source:HGNC Symbol;Acc:HGNC:1121]	0.21077663	
CTBP1-AS	CTBP1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:48337]	0.21066912	
MTDH	metadherin [Source:HGNC Symbol;Acc:HGNC:29608]	0.21063773	
SULT6B1	sulfotransferase family 6B member 1 [Source:HGNC Symbol;Acc:HGNC:33433]	0.21061528	
OSBPL3	oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]	0.21060206	
MYT1	myelin transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7622]	0.21058263	
SMAD3	SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]	0.21051525	
LINC02153	long intergenic non-protein coding RNA 2153 [Source:HGNC Symbol;Acc:HGNC:27823]	0.2104706	
MUC7	mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]	0.21044756	
MC4R	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	0.21035735	
HOXB6	homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117]	0.2102697	
NRAD1	non-coding RNA in the aldehyde dehydrogenase 1A pathway [Source:HGNC Symbol;Acc:HGNC:26981]	0.21004438	
LINC02877	long intergenic non-protein coding RNA 2877 [Source:HGNC Symbol;Acc:HGNC:37259]	0.21000929	
DDX3ILA1	DDX3 interacting lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:55358]	0.21000929	
CYP2C8	cytochrome P450 family 2 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:2622]	0.20970942	
AICDA	activation induced cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:13203]	0.20954701	
RNF215	ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]	0.20952636	
ATP13A5	ATPase 13A5 [Source:HGNC Symbol;Acc:HGNC:31789]	0.20941876	
GIMD1	GIMAP family P-loop NTPase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44141]	0.20938583	
ENSG00000229425	novel transcript	0.209364	
RNF148	ring finger protein 148 [Source:HGNC Symbol;Acc:HGNC:22411]	0.20931596	
FSIP2-AS2	FSIP2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:54061]	0.20927995	
KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	0.20927167	
ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]	0.20921737	
CCDC116	coiled-coil domain containing 116 [Source:HGNC Symbol;Acc:HGNC:26688]	0.20909494	
ZNF385D	zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]	0.20887698	
TGM7	transglutaminase 7 [Source:HGNC Symbol;Acc:HGNC:30790]	0.20881556	
ESRRG	estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]	0.20880382	
KAZN-AS1	KAZN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53610]	0.20879693	
FYTTD1	forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407]	0.20874369	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	0.20870167	
LINC03014	long intergenic non-protein coding RNA 3014 [Source:HGNC Symbol;Acc:HGNC:56142]	0.2086387	
AKAP14	A-kinase anchoring protein 14 [Source:HGNC Symbol;Acc:HGNC:24061]	0.20861523	
LINC02224	long intergenic non-protein coding RNA 2224 [Source:HGNC Symbol;Acc:HGNC:53093]	0.20857881	
MS4A18	membrane spanning 4-domains A18 [Source:HGNC Symbol;Acc:HGNC:37636]	0.20857881	
RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]	0.2084754	
PDE7B	phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]	0.20846485	
CCDC172	coiled-coil domain containing 172 [Source:HGNC Symbol;Acc:HGNC:30524]	0.20842825	
LOXL2	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	0.20840414	
LINC02123	long intergenic non-protein coding RNA 2123 [Source:HGNC Symbol;Acc:HGNC:52980]	0.20827742	
RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	0.20822383	
ZNRF4	zinc and ring finger 4 [Source:HGNC Symbol;Acc:HGNC:17726]	0.20819817	
NOD1	nucleotide binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]	0.2081564	
CHCT1	CHD1 helical C-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26990]	0.2080028	
DTWD1	DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926]	0.20790334	
LINC01095	long intergenic non-protein coding RNA 1095 [Source:HGNC Symbol;Acc:HGNC:49220]	0.20785198	
CNTLN	centlein [Source:HGNC Symbol;Acc:HGNC:23432]	0.20783105	
GALNT16-AS1	GALNT16 and EXD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55435]	0.20771846	
ULBP2	UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]	0.20759945	
USP17L4	ubiquitin specific peptidase 17 like family member 4 [Source:HGNC Symbol;Acc:HGNC:37176]	0.2075869	
TIMM29	translocase of inner mitochondrial membrane 29 [Source:HGNC Symbol;Acc:HGNC:25152]	0.20747203	
FGF14-IT1	FGF14 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:42774]	0.20732237	
LINC00560	long intergenic non-protein coding RNA 560 [Source:HGNC Symbol;Acc:HGNC:43704]	0.20729236	
ZNF197-AS1	ZNF197 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40620]	0.20726569	
KRTAP4-11	keratin associated protein 4-11 [Source:HGNC Symbol;Acc:HGNC:18911]	0.20709202	
ZNF470-DT	ZNF470 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55272]	0.20697609	
WDR5B	WD repeat domain 5B [Source:HGNC Symbol;Acc:HGNC:17826]	0.20689912	
MACROD2	mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]	0.20687626	
ENSG00000245651	novel transcript	0.20686343	
RGS21	regulator of G protein signaling 21 [Source:HGNC Symbol;Acc:HGNC:26839]	0.20679641	
CHM	CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940]	0.20671909	
RUFY2	RUN and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19761]	0.20667663	
ERBB4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]	0.20664717	
TDRD1	tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]	0.20663826	
MTURN	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	0.20656876	
C1QL1	complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]	0.20640974	
VSTM1	V-set and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29455]	0.2060355	
MAGI1-IT1	MAGI1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:42436]	0.20584992	
LINC01116	long intergenic non-protein coding RNA 1116 [Source:HGNC Symbol;Acc:HGNC:49259]	0.20568006	
SLC4A9	solute carrier family 4 member 9 [Source:HGNC Symbol;Acc:HGNC:11035]	0.20560418	
SLC2A13	solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]	0.20552044	
LINC01440	long intergenic non-protein coding RNA 1440 [Source:HGNC Symbol;Acc:HGNC:50762]	0.20551139	
ALX3	ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]	0.20551139	
PIERCE1	piercer of microtubule wall 1 [Source:HGNC Symbol;Acc:HGNC:28435]	0.20545769	
POLR2J2	RNA polymerase II subunit J2 [Source:HGNC Symbol;Acc:HGNC:23208]	0.20543297	
CFAP299	cilia and flagella associated protein 299 [Source:HGNC Symbol;Acc:HGNC:28554]	0.20537831	
MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]	0.20525934	
BPIFB4	BPI fold containing family B member 4 [Source:HGNC Symbol;Acc:HGNC:16179]	0.20507388	
SMTNL1	smoothelin like 1 [Source:HGNC Symbol;Acc:HGNC:32394]	0.20487005	
EMC1	ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]	0.20482123	
GRIK1	glutamate ionotropic receptor kainate type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4579]	0.2047789	
LINC00841	long intergenic non-protein coding RNA 841 [Source:HGNC Symbol;Acc:HGNC:27430]	0.20476677	
ENSG00000288082	novel transcript	0.2047552	
CRISP2	cysteine rich secretory protein 2 [Source:HGNC Symbol;Acc:HGNC:12024]	0.20474331	
TLCD3B	TLC domain containing 3B [Source:HGNC Symbol;Acc:HGNC:25295]	0.2046878	
TSPAN16	tetraspanin 16 [Source:HGNC Symbol;Acc:HGNC:30725]	0.20467447	
LINC02503	long intergenic non-protein coding RNA 2503 [Source:HGNC Symbol;Acc:HGNC:53492]	0.20453444	
ZNF839	zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345]	0.2044971	
SDAD1	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]	0.2044901	
ARX	aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]	0.20447128	
PON1	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]	0.20447128	
TNPO1-DT	TNPO1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40328]	0.20447128	
LRIG2-DT	LRIG2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54312]	0.20446326	
SCYGR4	small cysteine and glycine repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:34223]	0.20444003	
MARCO	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]	0.20436499	
SPON2	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	0.20436059	
PRCD	photoreceptor disc component [Source:HGNC Symbol;Acc:HGNC:32528]	0.20433877	
GRK3-AS1	GRK3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55679]	0.20424652	
SAP30L-AS1	SAP30L antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:26760]	0.20410886	
LINC00658	long intergenic non-protein coding RNA 658 [Source:HGNC Symbol;Acc:HGNC:44315]	0.20403893	
SBK3	SH3 domain binding kinase family member 3 [Source:HGNC Symbol;Acc:HGNC:44121]	0.20394473	
TUBA3C	tubulin alpha 3c [Source:HGNC Symbol;Acc:HGNC:12408]	0.20389266	
SLC6A17	solute carrier family 6 member 17 [Source:HGNC Symbol;Acc:HGNC:31399]	0.20386374	
SLFN14	schlafen family member 14 [Source:HGNC Symbol;Acc:HGNC:32689]	0.20384689	
LINC01374	long intergenic non-protein coding RNA 1374 [Source:HGNC Symbol;Acc:HGNC:50631]	0.20363313	
LINC01979	long intergenic non-protein coding RNA 1979 [Source:HGNC Symbol;Acc:HGNC:52807]	0.20353445	
LINC01090	long intergenic non-protein coding RNA 1090 [Source:HGNC Symbol;Acc:HGNC:49201]	0.20351706	
CDCA2	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]	0.20350888	
ENSG00000284391	novel transcript, antisense to GDPD2	0.20347707	
SHOC1	shortage in chiasmata 1 [Source:HGNC Symbol;Acc:HGNC:26535]	0.2034725	
OSR1	odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]	0.20335102	
DUSP18	dual specificity phosphatase 18 [Source:HGNC Symbol;Acc:HGNC:18484]	0.20334151	
CASP6	caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507]	0.20323211	
ATP11B-DT	ATP11B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55642]	0.20322718	
ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	0.20314065	
XKR3	XK related 3 [Source:HGNC Symbol;Acc:HGNC:28778]	0.20292558	
DOCK3	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	0.2028128	
FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	0.20281222	
LINC01913	long intergenic non-protein coding RNA 1913 [Source:HGNC Symbol;Acc:HGNC:52732]	0.20270659	
CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]	0.20270237	
MEAF6	MYST/Esa1 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]	0.20265852	
LIPJ	lipase family member J [Source:HGNC Symbol;Acc:HGNC:21773]	0.20254517	
LINC00852	long intergenic non-protein coding RNA 852 [Source:HGNC Symbol;Acc:HGNC:29904]	0.20252137	
HCP5	HLA complex P5 [Source:HGNC Symbol;Acc:HGNC:21659]	0.20249027	
ENSG00000259188	novel transcript, antisense to ATP8B4	0.20240445	
HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	0.20228755	
OR3A3	olfactory receptor family 3 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8284]	0.20200896	
NLRP5	NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269]	0.20199697	
DPYD-AS1	DPYD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40195]	0.201973	
GARIN2	golgi associated RAB2 interactor family member 2 [Source:HGNC Symbol;Acc:HGNC:20101]	0.20189942	
SOAT1	sterol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:11177]	0.2018577	
MUC2	mucin 2, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7512]	0.20174444	
LINC01339	long intergenic non-protein coding RNA 1339 [Source:HGNC Symbol;Acc:HGNC:50549]	0.20174429	
THORLNC	testis associated oncogenic lncRNA [Source:HGNC Symbol;Acc:HGNC:53788]	0.20169236	
PTDSS2	phosphatidylserine synthase 2 [Source:HGNC Symbol;Acc:HGNC:15463]	0.2015704	
CABP2	calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1385]	0.20148982	
TUSC8	tumor suppressor candidate 8 [Source:HGNC Symbol;Acc:HGNC:49111]	0.20147507	
LITAFD	LITAF domain containing [Source:HGNC Symbol;Acc:HGNC:53927]	0.20138796	
OR5AU1	olfactory receptor family 5 subfamily AU member 1 [Source:HGNC Symbol;Acc:HGNC:15362]	0.20135032	
GPR12	G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]	0.20128323	
C16orf54	chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]	0.2012464	
IL17C	interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]	0.2010892	
SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2 [Source:HGNC Symbol;Acc:HGNC:10830]	0.20095423	
BFAR	bifunctional apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:17613]	0.20093612	
EGFLAM-AS4	EGFLAM antisense RNA 4 [Source:HGNC Symbol;Acc:HGNC:41166]	0.20091751	
ZBTB24	zinc finger and BTB domain containing 24 [Source:HGNC Symbol;Acc:HGNC:21143]	0.20089039	
RAB17-DT	RAB17 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56028]	0.20088957	
ENSG00000285043	novel protein	0.20077895	
SGSM2-AS1	SGSM2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56091]	0.2005238	
SCGB2A2	secretoglobin family 2A member 2 [Source:HGNC Symbol;Acc:HGNC:7050]	0.20037134	
MIR122HG	MIR122 host gene [Source:HGNC Symbol;Acc:HGNC:53821]	0.20031391	
TRH	thyrotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:12298]	0.20026255	
C5orf58	chromosome 5 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:37272]	0.20026255	
CASC23	cancer susceptibility 23 [Source:HGNC Symbol;Acc:HGNC:50865]	0.20016216	
STAP1	signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]	0.20014727	
LSM1	LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]	0.20006998	
HEMK1	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]	0.19984394	
KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	0.19968514	
MT-ATP6	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]	0.19955702	
CCER1	coiled-coil glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28373]	0.19947137	
RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	0.19937126	
TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]	0.19912128	
ENSG00000255314	novel transcript	0.19907705	
GSS	glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]	0.19897585	
ENSG00000258460	novel transcript	0.19896533	
MRM3	mitochondrial rRNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18485]	0.19893199	
THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	0.19892618	
LINC00621	long intergenic non-protein coding RNA 621 [Source:HGNC Symbol;Acc:HGNC:44227]	0.19887637	
CRLF2	cytokine receptor like factor 2 [Source:HGNC Symbol;Acc:HGNC:14281]	0.19884415	
TTI2	TELO2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:26262]	0.1987254	
LINC01013	long intergenic non-protein coding RNA 1013 [Source:HGNC Symbol;Acc:HGNC:48987]	0.19869256	
UBE3C	ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803]	0.19866185	
LIX1L-AS1	LIX1L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41210]	0.19863269	
LINC02024	long intergenic non-protein coding RNA 2024 [Source:HGNC Symbol;Acc:HGNC:52859]	0.1984607	
MYO5B	myosin VB [Source:HGNC Symbol;Acc:HGNC:7603]	0.1984117	
UTS2	urotensin 2 [Source:HGNC Symbol;Acc:HGNC:12636]	0.19828941	
CSRP3	cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]	0.19822454	
TPT1	tumor protein, translationally-controlled 1 [Source:HGNC Symbol;Acc:HGNC:12022]	0.19813469	
MVK	mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]	0.19811027	
LRP8	LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]	0.19801272	
IFNB1	interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]	0.19800483	
FZD2	frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]	0.19799425	
GPR179	G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:HGNC:31371]	0.1979522	
SLC22A10	solute carrier family 22 member 10 [Source:HGNC Symbol;Acc:HGNC:18057]	0.19783172	
TCEAL6	transcription elongation factor A like 6 [Source:HGNC Symbol;Acc:HGNC:24553]	0.1977918	
PRICKLE2-DT	PRICKLE2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52829]	0.19775262	
MORF4L1	mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]	0.19752923	
RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]	0.19740497	
PCGEM1	PCGEM1 prostate-specific transcript [Source:HGNC Symbol;Acc:HGNC:30145]	0.19730768	
LANCL1-AS1	LANCL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50727]	0.19727346	
HAPLN4	hyaluronan and proteoglycan link protein 4 [Source:HGNC Symbol;Acc:HGNC:31357]	0.19714446	
AQP8	aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]	0.19709237	
SELENOO	selenoprotein O [Source:HGNC Symbol;Acc:HGNC:30395]	0.19701757	
TRIM48	tripartite motif containing 48 [Source:HGNC Symbol;Acc:HGNC:19021]	0.19693862	
IKBKB-DT	IKBKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:55254]	0.19689797	
C2orf80	chromosome 2 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:34352]	0.19680241	
LINC02981	long intergenic non-protein coding RNA 2981 [Source:HGNC Symbol;Acc:HGNC:56055]	0.19674732	
LINC02013	long intergenic non-protein coding RNA 2013 [Source:HGNC Symbol;Acc:HGNC:52848]	0.19671096	
SLC26A5-AS1	SLC26A5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55680]	0.19651768	
RFX6	regulatory factor X6 [Source:HGNC Symbol;Acc:HGNC:21478]	0.19634731	
CAMTA1-DT	CAMTA1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53020]	0.19633181	
LINC02226	long intergenic non-protein coding RNA 2226 [Source:HGNC Symbol;Acc:HGNC:53095]	0.19632347	
SCML1	Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580]	0.1963125	
DUXAP8	double homeobox A pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:32187]	0.19627598	
SMILR	smooth muscle induced lncRNA, enhancer of proliferation [Source:HGNC Symbol;Acc:HGNC:51825]	0.19627596	
LYN	LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]	0.1961775	
LINC00561	long intergenic non-protein coding RNA 561 [Source:HGNC Symbol;Acc:HGNC:43705]	0.19613363	
LINC01763	long intergenic non-protein coding RNA 1763 [Source:HGNC Symbol;Acc:HGNC:52554]	0.19602795	
RGN	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	0.19602373	
LINC02462	long intergenic non-protein coding RNA 2462 [Source:HGNC Symbol;Acc:HGNC:53399]	0.19596818	
SMIM32	small integral membrane protein 32 [Source:HGNC Symbol;Acc:HGNC:53640]	0.19593015	
LINC00543	long intergenic non-protein coding RNA 543 [Source:HGNC Symbol;Acc:HGNC:43678]	0.19589654	
SPEGNB	SPEG neighbor [Source:HGNC Symbol;Acc:HGNC:51251]	0.19577317	
GPR37L1	G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923]	0.19573891	
LINC01686	long intergenic non-protein coding RNA 1686 [Source:HGNC Symbol;Acc:HGNC:27643]	0.19572172	
DHPS	deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869]	0.19556968	
ABO	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:79]	0.19546776	
LINC02594	long intergenic non-protein coding RNA 2594 [Source:HGNC Symbol;Acc:HGNC:53935]	0.19546776	
PPP3CB-AS1	PPP3CB antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50750]	0.195466	
TTL	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]	0.19544771	
OLFML2B	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	0.19533636	
TCL1B	TCL1 family AKT coactivator B [Source:HGNC Symbol;Acc:HGNC:11649]	0.19532907	
CALM2	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	0.1952289	
NRG4	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	0.19516774	
CYP11A1	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]	0.19505343	
ITM2C	integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]	0.19504565	
LINC00158	long intergenic non-protein coding RNA 158 [Source:HGNC Symbol;Acc:HGNC:1283]	0.19492762	
PRB2	proline rich protein BstNI subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9338]	0.19492762	
