gene_name,gene_id.x,colon_mock_1,colon_mock_2,colon_mock_3,colon_west_Africa_1,colon_west_Africa_2,colon_west_Africa_3,colon_2022_1,colon_2022_2,colon_2022_3,colon_Congo_1,colon_Congo_2,colon_Congo_3,gene_id.y,skin_mock_1,skin_mock_2,skin_mock_3,skin_west_Africa_1,skin_west_Africa_2,skin_west_Africa_3,skin_2022_1,skin_2022_2,skin_2022_3,skin_Congo_1,skin_Congo_2,skin_Congo_3
CSRNP1,ENSG00000144655,50.0862749,57.82567334,51.29494482,62.73204645,61.064219,62.01370168,57.09675171,57.16395052,54.92232367,59.66762096,53.7584108,58.53338065,ENSG00000144655,18.05155557,14.9715145,15.50134461,638.201651,569.8466178,588.73874,323.4327812,317.1881018,298.1020186,393.9430853,431.9147175,469.45307
CSRNP2,ENSG00000110925,31.7920688,30.37180113,33.00933355,33.40608018,27.68780596,28.918403,31.60749185,24.72734024,27.61237892,29.60943893,32.20785719,28.65151598,ENSG00000110925,32.59222552,31.21858885,31.31039365,64.86667073,58.17705351,66.59826939,88.93938797,80.79700784,87.78668617,57.83256872,63.77516638,46.7628883
CSRNP3,ENSG00000178662,1.56471166,0.857072821,1.132389472,1.211621489,1.447677688,1.750327576,1.157056641,1.852024542,1.116251328,1.560744774,1.388543404,1.192578023,ENSG00000178662,0.189403752,0.393139265,0.365757008,1.029654,0.434356221,0.560011494,0,0,0,0.118581145,0,0
CSRP1,ENSG00000159176,89.88357076,96.28332229,94.66036769,84.55917488,87.4904841,87.39169468,89.47368287,84.15038931,88.93625456,72.71569637,76.333552,74.28316108,ENSG00000159176,41.14239157,39.68627595,40.11031143,8.916527324,7.669746636,9.377058132,27.09829069,31.50344812,26.85777716,13.57408185,16.02266605,13.91608866
CSRP2,ENSG00000175183,9.038473069,8.122464049,9.038590708,9.927470376,8.791543664,11.87300853,8.986620686,8.750293919,10.53701298,9.896940211,7.999514539,8.895645932,ENSG00000175183,16.0911326,15.17567928,17.05835748,123.0324709,122.6157611,115.3285054,56.56223155,67.59306521,63.11341532,122.1664895,111.9542133,112.0876754
CSRP3,ENSG00000129170,0,0.618251684,0.193624192,0.443939696,1.092063816,1.243178633,0.329736606,0.934443832,0.477161936,0.414104738,0.508764117,0,ENSG00000129170,0,0,0,0.880288665,0,0,0,0,0,0,0,0
CSRP3-AS1,ENSG00000255308,0,0,0.612768033,0,0,1.311441025,0,0,0,0,0,0,ENSG00000255308,0,0,0,0,0,0,0,0,0,0,0,0
CST1,ENSG00000170373,323.7042106,343.0958886,328.516748,311.7632702,312.084537,311.5785355,286.8286847,280.865204,294.8827931,208.2208378,204.6064619,203.6526882,ENSG00000170373,0,0,0,0,0,0,0,0,0,0,0,0
CST11,ENSG00000125831,0,0,0.540492829,0,0,0,0,0,0,0,0,0,ENSG00000125831,0,0,0,0,0,0,0,0,0,0,0,0
CST2,ENSG00000170369,14.30683409,14.88693699,16.5299516,8.746088094,12.90889697,15.42085881,15.15771773,10.73890159,10.44511315,7.705068122,9.187932141,11.96659632,ENSG00000170369,0,0,0,0,0,0,0,0,0,0,0,0
CST3,ENSG00000101439,362.9111716,438.3798932,392.19595,413.0129414,375.1180904,364.5588384,390.6254574,378.1097722,374.4065979,351.9591868,356.1689052,344.577207,ENSG00000101439,138.495894,131.2531939,145.5299927,16.70137714,22.64599966,21.41133849,18.63297958,21.97988846,24.03681965,26.79064617,30.88928649,25.31576235
CST4,ENSG00000101441,122.6683937,151.0150399,126.7279358,118.7340659,92.61021071,113.9853548,95.71823387,102.6102694,114.477142,87.3430155,88.77849163,98.0671332,ENSG00000101441,0,0,0,0,0,0,0,0,0,0,0,0
CST5,ENSG00000170367,9.300190163,11.14354304,15.07652845,8.64183009,12.28260808,13.89258983,10.69787836,9.600327413,9.976581807,7.165383179,10.45392335,5.489690212,ENSG00000170367,0,0,0,0,0,0,0,0,0,0,0,0
CST6,ENSG00000175315,5.218789142,4.547770268,3.738713065,5.510626451,10.24215662,4.000781236,3.638242415,3.222016002,4.826159827,2.855713841,8.771239478,6.462655057,ENSG00000175315,38.19029114,47.86963372,33.91235373,43.70811657,59.92391632,62.40178753,79.4318646,50.84030557,41.65346885,138.4264611,88.18734082,90.62093284
CST7,ENSG00000077984,0,0,0,0,0,0.379743866,0.604332073,0,0.291509705,0,0,0,ENSG00000077984,0,0,0,0,0,0,0,0,0,0,0,0
CST8,ENSG00000125815,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000125815,0,0,0,0,0,0,2.793208425,0,0,0,0,0
CST9,ENSG00000173335,0,0,0.595832233,0,0.224037715,0,0,0,0,0,0,0,ENSG00000173335,0,0,0,0,0,0,0,0,0,0,0,0
CST9L,ENSG00000101435,0.404705681,0,0,0,0,0,0.387939393,0,0,0,0,0,ENSG00000101435,0,0,0,0,0,0,0,0,0,0,0,0
CSTA,ENSG00000121552,0.616835453,0.2463653,0.462940417,0.796069024,0.522207968,0.990781214,0.394187319,0.558545673,0,0.247523074,0.608207762,0.233399939,ENSG00000121552,5460.084494,5680.554731,5120.933513,607.2064947,650.2477181,529.2861928,443.7950151,354.2951473,354.1604848,1410.346935,1229.371988,882.498503
CSTB,ENSG00000160213,116.9857567,122.3841384,115.7080455,109.5260153,106.8644528,113.9303976,110.9761018,115.7547937,117.2273497,109.1252805,105.3558043,111.0010961,ENSG00000160213,746.3894359,745.5446431,765.966379,196.1737271,207.3504561,194.466126,317.4852265,312.3711062,303.4798096,327.9074537,348.6356971,240.1891603
CSTF1,ENSG00000101138,9.961856102,13.69170143,12.40212838,12.17583115,10.93891137,12.49494385,11.90835531,11.93887006,11.54258008,11.00483558,11.700354,10.37692329,ENSG00000101138,19.17838948,18.93098935,15.94708105,20.99432449,23.6275783,17.61705259,25.19015944,16.8289579,31.84853867,22.0713579,16.94361408,22.05660633
CSTF2,ENSG00000101811,38.784387,42.93244853,38.31271184,41.43538662,45.01160478,39.14174736,40.62454494,38.72430096,38.71680747,31.53898941,35.99424708,31.63460293,ENSG00000101811,34.68586113,32.57295003,37.60379548,24.32003723,31.81778484,21.7177297,18.59584576,28.62492852,32.21484559,29.2952903,33.8179164,45.45305564
CSTF2T,ENSG00000177613,17.22096526,14.16558515,14.46311468,14.1110175,19.00493948,16.95875124,14.60785312,15.77925501,15.54619128,14.23215517,15.66615931,13.49767178,ENSG00000177613,17.73312789,16.88980956,15.47802253,9.443505479,6.971496609,7.276232067,24.7379043,25.48398149,21.14187421,11.23823231,11.64387598,11.13339184
CSTF3,ENSG00000176102,38.08770988,30.72289384,36.57219037,30.11938529,33.19312602,34.26252283,32.69178072,34.23490168,33.72585778,32.14092323,31.15774379,34.05125646,ENSG00000176102,35.06770806,34.56537159,37.51753138,45.86785732,58.04762331,51.06289161,54.6325078,45.61635997,51.77753008,49.19251972,43.7017701,52.09454546
CSTF3-DT,ENSG00000247151,0.070006416,0.251646311,0,0.542088877,0.08890031,0.253004824,0.134212332,0.285259243,0.32369784,0.252828902,0.051770426,0.39733838,ENSG00000247151,0,0,0,0,0,0,0,0.300074386,0,0,0,0
CSTL1,ENSG00000125823,1.308787246,0.627278658,0.589353784,0.337816181,0.332402649,0,0.25091327,0.7110656,0.484128885,0,0.387144363,0,ENSG00000125823,0,0,0,1.339712385,0,0,0,0,0,0,0,0
CT45A1,ENSG00000268940,2.755663893,1.523932075,3.579490244,3.829943147,1.076733712,5.617916422,3.251078505,2.015401405,5.096689678,3.06218734,1.254055552,2.165599129,ENSG00000268940,0,0,0,0,0,0,0,0,0,0,0,0
CT45A10,ENSG00000269586,1.665211915,1.995266797,3.749268437,2.865428949,3.524387769,3.677736788,2.3943374,4.90052078,3.079863404,4.677501248,2.25764077,4.72565686,ENSG00000269586,0,0,0,0,0,0,0,0,0,0,0,0
CT45A2,ENSG00000271449,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000271449,0,0,0,0,0,0,0,0,0,0,0,0
CT45A3,ENSG00000269096,0,0,0.271173503,0,0,0.8705449,0.692701386,0.327175553,0,0,0,0,ENSG00000269096,0,0,0,0,0,0,0,0,0,0,0,0
CT45A5,ENSG00000228836,0.241917091,0.579732988,1.089365392,1.24884328,0.307207616,0.874294017,1.159474327,0.328584578,0.894867001,0,0,0.274611814,ENSG00000228836,0,0,0,0,0,0,0,0,0,0,0,0
CT45A6,ENSG00000278289,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000278289,0,0,0,0,0,0,0,0,0,0,0,0
CT45A7,ENSG00000273696,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000273696,0,0,0,0,0,0,0,0,0,0,0,0
CT45A8,ENSG00000278085,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000278085,0,0,0,0,0,0,0,0,0,0,0,0
CT45A9,ENSG00000270946,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000270946,0,0,0,0,0,0,0,0,0,0,0,0
CT47A1,ENSG00000236371,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000236371,0,0,0,0,0,0,0,0,0,0,0,0
CT47A10,ENSG00000224089,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000224089,0,0,0,0,0,0,0,0,0,0,0,0
CT47A11,ENSG00000226929,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000226929,0,0,0,0,0,0,0,0,0,0,0,0
CT47A12,ENSG00000226685,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000226685,0,0,0,0,0,0,0,0,0,0,0,0
CT47A2,ENSG00000242362,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000242362,0,0,0,0,0,0,0,0,0,0,0,0
CT47A3,ENSG00000236126,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000236126,0,0,0,0,0,0,0,0,0,0,0,0
CT47A4,ENSG00000230594,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000230594,0,0,0,0,0,0,0,0,0,0,0,0
CT47A5,ENSG00000237957,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000237957,0,0,0,0,0,0,0,0,0,0,0,0
CT47A6,ENSG00000226023,0,0.259271957,0,0,0,0,0,0,0,0,0,0,ENSG00000226023,0,0,0,0,0,0,0,0,0,0,0,0
CT47A7,ENSG00000228517,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000228517,0,0,0,0,0,0,0,0,0,0,0,0
CT47A8,ENSG00000230347,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000230347,0,0,0,0,0,0,0,0,0,0,0,0
CT47A9,ENSG00000226600,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000226600,0,0,0,0,0,0,0,0,0,0,0,0
CT47B1,ENSG00000236446,0.211495288,0.506829819,0.952374412,0.818848107,2.68575333,1.019131881,1.216400325,1.436320386,1.955836951,0.763817437,0.469208473,1.200392757,ENSG00000236446,0,0,0,0,0,0,0,0,0,0,0,0
CT55,ENSG00000169551,0.162162669,0,0.547670274,0,0.617785293,0.976766122,0.621778149,1.321547441,0.299925112,0.780869558,0.959366978,0.920393522,ENSG00000169551,0,0,0,0,0,0,0,0,0,0,0,0
CT62,ENSG00000225362,0,0,0,0,0.374782531,0.474048034,0.094301204,0.133620559,0.090975533,0,0,0,ENSG00000225362,0.208393883,0.182129039,0.169443702,0,0.477905947,0,0.445152306,0,0,0,0.5079481,0
CT66,ENSG00000234215,0,0.53109153,0,0.190676887,0.187621274,0,0,0.401353703,0,0,0,0,ENSG00000234215,0,0,0,0.756186949,1.435477621,0.925374069,0.668548045,1.899892324,0.617691279,0,0,0
CT69,ENSG00000231971,0,0.096956209,0,0,0,0,0.310262102,0,0.149660125,0.097411846,0,0.183707471,ENSG00000231971,3.342497391,3.520453056,1.602783158,2.484894364,3.930917543,2.027238382,0.732301834,0.346844839,0,1.287789188,0.417802313,0.909173356
CT70,ENSG00000230013,0,0,0.188431648,0,0,0,0.080223462,0,0.154788526,0.201499713,0.061890033,0,ENSG00000230013,0,0,0,0,0,0,0.378697805,0,0,0,0,0
CT83,ENSG00000204019,0,0.650938104,0.611582795,0.701115594,2.069640477,1.308904389,1.5622627,0.737885289,0.502389066,0.653997135,0.80349304,0,ENSG00000204019,0,0,0,0,0,0,0,0,0,0,0,0
CTAG1A,ENSG00000268651,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000268651,0,0,0,0,0,0,0,0,0,0,0,0
CTAG1B,ENSG00000184033,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000184033,0,0,0,0,0,0,0,0,0,0,0,0
CTAG2,ENSG00000126890,0.565691325,0.677814703,0.636834451,2.190191916,0.718364637,1.362947772,1.084511334,1.536703704,0.784698329,1.362000076,0.836668483,0.963215457,ENSG00000126890,0,0,0,0,0,0,0,0,0,0,0,0
CTAGE1,ENSG00000212710,0.71566439,0.155911513,0.1464852,0.083964967,0.57833595,1.097272407,0.249460217,0.441842361,0.481325267,0.704898927,0.192451194,0.36926606,ENSG00000212710,0,0,0,0,0,0,0,0,0.27200165,0,0,0
CTAGE15,ENSG00000271079,1.19424939,0.650434866,1.711107951,0.560458851,0.827216178,0.523156992,0.832562625,1.179703733,1.20480161,1.306983064,0.963446235,1.232409417,ENSG00000271079,0.114991213,0.200996678,0.280495807,0,7.911218473,1.359981527,1.965071254,4.18828215,3.63117471,1.151891837,4.484551455,2.439691318
CTAGE4,ENSG00000225932,0.651157055,0.910256955,1.221747701,0.700302863,0.826896543,0.784432267,0.624180693,0.737029935,1.003613397,1.045182438,0.963073961,1.108739894,ENSG00000225932,0.459787122,0,0.654237323,1.110905247,1.054421545,2.718912064,1.964311953,2.791109202,0.907442907,2.302893494,4.48281863,3.048435781
CTAGE6,ENSG00000271321,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000271321,0,0,0.092745738,0,0,0,0,0,0,0,0,0
CTAGE8,ENSG00000244693,0,0,0,0,0.137816091,0,0,0,0,0,0.080256163,0,ENSG00000244693,0.229893561,0,0.373849899,0,0.527210772,0,0.982155976,0,0,1.151446747,2.801761644,0.609687156
CTAGE9,ENSG00000236761,0,0,0.36808883,0.281316851,0.415213088,0,0.104474171,0,0.100789735,0.131205479,0.161197478,0.371157528,ENSG00000236761,0.115437434,0.201776642,0,1.673470768,2.117844749,0,0,0,0,0.578180866,0,0
CTBP1,ENSG00000159692,40.04209611,45.88564762,43.07361312,44.95734988,40.31231909,43.86716115,46.30458699,41.52049899,46.81507794,38.1346582,38.48007067,38.70430342,ENSG00000159692,21.59690666,21.33149067,22.21797862,44.18615322,41.12357526,39.55478865,70.5300996,86.6818393,70.78250035,24.23588139,29.83291403,29.81742817
CTBP1-AS,ENSG00000280927,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000280927,0,0,0,0,0.351112064,0,0,0,0.302169614,0,0,0
CTBP1-DT,ENSG00000196810,7.075518076,8.607033243,6.873658802,7.694519503,6.978287783,7.44200856,6.128251802,5.707665379,6.177843651,6.269423942,5.471458807,6.15632631,ENSG00000196810,1.369483586,0.997401036,1.051656019,3.308849746,1.57030605,2.249534662,4.550572294,3.540877752,4.805037839,1.714801639,0.927232626,2.42128444
CTBP2,ENSG00000175029,12.06686215,13.08882506,12.92665646,13.63877831,12.61371242,13.00646784,12.20009038,12.93935514,11.72285079,11.22365796,10.67070153,11.50605121,ENSG00000175029,14.09919576,14.88541658,15.81764467,24.57395556,27.02680028,26.25338797,61.61429729,56.07884357,56.92726857,19.00199573,16.78948569,21.97829554
CTBS,ENSG00000117151,8.344151001,7.280105274,9.575936549,7.527639709,7.561321346,8.78328832,7.144261425,7.812389765,7.604014256,6.924220604,8.626831531,7.954514955,ENSG00000117151,8.794904082,7.911410716,8.371994847,1.451194077,2.16449903,1.268485799,5.865173734,3.819695066,3.725567448,2.363670752,3.137132593,2.048000179
CTC1,ENSG00000178971,16.91843336,14.55307804,14.45135813,13.46597136,17.59723963,16.93146748,15.42874019,18.15113067,16.40656794,13.82897751,14.044838,14.87074626,ENSG00000178971,9.412892572,8.896853085,9.32600621,8.086317438,7.355371856,9.277056692,20.25591672,21.72745331,26.83406408,18.50897007,14.27588345,15.3478542
CTCF,ENSG00000102974,15.36896456,13.81971353,15.29943411,14.74153466,15.38761789,15.03264904,15.61139364,15.13716253,14.36690552,12.47946383,14.16063063,14.48054236,ENSG00000102974,17.80890283,19.29466678,18.30980374,23.32791093,23.76194145,26.98061512,21.12733545,18.22644574,21.26304129,16.51265329,15.2107989,12.80282699
CTCFL,ENSG00000124092,0.157294883,0.527720654,0.21249214,1.177399877,0.519341907,0.530569555,0.331712514,0.470021689,0.378198579,0.795300951,0.511812827,0.64279096,ENSG00000124092,0,0,0,0,0,0,0,0,0,0,0,0.176732791
CTDNEP1,ENSG00000175826,79.91248376,84.64442522,79.76677646,67.65499505,69.68286865,70.34020406,79.46164352,70.62424391,71.23995118,62.97997372,64.53289709,61.44262239,ENSG00000175826,92.08859277,91.72608464,103.5976929,110.7036465,112.8391056,110.1128442,90.15938501,119.2023869,100.2283772,88.17740749,107.8291343,99.96371401
CTDP1,ENSG00000060069,15.22697622,14.84112541,16.37441795,17.25614255,15.10367704,15.19502957,14.95923597,16.10321448,14.36161973,12.72211851,12.35293342,13.80210458,ENSG00000060069,15.64640384,14.79641858,15.00542237,29.85526015,25.76116077,22.53781929,26.05236611,32.30961412,37.84777318,23.51001141,19.75311861,20.85384967
CTDSP1,ENSG00000144579,55.79287764,62.86448166,66.22094814,62.49599347,63.7580909,60.84176366,65.49913889,61.25415722,60.55175207,56.43620337,55.62765724,48.76454,ENSG00000144579,16.29953615,16.55526765,17.24431099,7.298555817,6.35017401,6.698635477,44.36220066,45.33402191,52.4143784,9.771342248,12.88513999,10.68158484
CTDSP2,ENSG00000175215,46.63860459,45.35044548,46.10109306,51.64893481,46.35633981,52.26015228,48.77066636,53.37442708,47.57666998,45.75030215,43.43714141,47.30714264,ENSG00000175215,56.07913149,59.11021099,62.38496302,117.7637276,105.245324,110.4317769,120.7270755,111.9235475,117.3798783,96.55194696,98.24569077,95.2764135
CTDSPL,ENSG00000144677,23.51700911,21.82093855,24.64503806,21.96081132,22.70147172,23.37828872,22.31364536,20.25593069,19.62600499,18.24079926,19.33517939,19.91295508,ENSG00000144677,41.00759648,45.2193611,41.78167082,9.785645946,12.53893123,8.981293936,46.50197655,38.92796168,40.76636298,17.7498377,12.09315853,10.74111886
CTDSPL2,ENSG00000137770,6.660608326,5.47771747,5.930447887,7.111218142,8.150654841,7.732087778,6.326627858,7.56640636,6.299494243,7.143563402,6.985374653,7.52641212,ENSG00000137770,6.028529304,5.941329213,5.345001759,25.5674657,24.56164569,22.18593558,34.11194875,26.3437946,25.31488891,22.8065147,18.6022235,17.34858001
CTF1,ENSG00000150281,10.46494956,9.101006605,10.07090154,10.02039126,9.431126117,7.72678354,8.575232423,7.107023757,9.365450014,5.689460653,8.113396517,7.664046062,ENSG00000150281,3.217957224,4.218574814,5.087638796,0.863889056,0.819964831,0,7.637679288,7.958463218,7.762345157,0.89541592,2.614528534,2.844718197
CTH,ENSG00000116761,33.15937727,34.15537488,33.66213519,33.18449231,34.42570582,32.09716597,32.00869611,32.08028128,30.44948079,35.71653367,32.2653714,34.2069171,ENSG00000116761,2.834338094,2.369412789,3.607171434,15.48272416,15.82593265,11.65955994,31.58847971,19.44989188,24.80769976,24.68884989,18.6230102,20.26262683
CTHRC1,ENSG00000164932,17.38309469,24.87851861,15.76411606,18.69507656,19.41745789,21.71656153,19.74867172,16.17765925,22.17795812,20.53888309,21.30591874,21.01134462,ENSG00000164932,0,0.297981895,0,0,0,0,0,0,0,0,0,0
CTIF,ENSG00000134030,12.94439776,13.72681268,12.23451975,12.77490499,11.73510379,12.21652161,10.78246828,11.70550671,11.906528,10.95805846,9.982027212,12.06149908,ENSG00000134030,11.8406374,11.14925974,11.23710332,19.30853253,19.84001658,17.9923964,30.69603541,27.89068465,34.87242149,17.62628721,19.83626528,17.3050477
CTLA4,ENSG00000163599,1.049965394,1.572593457,1.920770076,2.879488297,2.000007714,3.320274521,2.767784417,2.317442537,3.155660665,0.631993493,2.426436341,2.085766554,ENSG00000163599,0,0,0,0,0,0,0,0,0,0,0,0
CTNNA1,ENSG00000044115,203.73104,195.7848578,189.1400483,205.5403338,201.1559287,202.7428417,188.1865438,195.798154,194.6689924,182.0774685,180.0641097,180.8957898,ENSG00000044115,187.9899269,182.7579825,183.7253785,225.476022,229.7729037,209.7814631,272.3172599,278.4100347,266.495942,204.1751109,208.0852825,223.189137
CTNNA2,ENSG00000066032,0.894595598,1.11657266,1.132990608,1.106432054,1.041366547,0.987888422,1.071917473,0.759429385,1.240937663,0.58334635,0.606431973,0.59237431,ENSG00000066032,0,0,0,0,0,0,0,0,0,0,0,0
CTNNA3,ENSG00000183230,1.258697423,0.814416509,0.963556724,0.649774603,0.799202389,0.758160313,0.868717199,0.512888807,0.931200671,0.42427456,0.521258638,0.600099546,ENSG00000183230,0.079989854,0,0.065039227,1.030751198,0.733757182,0.630684272,0.227822862,0.107905211,0.315738403,0.80127566,0.519921781,0.989969752
CTNNAL1,ENSG00000119326,92.78279344,77.34703261,84.41134644,87.48638881,108.1192817,94.98544015,84.97462214,87.80055487,78.65219242,80.74101249,84.76993032,91.34051311,ENSG00000119326,11.52220051,15.81240353,14.71106532,110.4362143,114.4297143,113.7469569,63.46412741,64.35692663,64.27449483,100.6351188,79.37989833,102.5312686
CTNNB1,ENSG00000168036,149.019591,140.9789446,139.9574902,146.3901814,142.4366975,146.0560982,134.7866867,141.0582658,144.8765056,137.7021863,134.9477459,138.8196699,ENSG00000168036,146.5022377,141.0605593,143.1661668,342.4159709,341.2504099,326.5748889,260.9045274,252.3692188,243.4539906,375.4390088,379.9677709,418.7884509
CTNNBIP1,ENSG00000178585,36.67489186,36.58646449,33.99568777,29.20223091,30.87063918,28.5759818,35.23614352,31.9904985,36.63829118,27.54348401,30.91595285,29.69582579,ENSG00000178585,135.1544176,138.209295,142.7814385,27.98389947,25.74380149,31.61071169,29.68881911,46.15124282,37.27717847,37.48357461,48.2094318,43.00275615
CTNNBL1,ENSG00000132792,23.22491558,25.31314367,26.60311437,25.60407215,26.91347571,28.14160213,27.00088103,27.59064811,28.05239775,25.51361388,25.8877593,25.13393235,ENSG00000132792,34.92619683,32.09124207,34.17121463,45.74529976,47.69554351,49.19474162,68.63158214,56.0155251,51.8043142,37.35706302,33.91239325,33.85498121
CTNND1,ENSG00000198561,143.9764152,128.6773971,138.7591549,127.184106,133.5782222,138.6788514,126.3832288,134.5479897,130.6646693,121.5574618,124.9806117,131.4724504,ENSG00000198561,241.2859131,236.8508144,244.6576484,139.6990496,129.9596726,135.9641455,132.6091415,135.0588493,136.6688644,178.1598817,176.3702267,179.7028985
CTNND2,ENSG00000169862,5.524594393,6.20298349,6.436845822,4.985925201,4.75884458,5.957225367,4.814290513,5.719676714,5.25186611,4.464812353,4.885447674,4.824026792,ENSG00000169862,0,0,0,0,0,0,0,0,0,0,0,0
CTNS,ENSG00000040531,24.71420163,28.32519422,22.98367019,23.36150998,25.8211708,19.91476071,23.13570986,23.46401388,26.52386581,23.38357325,25.06127423,23.26910842,ENSG00000040531,25.38842192,21.88255213,27.33439071,17.76794537,19.67529502,16.04862251,38.89777007,36.84680322,40.77671347,24.99364602,40.97069316,31.11162864
CTPS1,ENSG00000171793,37.48566436,38.28371997,38.54642449,33.53981505,34.0885705,34.06551467,34.75101592,36.18724557,34.45608678,29.37773408,29.48846086,30.15751325,ENSG00000171793,20.46456303,20.30728998,20.4961767,5.923103181,4.155350259,3.939305145,12.40856072,11.53861811,13.67341865,7.073497026,5.97535149,9.75215468
CTPS2,ENSG00000047230,18.28090173,15.15046374,15.54930735,15.53190971,15.73440649,16.76159627,16.45267027,17.93284046,17.14035955,15.46618681,16.41044829,17.63880686,ENSG00000047230,5.754945337,5.405669568,6.472314392,1.299504059,0,1.908301688,10.79963156,8.271224112,13.162598,0.538771322,1.573160543,4.279163877
CTR9,ENSG00000198730,39.18490867,30.15400258,33.26279048,37.81819944,37.45941657,37.23628824,35.36850841,36.8924741,38.75770565,35.10083098,33.58524318,35.97133966,ENSG00000198730,59.44489685,58.98195271,60.28157918,62.78212654,52.73240726,65.24352281,75.77001434,71.56623284,79.9779603,60.6834387,62.33060191,63.71642875
CTRB1,ENSG00000168925,0.12789879,0.459747267,0,0,0,0.154076405,0,0,0,0,0,0,ENSG00000168925,0,0,0,0,1.242642513,0,0,0,0,0,0,0
CTRB2,ENSG00000168928,0.121324295,0,0.273164842,0.156577435,0,0,0.11629803,0.164789069,0,0.146054652,0.179440994,0,ENSG00000168928,0,0,0,0,0,0,0,0,0,0,0,0
CTRC,ENSG00000162438,0.08063903,0,0.181560899,0,0.409610155,0.388575119,0.077298288,0.219056385,0.22371675,0.097076233,0,0.183074543,ENSG00000162438,0,0.074645192,0,0.412722191,0,0,0,0,0,0,0,0.453020488
CTRL,ENSG00000141086,2.739125775,3.40826894,2.727806081,3.806957742,3.077031122,4.188150371,3.938472472,4.722078365,3.020176129,3.297460423,3.350047594,2.989725395,ENSG00000141086,1.450588703,0.292560994,1.814560274,18.33285343,12.28286403,11.877138,7.627365843,9.934645757,9.249382431,6.147671792,13.05499019,12.42883629
CTSA,ENSG00000064601,198.3710233,217.2880523,202.2611663,198.012835,194.8396631,202.7452889,205.5544836,199.8635893,203.2285594,180.4327393,178.5833944,174.6564901,ENSG00000064601,50.64716889,51.72257887,53.94406337,102.8547254,108.5758896,98.23044852,59.03133107,56.12436356,55.94441308,122.8921653,128.5262224,122.058619
CTSB,ENSG00000164733,980.5158586,1019.861567,991.3456201,963.9295937,964.1784715,943.8428692,962.0821658,961.2505382,969.1525195,952.3361125,946.5997405,950.9827389,ENSG00000164733,224.3415544,216.2845812,229.2199061,77.60243254,71.60555529,74.5294783,244.3856958,267.5329857,259.014491,143.1529834,146.4660052,127.8771523
CTSC,ENSG00000109861,12.0036522,13.31963887,11.15469053,12.21510107,11.4246455,12.35228981,12.26242547,13.86006947,13.15201227,11.95796025,11.99372897,11.63939583,ENSG00000109861,122.908865,118.5979709,120.1656592,13.24604615,11.85412255,10.65207471,8.03032102,7.395602502,8.656025822,28.89722089,29.90742249,25.47855606
CTSD,ENSG00000117984,447.2506455,557.5397967,471.6638143,482.6744802,486.1759576,478.0221704,487.744267,448.3924481,502.3458268,346.5721771,364.8799159,336.2203815,ENSG00000117984,526.1735728,515.7564319,545.7442366,152.2015956,140.0315646,124.5507213,133.3237662,135.2870603,144.538355,244.8606294,272.7057706,179.3616843
CTSE,ENSG00000196188,399.4699445,376.559486,398.4186845,382.1217202,385.5290242,372.225166,405.2128434,407.4743091,403.6305691,474.0248523,487.1677793,500.3753852,ENSG00000196188,0,0,0,0,0,0,0,0,0,0,0.545800462,0
CTSF,ENSG00000174080,2.223721889,1.274314973,1.30611348,1.746875962,1.350550246,1.980027655,1.390171801,1.707169373,2.056422851,0.931129828,1.644463982,2.524254483,ENSG00000174080,1.740860087,2.68491432,2.83096388,1.979361638,0.939360743,0,6.124866668,1.657691478,2.829472583,0,0.499205448,0.54315675
CTSG,ENSG00000100448,0.615933647,0.246005117,0.231131802,0,0.260722253,0.247333176,0,0.278864543,0,0.494322396,0,1.165293553,ENSG00000100448,0,0,0,0,0,0,0,0,0,0,0,0
CTSH,ENSG00000103811,53.77063103,61.85801167,54.79094693,52.72277412,54.66246472,53.00385219,55.24422877,52.57420163,52.76696725,52.22098304,47.97754855,49.34958865,ENSG00000103811,7.169464024,6.354114949,6.773650023,2.439768142,1.389431242,2.388507951,1.078504611,2.247604004,1.395047158,1.517283188,5.16870814,4.28478034
