,baseMean,log2FoldChange,lfcSE,pvalue,padj,
7033,2.220595273,0.316312591,0.289272623,0.111404951,0.195603396,
7034,2888.728987,-0.391094636,0.184382192,0.013792389,0.03592208,
7035,4638.752649,0.027103871,0.119411774,0.811304274,0.879918928,
7036,1600.947493,-0.36382202,0.10556441,0.000299829,0.001500747,
7037,17.82703431,0.150436116,0.158868527,0.286446271,0.412697372,
7038,283.8946559,1.108410136,0.20332615,3.23E-09,1.26E-07,
7039,8697.504432,0.223172055,0.23978709,0.2097676,0.322622108,
7040,2523.747524,-0.072118528,0.109577004,0.481801417,0.610564632,
7041,1281.103747,0.389123367,0.113429648,0.000264815,0.001351197,
7042,15648.96466,-0.002728856,0.14158584,0.973354995,0.984936983,
7043,4471.647031,0.212063571,0.138547566,0.094214004,0.17144444,
7044,98.20907838,-0.566647948,0.123451592,1.31E-06,1.90E-05,
7045,2017.059616,0.124420719,0.106609321,0.21961439,0.334739486,
7046,1886.179016,0.102789499,0.200260577,0.530686059,0.65486932,
7047,1106.002635,-0.720243357,0.174228341,7.43E-06,7.66E-05,
7048,505.0825224,1.287920805,0.209339888,4.02E-11,2.54E-09,
7049,1320.092252,-0.322487824,0.127960879,0.006705524,0.019672197,
7050,14.29471428,-0.054532026,0.180342665,0.723165397,0.81536487,
7051,1630.028639,0.083308213,0.232100544,0.632500632,0.742940052,
7052,1239.421561,-0.304105835,0.091363472,0.000541651,0.002431437,
7053,4916.694926,0.168103297,0.135882789,0.173193532,0.277103068,
7054,0.095308058,0.063918707,0.351940768,0.797220493,NA,
7055,8.398494894,-0.127252147,0.149571008,0.344976839,0.475578845,
7056,319.3096324,-0.059144273,0.09336521,0.50960536,0.636081175,
7057,41.00235846,0.648554769,0.169618504,2.51E-05,0.000202166,
7058,3477.506035,0.34137302,0.247950963,0.067074499,0.130808481,
7059,6.378052806,0.3234916,0.36920098,0.104582345,0.186187092,
7060,752.5441417,0.172389666,0.099243986,0.068806003,0.13352028,
7061,377.1741357,-0.145045533,0.074733996,0.046416787,0.097415662,
7062,2200.606754,0.098504989,0.07637692,0.185418869,0.292603835,
7063,1349.313987,0.123531573,0.292191419,0.002124392,0.007533808,
7064,2313.678245,-0.101097774,0.168503826,0.488559932,0.617688251,
7065,1111.97988,0.147033072,0.057853231,0.009925347,0.027249795,
7066,33.90863981,-0.48593965,0.250121335,0.015952865,0.040552319,
7067,0.447361992,0.095638953,0.310721576,0.496152738,0.624653325,
7068,8.80225888,-0.122569436,0.259753641,0.496630377,0.624982234,
7069,0.852309277,-0.119108526,0.305556662,0.481353223,0.610230418,
7070,192.6285792,0.411109403,0.140425844,0.001341888,0.005157432,
7071,105.2994554,-0.331554684,0.22464948,0.068645631,0.133239785,
7072,5417.969238,0.077712278,0.073939298,0.280172251,0.405705226,
7073,1261.505493,-0.360791671,0.100215228,0.000162842,0.000905227,
7074,2929.978283,-0.032416926,0.13023828,0.785991091,0.86201511,
7075,110.9841929,-0.120822789,0.178081277,0.429728773,0.56130425,
7076,2496.940605,0.380348148,0.133287753,0.001994499,0.007150402,
7077,833.6343131,0.453990995,0.126065185,0.000112462,0.000666238,
7078,228.5976384,-0.131402501,0.108114161,0.200910215,0.311934182,
7079,177.5099662,0.806120364,0.201740044,7.06E-06,7.36E-05,
7080,32.56507074,0.470704109,0.189815987,0.003927047,0.01262383,
7081,5.367249556,-0.224254992,0.187938547,0.154899352,0.253740177,
7082,14.14837337,0.774049128,0.212190087,3.29E-05,0.000250274,
7083,4180.401223,0.014770156,0.209608154,0.933159441,0.960242908,
7084,37.36420496,-0.14675316,0.197507139,0.371119545,0.502399708,
7085,3419.078623,0.370040303,0.17027507,0.012717996,0.033623114,
7086,5989.782195,-0.09463168,0.107062124,0.344040835,0.474793835,
7087,569.3220702,0.111480965,0.14189081,0.387872276,0.519818002,
7088,428.2499844,0.497944398,0.383712435,0.030776099,0.069525881,
7089,4.446583335,1.538850997,0.345046348,5.00E-07,8.73E-06,
7090,79.41440674,1.364199761,0.302716506,2.81E-07,5.53E-06,
7091,67.15883231,0.012176411,0.179332899,0.938379609,0.963323732,
7092,260.9640313,-0.146057499,0.121317459,0.197217867,0.307306537,
7093,8154.354785,-0.014074211,0.078636016,0.841650782,0.900649245,
7094,11405.07494,-0.01894492,0.138708669,0.877557533,0.924906969,
7095,236.3415862,0.471476225,0.132677215,0.000122123,0.000716235,
7096,23320.22002,-0.099079339,0.133216042,0.418936099,0.551097347,
7097,6326.918768,0.583739207,0.113174882,5.75E-08,1.48E-06,
7098,830.0912847,-0.112206882,0.069360905,0.099079488,0.178184761,
7099,11.58720094,0.016446666,0.150843426,0.903801728,0.943355659,
7100,20727.62739,-0.373557755,0.107568707,0.000254485,0.001308402,
7101,3391.806728,0.697969761,0.217114669,0.000185853,0.001014718,
7102,156.109937,0.226417757,0.109998254,0.028874864,0.065880076,
7103,43.52363612,0.246673778,0.275492838,0.188454691,0.296256193,
7104,615.6450325,0.358265048,0.19402119,0.027431194,0.063228808,
7105,1653.029348,-0.08785535,0.18268928,0.568179011,0.688818358,
7106,8.32489012,-0.055433008,0.207517395,0.739534639,0.82827486,
7107,0.197961881,-0.12710806,0.355892662,0.630247236,0.741068643,
7108,9.247019582,-0.764237371,0.241214831,0.000271203,0.001379612,
7109,1.074402506,0.034701164,0.264819309,0.836742233,0.897928306,
7110,0.887024527,-0.146359152,0.317584946,0.376527589,0.508091966,
7111,504.4047709,-0.191696358,0.184665508,0.224294868,0.340609291,
7112,10.1453067,-0.168267256,0.147927229,0.204089709,0.315735256,
7113,1111.162108,0.330807095,0.210801527,0.052837359,0.108154079,
7114,13.35302996,-0.250766816,0.280587824,0.199006303,0.30950689,
7115,5.81534521,0.540791776,0.319911816,0.016278267,0.041223261,
7116,646.1179407,0.180514499,0.161555326,0.20379019,0.315416787,
7117,52530.27511,-0.059143072,0.139665227,0.615136086,0.729624836,
7118,1377.095084,1.590379408,0.274550509,2.58E-10,1.34E-08,
7119,459.6524411,-0.469308112,0.155233503,0.000947027,0.003852698,
7120,4611.395518,-0.175192864,0.12577802,0.127946665,0.218628572,
7121,1.279086793,0.080870144,0.286224032,0.627901613,0.739337236,
7122,1419.000783,-0.115383051,0.072860566,0.102044232,0.182440091,
7123,911.3229119,-0.03158366,0.210262973,0.846893779,0.904707363,
7124,456.4087093,0.327137898,0.144119748,0.011964557,0.031932036,
7125,926.4234436,0.376422369,0.138113719,0.002903828,0.009796231,
7126,375.770121,0.100077334,0.173031476,0.504076988,0.631098842,
7127,3484.206288,0.198348559,0.173816169,0.18496819,0.292071948,
7128,4307.891035,0.175817764,0.141279191,0.168216516,0.270976209,
7129,102.1682407,0.219787252,0.161573061,0.122378666,0.210976961,
7130,317.097626,0.330487684,0.110045996,0.00144106,0.005456389,
7131,119.2158993,0.202538125,0.136322399,0.103797418,0.185063631,
7132,2972.579325,0.437079439,0.155889958,0.001822979,0.00663109,
7133,476.2379871,-0.006707604,0.111623851,0.939621452,0.964187093,
7134,7112.726141,0.277945736,0.134067876,0.023530588,0.055851148,
7135,1075.239091,0.137514934,0.067052567,0.036358745,0.079693902,
7136,3.268430626,0.166794836,0.228427517,0.338718496,0.469250677,
7137,32.07124066,-0.80197535,0.188372514,3.61E-06,4.30E-05,
7138,1449.352168,-0.317052891,0.109038154,0.002198639,0.007757899,
7139,1369.174458,0.052409644,0.134043109,0.672902124,0.775359335,
7140,23.70730283,0.755358638,0.180406284,4.48E-06,5.17E-05,
7141,179.1056442,0.581010392,0.15559618,4.00E-05,0.000292245,
7142,4.391424598,-0.72323438,0.263086709,0.001046505,0.004180557,
7143,465.5392173,-0.108098501,0.077002797,0.150021329,0.247701426,
7144,8255.732476,0.246558796,0.111936203,0.018835993,0.046456783,
7145,4017.462204,0.31296594,0.169476615,0.033697113,0.074992333,
7146,9285.344905,-0.195759772,0.14803778,0.137856202,0.232029461,
7147,73.17324,-0.098453359,0.181651549,0.525371814,0.650026498,
7148,67.62750298,0.140524195,0.193006455,0.380235926,0.511906334,
7149,10.45460374,0.130509935,0.185235459,0.404941278,0.536712944,
7150,6.315987246,0.129197126,0.171262398,0.384892503,0.516564639,
7151,121.7766121,0.690016607,0.257782594,0.000954298,0.00387472,
7152,30200.95551,-0.635763494,0.156509019,1.18E-05,0.00011077,
7153,1261.707843,0.374801707,0.1260815,0.001340387,0.005153762,
7154,1274.179863,0.009097569,0.115132604,0.932418364,0.95984457,
7155,8.330972124,-0.004797174,0.211308013,0.975821626,0.986188376,
7156,16998.9293,4.230388295,0.344849088,1.45E-36,1.22E-32,
7157,1823.449726,0.272641838,0.172060115,0.066675903,0.13028767,
7158,39.54976846,0.123468085,0.145429555,0.348841495,0.479258575,
7159,1406.834102,-0.008510853,0.10318711,0.928229627,0.957626869,
7160,4938.353022,0.3487324,0.18141148,0.024942071,0.058582032,
7161,172.8239243,-0.697421587,0.210520594,0.000194191,0.001053071,
7162,1169.66962,-0.111549329,0.148472828,0.403652551,0.535510688,
7163,136.1345408,-0.541630932,0.132309699,1.36E-05,0.000124552,
7164,30.20725784,-0.018053173,0.260264593,0.913706568,0.949199722,
7165,417.9601195,-0.681611415,0.183031522,4.37E-05,0.000313176,
7166,196.037904,0.389630482,0.164794978,0.007298419,0.021071808,
7167,1271.981441,0.084462684,0.096090594,0.360321371,0.491456805,
7168,59.84241779,-1.275233605,0.274757419,4.21E-07,7.54E-06,
7169,0.402790504,-0.007027776,0.31406491,0.906027575,0.944597051,
7170,6.432678064,0.635472767,0.23677883,0.001227481,0.004788769,
7171,0.260320261,-0.086663864,0.325351755,0.703696379,0.800584406,
7172,26.47095278,0.156414855,0.209636902,0.35088693,0.481322536,
7173,3892.366796,-0.637576635,0.155019671,9.47E-06,9.31E-05,
7174,347.3695599,0.137417096,0.096544093,0.137553186,0.231588896,
7175,265.4663274,0.143702579,0.10546585,0.151238667,0.249198226,
7176,219.387285,0.234432572,0.140750933,0.066225668,0.129543193,
7177,2.072070373,-0.25571887,0.337440101,0.187998861,0.295732887,
7178,3453.83254,-0.305488476,0.131265942,0.011936047,0.031876156,
7179,326.7731269,0.697412535,0.195758842,5.22E-05,0.000361369,
7180,4276.790821,-1.015808363,0.211872915,2.36E-07,4.79E-06,
7181,2283.92996,-0.269404082,0.176766476,0.077994016,0.14716083,
7182,535.1118911,-0.047097198,0.253693676,0.782453227,0.859702933,
7183,33.45142382,0.427694659,0.192466225,0.008964236,0.025006594,
7184,52.22851172,0.497903601,0.215745641,0.005344242,0.016337389,
7185,31.05141816,0.51751943,0.225868611,0.004983535,0.015402266,
7186,5.52832144,-0.669567735,0.357943602,0.010174141,0.027819453,
7187,2.026541025,-0.321588879,0.266576656,0.096957167,0.175167894,
7188,1352.055164,0.341408165,0.111104716,0.001098768,0.004357291,
7189,235.0740512,0.476814058,0.165305717,0.001161054,0.004564518,
7190,570.292061,0.0975286,0.055364523,0.074303952,0.141701806,
7191,844.9570249,0.273156277,0.067253244,3.40E-05,0.000257534,
7192,1999.647028,0.04086932,0.074743241,0.57599636,0.69609034,
7193,0.483956322,-0.059756216,0.304787773,0.749875442,0.835964161,
7194,200.2217042,0.041303977,0.113802556,0.700623622,0.798034769,
7195,412.6385524,-0.345953852,0.149471533,0.011054007,0.02989998,
7196,2144.863158,0.481128459,0.14673578,0.000314696,0.001563546,
7197,964.4673486,-0.312756432,0.075837086,2.32E-05,0.000190383,
7198,2977.411965,0.378183808,0.177178453,0.013938316,0.036240482,
7199,247.7820054,0.552105673,0.153840049,7.98E-05,0.000506389,
7200,886.3213492,0.235455565,0.087882942,0.006197839,0.018457589,
7201,1369.196,-0.252611445,0.117924221,0.022772613,0.054281605,
7202,465.6460337,-0.20907834,0.077726782,0.005581187,0.016938723,
7203,97.83576246,0.449415221,0.100399718,2.77E-06,3.44E-05,
7204,11.26836308,0.223441778,0.144813024,0.089710393,0.16495986,
7205,306.478376,-0.476052713,0.121434383,3.37E-05,0.00025559,
7206,1621.68731,-0.169487771,0.185142658,0.281481985,0.407181587,
7207,547.0459565,0.168688045,0.102892685,0.083797744,0.156307346,
7208,3.371882672,-0.53696511,0.307384627,0.017805912,0.044325243,
7209,404.003121,0.557827774,0.273161078,0.007343381,0.021181171,
7210,628.3024667,-0.024122883,0.11116834,0.820310623,0.887400596,
7211,17.64065866,-0.0324894,0.126381422,0.780101208,0.858097629,
7212,2705.876939,0.240463938,0.123559152,0.036106742,0.079260494,
7213,113.7395215,-0.338772401,0.100899519,0.000438062,0.002043295,
7214,453.4492779,0.084879422,0.082740874,0.289719146,0.416378541,
7215,349.118483,0.778498944,0.27845713,0.000515746,0.00233795,
7216,1374.050791,0.283986749,0.242188852,0.118986623,0.206375851,
7217,159.5002524,0.1988263,0.115581721,0.06699343,0.130717568,
7218,1661.245775,0.075068241,0.094058891,0.4074235,0.539111741,
7219,22.3816289,1.203164518,0.214423127,1.67E-09,6.93E-08,
7220,116.1921017,0.662340422,0.194765079,0.000107353,0.000642819,
7221,0.84620618,-1.530284708,0.467842797,8.49E-05,0.00053227,
7222,12.91563596,-0.047987603,0.230981446,0.780125817,0.858097629,
7223,5.999753831,-0.133270157,0.18393649,0.391445113,0.523278751,
7224,7.61304491,0.030156903,0.159532221,0.83264435,0.895164447,
7225,2736.036678,-0.351355988,0.075413,2.07E-06,2.70E-05,
7226,91.56496113,0.184777249,0.137244874,0.140430653,0.235374411,
7227,17.08684411,0.203433281,0.260837148,0.264474075,0.387266902,
7228,0.686052668,0.148075013,0.316420053,0.396661332,0.528526035,
7229,35.11210622,-0.438232259,0.210379907,0.013912911,0.036185602,
7230,21.97638082,-0.488898627,0.168360255,0.001209221,0.004726292,
7231,219.5307286,0.777572906,0.194404334,7.43E-06,7.66E-05,
7232,16.22381853,-0.104033339,0.187007608,0.509844206,0.636240061,
7233,308.0310503,0.326187033,0.277020474,0.092710368,0.169348793,
7234,86.07441289,-0.030133477,0.249191865,0.859107575,0.912065383,
7235,3.832577241,-0.332368914,0.249405271,0.079978349,0.150313224,
7236,4121.157104,-0.099510201,0.135271716,0.421512843,0.553406101,
7237,11.73657769,-0.268545883,0.158050463,0.054822344,0.111444964,
7238,16.86883967,-0.22485315,0.212978902,0.190910472,0.299445788,
7239,3.686581022,-1.332393957,0.431785545,0.000205089,0.001101785,
7240,0.793054542,-1.057796583,0.67002218,0.005941242,0.017824346,
7241,0.076734144,-0.059050787,0.345536981,0.867413377,NA,
7242,0.757059983,-0.151658964,0.301978832,0.397373193,0.529280931,
7243,19.94065775,-0.0650384,0.244181417,0.707978617,0.803677203,
7244,143.4489719,-0.574778671,0.282888114,0.009939448,0.027284059,
7245,0.659828326,-0.069783783,0.280339127,0.684457674,0.784807513,
7246,1.633660363,0.009041221,0.239703804,0.957201456,0.974977806,
7247,49.95390625,-0.09771593,0.199148554,0.549072358,0.671700114,
7248,16.43617043,0.09674165,0.238389476,0.579817499,0.699202682,
7249,33.1979406,-0.343775873,0.148201243,0.01067494,0.029037907,
7250,3.904487791,0.907529782,0.442091401,0.002904311,0.009796231,
7251,2.330702195,-0.048969066,0.269039895,0.776989847,0.856214335,
7252,8.701543483,0.067570176,0.157915706,0.630548453,0.741319289,
7253,0.775219432,-0.041177449,0.296241551,0.80260878,0.873469922,
7254,0.743597995,0.392958392,0.524147434,0.059396477,0.118835298,
7255,10.95050193,-0.387763282,0.185730294,0.015874269,0.040400687,
7256,12757.89822,0.218756638,0.183514319,0.16719159,0.269704157,
7257,0.281913701,-0.072714531,0.327967883,0.798732454,0.870586263,
7258,3364.124058,0.237644084,0.222666493,0.172202827,0.275876565,
7259,5.756973565,-0.356996144,0.220192422,0.044118754,0.093466479,
7260,0.496857187,-0.053246476,0.309793448,0.735030433,0.825092999,
7261,8.373613176,0.057881533,0.159438003,0.680711138,0.78141629,
7262,4.61576268,0.086966859,0.189209741,0.580763854,0.699638839,
7263,0.517218209,-0.252580756,0.403808555,0.166868739,0.269286547,
7264,0.163514742,-0.084122953,0.343364255,0.672530545,0.7750651,
7265,0.8780505,-0.023110311,0.288048475,0.895608305,0.936894423,
7266,1.897890287,-1.173791672,0.362938792,0.000127529,0.000740462,
7267,2.00392338,-0.357973744,0.276930583,0.076845437,0.145564571,
7268,30.07007834,-0.235161235,0.193576851,0.150631414,0.248470537,
7269,2.966486266,-0.751703928,0.552139076,0.019081876,0.046953184,
7270,0.201775905,0.016816973,0.332770712,0.871539117,0.920985041,
7271,2.535953907,0.496427832,0.290702911,0.021680812,0.052166549,
7272,0.103160851,0.042120191,0.344674896,0.825748562,NA,
7273,33.80992867,0.856445674,0.268039681,0.000120226,0.000706583,
7274,916.4173097,-0.432311737,0.092455834,1.27E-06,1.86E-05,
7275,39.17489536,-0.481288803,0.244404155,0.015212605,0.039053185,
7276,0.216473732,0.080234259,0.346913025,0.595019839,0.712730378,
7277,154.2958887,-0.446964657,0.459852946,0.067571512,0.131501201,
7278,115.1908213,-0.429068962,0.135497792,0.000662858,0.002863313,
7279,0.171970762,-0.005446453,0.33525512,0.910103006,0.947274811,
7280,20.91665266,0.445750074,0.132095242,0.000281696,0.00142353,
7281,29.8619612,-0.489384766,0.157270771,0.000661325,0.002860805,
7282,0.100713058,0.003235004,0.34066603,0.967633984,NA,
7283,15.4774091,-0.190043627,0.157012727,0.173778787,0.277828259,
7284,46.21648259,2.799500943,0.298834548,1.64E-22,5.32E-20,
7285,260.5775708,-0.884398608,0.214977714,6.45E-06,6.85E-05,
7286,670.8133723,-0.521168934,0.108175547,5.03E-07,8.76E-06,
7287,0.136793771,-0.019127521,0.335317865,0.979566293,0.988371119,
7288,1.633200259,0.041668037,0.26095822,0.81043587,0.879486929,
7289,4.58329774,-0.039444955,0.20639332,0.809067564,0.878825927,
7290,25.44571005,1.058305252,0.190813374,2.77E-09,1.11E-07,
7291,10.79210157,0.425919715,0.159836219,0.002878561,0.009730818,
7292,96.49876411,0.174338083,0.163085578,0.222453901,0.338485341,
7293,1.118059429,0.010782836,0.283151392,0.941232179,0.965056918,
7294,0.388585966,0.313763365,0.469796524,0.149687641,0.247344505,
7295,1.793920761,0.056740411,0.268034387,0.74347029,0.831410821,
7296,1.596932664,1.221444765,0.666278144,0.002311718,0.008085248,
7297,2.687097644,0.595154012,0.259625336,0.004678773,0.014597216,
7298,1.85559844,0.192605551,0.296999746,0.291370023,0.418144418,
7299,14.14640924,0.313764743,0.176592582,0.040400537,0.087001437,
7300,697.6023675,0.126751994,0.048032913,0.007624759,0.021882682,
7301,265.040409,-0.380783697,0.100102663,7.25E-05,0.000469907,
7302,4315.743971,0.088162539,0.120929787,0.449567137,0.581175544,
7303,216.2868365,-0.287535387,0.104730468,0.00394455,0.012668002,
7304,9.149496858,6.864996431,1.768012426,7.22E-06,7.49E-05,
7305,126.9625114,-0.53630482,0.181273576,0.000954099,0.00387472,
7306,0.173866552,0.088914742,0.350757264,0.613224764,0.728369228,
7307,167.4596953,-0.819214756,0.208668656,1.52E-05,0.00013661,
7308,410.9994279,0.178356611,0.088834919,0.037093239,0.081076001,
7309,0.892113106,-0.09981475,0.318732188,0.514405661,0.640127302,
7310,2004.571165,-0.251544967,0.08658163,0.002384693,0.008287607,
7311,2714.510719,0.241517861,0.114173944,0.024135222,0.057053048,
7312,670.0268315,0.129816934,0.131782763,0.284330793,0.4101398,
7313,124.4283202,0.524408257,0.130703222,1.67E-05,0.000145859,
7314,0.120831372,-0.01829602,0.336654816,0.99555988,NA,
7315,544.4460103,-0.258285041,0.070527099,0.000180648,0.000991123,
7316,123.9825279,0.018330964,0.109618489,0.861023983,0.913496097,
7317,295.930416,0.155027676,0.139203267,0.221689133,0.337504668,
7318,361.4932285,0.471045447,0.112757524,9.56E-06,9.38E-05,
7319,1085.206087,-0.245413078,0.086393129,0.003315492,0.010930447,
7320,1242.30371,0.121222396,0.072305488,0.086726081,0.160595377,
7321,6.914810075,0.659001263,0.251521308,0.001378689,0.005273597,
7322,7.984306595,-0.653253844,0.325380523,0.008359697,0.023625475,
7323,628.4984774,-0.076779867,0.093117878,0.39101688,0.522989358,
7324,1158.374022,0.386775186,0.15153209,0.004461435,0.014030937,
7325,4951.198283,0.220356803,0.107353502,0.02984525,0.067772667,
7326,431.9057126,-0.008608793,0.099312397,0.923482513,0.954548714,
7327,2288.993334,0.157575891,0.117929442,0.153558588,0.251960583,
7328,3367.461245,0.337458548,0.133689861,0.005957422,0.017859293,
7329,811.8411036,0.200814378,0.074264546,0.005540279,0.016835809,
7330,1541.406511,-0.467747117,0.13757302,0.000257083,0.001320145,
7331,578.4722593,0.229264401,0.101938449,0.018060428,0.044846113,
7332,3.161521837,-0.020426526,0.194766761,0.899267874,0.939613557,
7333,0.184986538,-0.042019209,0.331232988,0.909412319,0.946864001,
7334,3034.268955,0.398550202,0.102989515,4.65E-05,0.000329199,
7335,1049.116427,0.402554811,0.135419411,0.001191543,0.004666945,
7336,2135.370506,0.133096795,0.088310737,0.119751499,0.207305823,
7337,546.5123277,0.150422659,0.359466668,0.249076891,0.369219608,
7338,1278.201126,0.391709232,0.159675583,0.00576315,0.017400021,
7339,3122.545581,-0.059479456,0.135988606,0.631850742,0.742383839,
7340,2995.26106,0.465369148,0.166986075,0.001701657,0.006261472,
7341,51.66873664,-0.309946755,0.148234972,0.021555609,0.051917228,
7342,0.297370204,0.076487286,0.331830487,0.543695499,0.667000176,
7343,318.2485205,0.052018205,0.090362494,0.556038382,0.677857969,
7344,671.2976336,-0.331486575,0.109064363,0.001373102,0.005256188,
7345,34.90122462,0.157569177,0.252749447,0.375485394,0.506970015,
7346,7.497412249,0.199882158,0.194691725,0.216751485,0.331245371,
7347,0.464849223,0.20739606,0.386579793,0.203697574,0.315331411,
7348,636.6954673,0.282900194,0.086708314,0.000683794,0.002937925,
7349,1937.64448,-0.105726819,0.045610495,0.019418833,0.047607822,
7350,4.723271631,-0.114653101,0.210631543,0.497778173,0.625958841,
7351,6.822638231,0.315907144,0.262684734,0.099732574,0.179125022,
7352,58.69395409,-0.660453616,0.231776819,0.000944879,0.00384761,
7353,2914.621325,0.15572521,0.085090457,0.059467711,0.118921297,
7354,676.8550037,0.045692018,0.063830958,0.467039843,0.597342717,
7355,8424.651115,0.176495071,0.145530526,0.182216496,0.288822495,
7356,2998.064859,0.049383889,0.053493768,0.346327313,0.476893957,
7357,2997.619532,0.222343874,0.140547183,0.080831332,0.151597012,
7358,280.1700631,0.492236442,0.218636005,0.00611335,0.018247932,
7359,2691.614504,0.194300842,0.121228017,0.085343447,0.158663239,
7360,22.23896986,-0.058398441,0.186251221,0.710129862,0.805033772,
7361,2838.140904,-0.123179178,0.088021453,0.145744999,0.2422561,
7362,296.5988925,0.149952383,0.104885099,0.131975408,0.223921999,
7363,322.819057,0.193503842,0.096901591,0.036704662,0.080337072,
7364,18.88712448,0.776234282,0.237575803,0.000129068,0.000747079,
7365,256.2204658,0.227208952,0.213090203,0.180178482,0.286049903,
7366,3.926683918,0.519861784,0.265847399,0.012219256,0.03248308,
7367,144.9935332,0.259935983,0.146176433,0.048180675,0.100379387,
7368,3271.772242,-0.518135627,0.128088484,1.64E-05,0.00014375,
7369,2936.419969,0.691238713,0.189973488,4.05E-05,0.000295405,
7370,669.6898295,0.170954931,0.090018582,0.048497379,0.100889407,
7371,716.3151878,0.301371276,0.07053843,1.21E-05,0.0001132,
7372,1.136901093,0.192226222,0.292510891,0.301831528,0.430005861,
7373,0.631062099,0.006485272,0.285099585,0.972593038,0.984402595,
7374,43.34554679,0.023397271,0.109064382,0.822627839,0.888819847,
7375,58.31519123,0.069202889,0.171560749,0.642683836,0.751076515,
7376,2.333752731,0.887037773,0.36004505,0.001561541,0.00581966,
7377,0.32760405,0.068829147,0.328348579,0.635074247,0.744974087,
7378,102.9476436,0.335608903,0.096995525,0.000294666,0.001479391,
7379,103.4945665,1.072129795,0.172669767,3.88E-11,2.45E-09,
7380,48.45277223,0.3687765,0.290738951,0.06624625,0.1295684,
7381,0.68934741,0.507921266,0.628405955,0.049453865,0.102486667,
7382,136.4025248,0.474708001,0.129267591,7.70E-05,0.000492871,
7383,258.9425052,1.381098461,0.216651488,8.82E-12,6.22E-10,
7384,2248.702228,-0.273216228,0.127966402,0.021805559,0.05242176,
7385,668.4339842,0.49442783,0.146189686,0.000207442,0.001111685,
7386,2266.716133,0.441924574,0.180885821,0.004841927,0.015048044,
7387,189.4783498,2.037663635,0.202046957,1.69E-25,8.91E-23,
7388,2083.029878,0.132749509,0.131860409,0.27459603,0.399313235,
7389,403.1014478,0.270708445,0.09614751,0.003484218,0.011409424,
7390,35.67945573,2.467851191,0.249693333,1.24E-24,5.65E-22,
7391,62.34268948,2.448982797,0.239939319,3.76E-26,2.18E-23,
7392,103.3924986,0.252791142,0.159119787,0.071974662,0.138251124,
7393,1.559617568,0.014145014,0.271770449,0.931954473,0.959477189,
7394,28.50917934,1.941413037,0.226186907,3.46E-19,7.38E-17,
7395,50.50950497,0.999941015,0.170999128,3.63E-10,1.82E-08,
7396,10.24726543,0.057960142,0.271455979,0.735076617,0.825092999,
7397,0.235290912,0.078115248,0.348953587,0.599646632,0.716698608,
7398,1956.782872,0.272897595,0.190105097,0.086931833,0.160905596,
7399,792.9764582,-0.062985825,0.068723623,0.345056567,0.47564497,
7400,45.92350382,2.34512334,0.28769168,5.89E-18,1.09E-15,
7401,140.0829805,0.86652939,0.146881064,4.10E-10,2.03E-08,
7402,73.33986809,0.561490674,0.234777263,0.003316587,0.010930651,
7403,2555.692034,-0.147376101,0.095143231,0.104392864,0.185908731,
7404,435.8829849,-0.130207919,0.1565635,0.350625934,0.481126234,
7405,77.4236178,1.278951929,0.16725614,1.35E-15,1.69E-13,
7406,21.52821386,1.322011299,0.187557699,9.34E-14,9.05E-12,
7407,1.89251169,0.209402076,0.320962323,0.887645375,0.931359306,
7408,4.411720076,0.542127842,0.35798554,0.022777287,0.05428506,
7409,717.5144465,0.344764129,0.239739,0.060278341,0.120271261,
7410,1855.508748,0.353590586,0.09379916,8.09E-05,0.000512465,
7411,120.5124663,1.70825437,0.248041881,1.80E-13,1.71E-11,
7412,99.65998946,0.293784727,0.124128294,0.010772475,0.029237095,
7413,579.4149386,0.159584576,0.07988709,0.03956507,0.085475576,
7414,364.0919131,-0.290463427,0.152307687,0.034600309,0.076678073,
7415,56.51959186,2.428451205,0.2738779,1.20E-20,3.15E-18,
7416,0.240005667,0.144130607,0.36098514,0.444862618,0.576865365,
7417,5.483834938,0.131203207,0.213954887,0.441459643,0.573379935,
7418,3325.045511,0.415816031,0.135061959,0.000820532,0.00342322,
7419,40.10832026,0.130216324,0.181437516,0.400181709,0.532163925,
7420,3.212011154,0.430740617,0.242369825,0.024801397,0.058308563,
7421,1.220785898,-0.012624747,0.253048539,0.941194642,0.965056918,
7422,26.51979275,0.135471379,0.147780861,0.307640163,0.43618783,
7423,351.458181,0.591984548,0.110297198,1.77E-08,5.54E-07,
7424,108.9389327,0.119943023,0.085862053,0.14944822,0.24704586,
7425,98.19441061,1.865288454,0.239983523,2.03E-16,2.94E-14,
7426,220.5508016,-0.852985991,0.21399951,1.14E-05,0.000108401,
7427,159.326355,-0.27462344,0.172232943,0.068914603,0.133654006,
7428,561.2801244,0.000698419,0.07869729,0.996151414,0.997987565,
7429,19.90132916,0.207766171,0.28996996,0.260244628,0.382406759,
7430,13.9215135,-0.037203159,0.248459129,0.828762223,0.892438542,
7431,41.44256618,0.600244417,0.378378263,0.013685528,0.03569345,
7432,18.79567919,0.017570789,0.233367571,0.920309477,0.952848243,
7433,14.36301364,0.12255253,0.366015183,0.89885465,0.93958993,
7434,1.844560518,0.078290432,0.356260338,0.510820018,0.637077806,
7435,4.736222129,0.144439547,0.35872079,0.249443301,0.369664347,
7436,20.91666175,0.01378172,0.287378167,0.934188855,0.960680323,
