baseMean,log2FoldChange,lfcSE,pvalue,padj,diffexpressed,delabel
4.178633122,0.360991554,0.491561242,0.111946495,0.296423622,NO,NA
0.972273348,0.021493119,0.41161015,0.812444702,NA,NO,NA
1.558089396,0.063999778,0.39794705,0.655883933,NA,NO,NA
7.734428048,1.349705385,0.534125049,0.000966995,0.018117998,UP,NA
0.852256919,0.041301252,0.422255174,0.505510506,NA,NO,NA
1.527607679,0.062958635,0.405639605,0.592649351,NA,NO,NA
0.418078351,0.063755593,0.42408875,0.556382004,NA,NO,NA
1.938619176,0.047647027,0.402197053,0.691959417,NA,NO,NA
3.319394312,0.098731715,0.429718196,0.101444592,0.281813231,NO,NA
0.398014572,-0.001782261,0.420556128,0.966744594,NA,NO,NA
0.393317639,-0.005245946,0.420578017,0.995451544,NA,NO,NA
1.092156623,0.208549552,0.474648044,0.105178074,NA,NO,NA
0.365764729,0.018723487,0.42089221,0.787652204,NA,NO,NA
1.341080868,0.127576799,0.427232926,0.268565686,NA,NO,NA
0.265967386,0.00048359,0.420223618,0.975007266,NA,NO,NA
1.235317407,0.165329058,0.440687099,0.205839941,NA,NO,NA
0.427506433,-0.015527212,0.420915623,0.834220779,NA,NO,NA
3.875066377,0.06357449,0.425891116,0.064345628,0.216890356,NO,NA
0.785297802,0.087267921,0.424159683,0.454569288,NA,NO,NA
2.321650525,0.213402193,0.484467125,0.101948795,NA,NO,NA
2.018306891,0.156539708,0.453612452,0.101100405,NA,NO,NA
0.479825112,0.054549569,0.419117118,0.571864404,NA,NO,NA
0.443915718,0.020037041,0.419246067,0.827855986,NA,NO,NA
10.16201382,0.30899301,0.553577255,0.053969972,0.195972585,NO,NA
0.810975837,0.048078335,0.417924635,0.512001429,NA,NO,NA
6.247851207,0.361554691,0.652757264,0.01598362,0.097558381,NO,NA
0.6339153,0.018016178,0.420812041,0.666778909,NA,NO,NA
0.263664613,0.003615252,0.420238365,0.996234124,NA,NO,NA
0.313949655,-0.015274221,0.420526113,0.623659964,NA,NO,NA
0.346499806,-0.003509697,0.420684742,0.916378946,NA,NO,NA
0.27013177,0.011968986,0.420487801,0.961188662,NA,NO,NA
0.848178583,0.058295447,0.421239674,0.30034535,NA,NO,NA
2.606966927,-0.119098817,0.398854063,0.455452702,NA,NO,NA
0.244504529,-0.003396397,0.420616273,0.988992656,NA,NO,NA
0.446544822,0.056038022,0.423428683,0.535410194,NA,NO,NA
18.71393591,0.459244279,0.545315732,0.076529192,0.239995928,NO,NA
0.355726169,0.008772745,0.420436575,0.943035457,NA,NO,NA
12.5402199,1.316784735,0.978981956,0.008787518,0.070834195,NO,NA
0.266354518,-0.002044061,0.420385048,0.93907222,NA,NO,NA
0.199548197,-0.000949465,0.420349086,0.998987026,NA,NO,NA
0.558320251,0.006397962,0.42063678,0.847511389,NA,NO,NA
2.051984921,-0.237703877,0.496179443,0.079583779,NA,NO,NA
0.465056537,-0.057693767,0.418553837,0.591842038,NA,NO,NA
0.309033049,-0.002036649,0.420524852,0.985611469,NA,NO,NA
1.481493018,-0.038266321,0.404177078,0.744028202,NA,NO,NA
0.32326662,0.015183624,0.419139268,0.879755409,NA,NO,NA
0.845821882,0.038758936,0.419172318,0.491229039,NA,NO,NA
0.983739714,-0.086315642,0.421442274,0.433299646,NA,NO,NA
0.227700947,-0.01037167,0.420604552,0.977558002,NA,NO,NA
0.673266694,0.054604668,0.424239204,0.39274929,NA,NO,NA
1.642451849,0.154076181,0.455587674,0.112884545,NA,NO,NA
0.764529158,0.019788334,0.419605676,0.722611403,NA,NO,NA
0.685522829,0.05033076,0.422402147,0.66195734,NA,NO,NA
1.206933555,-0.034897681,0.414583735,0.671119536,NA,NO,NA
0.301104212,-0.00490984,0.420659719,0.874981678,NA,NO,NA
0.57507667,-0.001602809,0.420046779,0.982566989,NA,NO,NA
0.216980409,-0.002797044,0.420685782,0.952391091,NA,NO,NA
0.723459167,-0.109004496,0.423412544,0.33718337,NA,NO,NA
4.622648886,0.016998632,0.411863758,0.807214096,0.903842636,NO,NA
11.93229377,0.238650919,0.481190007,0.142790173,0.34065303,NO,NA
6.744527073,0.39541007,0.470166866,0.108410126,0.29196615,NO,NA
0.589788154,0.010256572,0.420706681,0.753395156,NA,NO,NA
0.318469277,0.000824114,0.42044346,0.930197955,NA,NO,NA
0.445544606,0.029404551,0.418547626,0.711289423,NA,NO,NA
0.445889304,-0.00778571,0.418945995,0.918205709,NA,NO,NA
0.511115661,0.041741124,0.421552849,0.719766826,NA,NO,NA
1.936790085,-0.009373176,0.420819829,0.390828843,NA,NO,NA
0.428302406,-0.004224226,0.420397848,0.817197575,NA,NO,NA
0.457775186,0.036893515,0.419325275,0.579320464,NA,NO,NA
0.770016319,0.086102876,0.430269589,0.306501821,NA,NO,NA
0.399407806,-0.029703641,0.421705787,0.592884703,NA,NO,NA
1.09632388,0.022510872,0.410677123,0.810699384,NA,NO,NA
0.5738905,-0.004373399,0.420603161,0.960605774,NA,NO,NA
35.19319801,0.038943418,0.423075772,0.010008699,0.076012642,NO,NA
0.213365534,-0.006708358,0.420661503,0.926585958,NA,NO,NA
0.185700737,-0.003912887,0.420615647,0.975820585,NA,NO,NA
0.603990469,-0.054872276,0.422605107,0.143663104,NA,NO,NA
2.697446284,0.061730658,0.417738031,0.342809541,NA,NO,NA
1.117003648,0.053604097,0.419347967,0.741456034,NA,NO,NA
0.303881936,-0.015133144,0.419561504,0.790264499,NA,NO,NA
2.011524374,0.147658488,0.442298392,0.112596178,NA,NO,NA
0.306264988,0.005680088,0.420503184,0.9942453,NA,NO,NA
1.031327755,0.01106613,0.413864474,0.890613603,NA,NO,NA
0.376259051,0.006233297,0.420562361,0.875850514,NA,NO,NA
0.521453825,0.012756509,0.413311789,0.86506235,NA,NO,NA
1.537256131,-0.040179432,0.422621905,0.538676677,NA,NO,NA
1.514854519,0.060984775,0.425682454,0.276474779,NA,NO,NA
0.97676303,-0.002243315,0.420448728,0.887526448,NA,NO,NA
0.221395645,0.004341404,0.420278975,0.945436323,NA,NO,NA
0.312067054,0.005067535,0.420111662,0.978389327,NA,NO,NA
1.374562401,0.056283384,0.421141246,0.601656271,NA,NO,NA
2.357011663,0.061498578,0.422450581,0.217548243,NA,NO,NA
59.36946883,0.209850925,0.475794215,0.061666987,0.2114781,NO,NA
11.53357987,0.006962527,0.411063044,0.923495021,0.961275699,NO,NA
0.312494988,0.012662913,0.420064634,0.942888705,NA,NO,NA
3.342189973,0.051681301,0.423879169,0.104531195,0.28593578,NO,NA
0.252263709,0.016583725,0.420530598,0.817856399,NA,NO,NA
2.6782489,0.062089101,0.419082343,0.296089742,NA,NO,NA
5.085440152,0.17221969,0.413456904,0.353613931,0.578142642,NO,NA
0.259521561,-0.004397863,0.420758596,0.955333696,NA,NO,NA
1.038604453,0.057925748,0.420275376,0.569447919,NA,NO,NA
1.139016824,0.111353121,0.431687824,0.195031392,NA,NO,NA
3.635541907,0.233451969,0.453378612,0.209276421,0.42878224,NO,NA
1.273727586,0.108355303,0.432250658,0.352863357,NA,NO,NA
0.266652504,0.010912789,0.420480767,0.852241684,NA,NO,NA
3.987920355,-0.04653621,0.384954517,0.764865189,0.878902613,NO,NA
6.152922375,0.169528513,0.45763208,0.094039777,0.271071678,NO,NA
2.280512086,0.248434804,0.487820536,0.139011538,NA,NO,NA
4.22821991,0.040823908,0.421456035,0.325741178,0.550611654,NO,NA
0.401190147,0.009536158,0.420226441,0.771659056,NA,NO,NA
0.390355103,0.007990971,0.419931332,0.988669476,NA,NO,NA
35.01490001,0.319119338,0.588880103,0.015569111,0.096551749,NO,NA
0.756763704,0.033221498,0.417264035,0.691713529,NA,NO,NA
0.216267968,-0.004338572,0.420754837,0.95556295,NA,NO,NA
0.307500151,-0.008827412,0.420615881,0.982325404,NA,NO,NA
0.704920126,0.032612215,0.414981774,0.801384042,NA,NO,NA
0.615374144,-0.039804588,0.411901298,0.74115202,NA,NO,NA
0.223512908,0.013956161,0.420614261,0.808852276,NA,NO,NA
0.217680298,-0.010558738,0.42076419,0.846804605,NA,NO,NA
0.898364077,0.119056706,0.426854584,0.270693499,NA,NO,NA
0.521894384,-0.013365268,0.420793496,8.56E-09,NA,NO,NA
0.847273527,0.009186776,0.41840208,0.810612939,NA,NO,NA
0.535266225,0.037793473,0.418158776,0.621795592,NA,NO,NA
7.22756721,1.0332802,0.812867568,0.014189171,0.092092297,NO,NA
15.38184419,-0.075940971,0.381899031,0.620930393,0.789320342,NO,NA
17.22419838,-0.083460142,0.390674704,0.552113305,0.742052366,NO,NA
8.850205627,0.263147798,0.347115099,0.253944958,0.478130171,NO,NA
0.960016825,0.135941099,0.432012728,0.288835909,NA,NO,NA
1.487254243,-0.110242725,0.408227174,0.457876032,NA,NO,NA
0.666676608,0.020522378,0.417358489,0.864593903,NA,NO,NA
0.30836192,0.016131485,0.42052004,0.851990026,NA,NO,NA
2.91374828,0.136828284,0.421517919,0.347819977,NA,NO,NA
0.968963645,0.008718843,0.417326567,0.930043365,NA,NO,NA
16.25773224,0.348714855,0.631070331,0.018118432,0.104407681,NO,NA
21.10221602,2.192904825,0.876300265,0.000571773,0.01245032,UP,NA
0.534272151,-0.05152884,0.423542742,0.546368038,NA,NO,NA
2.331063341,0.017409147,0.420678645,0.000217739,NA,NO,NA
0.739569482,0.011288573,0.419487437,0.88275586,NA,NO,NA
0.400945999,-0.007258517,0.419433404,0.949426905,NA,NO,NA
1.778890125,0.050631507,0.422195002,0.227047177,NA,NO,NA
0.325562409,0.028616374,0.42128412,0.682318317,NA,NO,NA
0.316639015,0.007986467,0.420367708,0.939127277,NA,NO,NA
5.762538182,-0.037216836,0.409620859,0.66997334,0.82124954,NO,NA
49.16728089,0.13052994,0.450079678,3.08E-20,2.01E-16,UP,NA
0.182596981,-0.003019281,0.420621136,0.980680745,NA,NO,NA
7.151862327,0.048251334,0.424041813,0.047673885,0.183430147,NO,NA
0.321768273,0.002986051,0.419921607,0.86345517,NA,NO,NA
18.0936575,0.049009237,0.42326636,0.086704495,0.258264808,NO,NA
0.220562327,0.010310111,0.420421282,0.891326148,NA,NO,NA
0.586263237,-0.004463841,0.420596769,0.966664178,NA,NO,NA
0.507268169,-0.00418571,0.420605797,0.981436588,NA,NO,NA
4.531220019,0.050896343,0.421416082,0.222763096,0.444845895,NO,NA
0.220373773,0.002041437,0.420327347,0.816401184,NA,NO,NA
11.12608873,-0.36181565,0.374825629,0.13653896,0.332400692,NO,NA
0.669025737,0.027699774,0.416993722,0.78679222,NA,NO,NA
0.580445791,0.009997281,0.420421948,0.640116157,NA,NO,NA
4.860317369,-0.0546997,0.393839021,0.69326319,0.835698773,NO,NA
1.75993364,0.233283197,0.476841757,0.13605781,NA,NO,NA
0.338953642,-0.000294118,0.420603661,0.99410935,NA,NO,NA
12.96727812,0.18428098,0.411085196,0.333096301,0.557633566,NO,NA
19.07887189,-0.014441058,0.419724129,0.389420117,0.610638866,NO,NA
2.74373166,0.1402081,0.430140319,0.299867473,NA,NO,NA
0.215587312,0.01036799,0.42038763,0.923876986,NA,NO,NA
0.711197041,0.093215177,0.431376086,0.368231248,NA,NO,NA
10.94845083,1.43893857,0.835201156,0.00500889,0.051209571,NO,NA
0.307927549,-0.018622703,0.421139152,0.626619309,NA,NO,NA
5.771034397,0.088554484,0.424596358,0.313476986,0.538203956,NO,NA
0.563660621,0.039378313,0.416007631,0.678509993,NA,NO,NA
2.17187017,-0.042468989,0.393363296,0.774135049,NA,NO,NA
0.491321054,-0.005620226,0.419793282,0.754863581,NA,NO,NA
3.03428893,0.155031767,0.441057181,0.229075842,NA,NO,NA
1.093013097,0.010183067,0.420505394,0.892619571,NA,NO,NA
0.663057393,0.043492716,0.412743688,0.671342035,NA,NO,NA
0.969127841,-0.046769887,0.418697029,0.763387248,NA,NO,NA
0.400615639,0.004427856,0.42052642,0.961626145,NA,NO,NA
0.278877758,0.001281162,0.419411145,0.965799712,NA,NO,NA
22.40047975,-0.069781855,0.362614276,0.705653393,0.843019556,NO,NA
3.203729113,0.367800842,0.547419168,0.099618082,NA,NO,NA
0.742244339,-0.186884748,0.465545453,0.085226681,NA,NO,NA
1.402181772,0.228147661,0.483438017,0.104871228,NA,NO,NA
0.60227444,-0.026639418,0.421282645,0.751084378,NA,NO,NA
21.72400986,-0.185476824,0.396593058,0.303919264,0.52874899,NO,NA
1.505503846,0.102155513,0.423608556,0.418273266,NA,NO,NA
1.835050698,-0.089118053,0.398199751,0.567699613,NA,NO,NA
17.45985842,0.008863788,0.354082349,0.967524083,0.984691047,NO,NA
0.441941332,0.003850052,0.419539926,0.932976956,NA,NO,NA
0.140721428,-0.003339227,0.420690509,0.913635229,NA,NO,NA
0.837396609,-0.00350769,0.419652413,0.827931597,NA,NO,NA
0.346190605,0.010588738,0.420092504,0.88448149,NA,NO,NA
0.610853465,0.032881512,0.417533763,0.721746998,NA,NO,NA
10.22099109,-0.061122409,0.306505904,0.764209117,0.878467684,NO,NA
0.222869956,0.003036471,0.420213979,0.99370913,NA,NO,NA
0.573817022,0.019004484,0.418968808,0.886110528,NA,NO,NA
2.141641418,0.00794413,0.404223034,0.934354702,NA,NO,NA
18.4508337,-0.953990764,0.329516432,0.000530413,0.01183744,DOWN,NA
0.802750254,0.031636684,0.418538892,0.618267925,NA,NO,NA
0.243760837,-0.008054125,0.420660451,0.994958184,NA,NO,NA
0.395048916,0.01486332,0.420587837,0.863322703,NA,NO,NA
1.402599576,-0.078764407,0.427620774,0.10459228,NA,NO,NA
9.365256625,0.319685816,0.569478429,0.041688097,0.170356285,NO,NA
0.310143635,0.015895626,0.41984377,0.786753521,NA,NO,NA
0.928585191,0.015162706,0.4208749,0.690679725,NA,NO,NA
6.381395365,0.378549835,0.540813511,0.104994958,0.286784474,NO,NA
0.283774088,0.000520385,0.420087028,0.960795641,NA,NO,NA
0.19681326,0.003995979,0.42052976,0.933440377,NA,NO,NA
0.190061075,0.002737459,0.420458651,0.966609982,NA,NO,NA
8.786461987,0.065932818,0.427485394,0.013728866,0.09054267,NO,NA
0.310450731,0.002915991,0.420260847,0.921267723,NA,NO,NA
12.71688587,2.823225663,1.462372509,0.001958196,0.028451631,UP,NA
1.653972856,0.171602231,0.430752102,0.288720515,NA,NO,NA
1.16016011,0.052123993,0.421602684,0.360806387,NA,NO,NA
0.201125335,-0.010703486,0.420671782,0.951340708,NA,NO,NA
2.069560357,-0.262675719,0.485433757,0.145573371,NA,NO,NA
0.499182204,-0.014221896,0.418750294,0.970868629,NA,NO,NA
1.222860702,0.013902228,0.402829293,0.904092081,NA,NO,NA
0.575940862,0.000829267,0.419561879,0.984698699,NA,NO,NA
1.424026625,0.011608741,0.397769179,0.921842141,NA,NO,NA
1.451645082,0.007039903,0.41221448,0.930140048,NA,NO,NA
1.746148433,0.111045578,0.418019203,0.397857778,NA,NO,NA
0.469163603,0.038830242,0.41878051,0.666572964,NA,NO,NA
0.480904553,0.054959483,0.424492861,0.388130309,NA,NO,NA
8.364341144,0.053760204,0.425065614,0.029482633,0.140261318,NO,NA
3.7051291,-0.321794194,0.459623355,0.162040279,0.366204922,NO,NA
0.222803112,0.002395441,0.420225923,0.976663809,NA,NO,NA
0.479020412,-0.010809848,0.420705987,0.858267404,NA,NO,NA
0.203306283,-0.010290818,0.420739876,0.845520962,NA,NO,NA
0.167709507,-0.001596843,0.420700666,0.85608129,NA,NO,NA
0.451677152,-0.011977479,0.420480229,0.82293352,NA,NO,NA
1.277951331,-0.020775132,0.418200759,0.586592822,NA,NO,NA
0.194331675,0.010822444,0.420625395,0.838059928,NA,NO,NA
0.386769345,0.015497762,0.420719878,0.797549826,NA,NO,NA
0.187219156,-0.0048755,0.420581566,0.994719005,NA,NO,NA
0.250423085,-0.003386392,0.420443023,0.854174791,NA,NO,NA
0.214759858,-0.011250199,0.420556747,0.885020335,NA,NO,NA
2.443475761,0.251231656,0.484017067,0.144488405,NA,NO,NA
3.63248743,0.052863291,0.424497664,0.228450509,0.450920675,NO,NA
0.709677281,-0.010159038,0.42049577,0.703365548,NA,NO,NA
0.447891514,0.02467837,0.420788633,0.523665568,NA,NO,NA
0.712567685,-0.095302845,0.425832773,0.375030372,NA,NO,NA
19.8988383,0.337426103,0.632082498,0.007690704,0.065770463,NO,NA
4.511955535,-0.046646291,0.379957873,0.775323038,0.88432537,NO,NA
0.517249707,0.008913881,0.420254429,0.84315508,NA,NO,NA
1.51631642,0.130075652,0.427354498,0.309026539,NA,NO,NA
0.658461616,0.001280891,0.4204612,0.090477758,NA,NO,NA
3.321230053,0.010820987,0.407862575,0.903192926,0.95250037,NO,NA
0.523145552,0.00161304,0.42037494,0.996156728,NA,NO,NA
2.680997393,0.198600865,0.485724185,0.038404307,NA,NO,NA
3.709736,0.302445884,0.52493991,0.106937582,0.289430814,NO,NA
27.51606924,1.846547283,1.005923606,0.002743571,0.035115769,UP,NA
7.113101289,0.18804292,0.411245814,0.324360405,0.549053245,NO,NA
2.767189729,0.142276965,0.424265663,0.24846292,NA,NO,NA
7.397750422,0.224939897,0.410889065,0.28196111,0.506662187,NO,NA
0.493654153,0.013863163,0.420828707,0.632312203,NA,NO,NA
0.29558116,-0.003307501,0.420528216,0.982538321,NA,NO,NA
1.519796868,-0.019837235,0.411208073,0.780191785,NA,NO,NA
0.431315971,-0.004437904,0.420670759,0.901157843,NA,NO,NA
0.781949952,0.048128594,0.414338373,0.449691705,NA,NO,NA
0.217286124,-0.011482589,0.420773806,0.803749074,NA,NO,NA
1.591178901,0.188242581,0.454529887,0.167486908,NA,NO,NA
1.512119423,0.153526853,0.435266859,0.231187476,NA,NO,NA
0.171315313,-0.003985568,0.420668076,0.90469917,NA,NO,NA
5.311463248,0.125821804,0.442263546,0.018053046,0.104283454,NO,NA
2.648831398,0.097885497,0.412043261,0.388271422,NA,NO,NA
0.931494641,0.030096498,0.417201833,0.647689641,NA,NO,NA
2.275356972,0.148338786,0.431214447,0.245094175,NA,NO,NA
0.835271161,0.007047908,0.420198575,0.638481906,NA,NO,NA
15.53549971,0.205519519,0.381982938,0.345833753,0.570584696,NO,NA
0.264526777,-0.009522887,0.420656202,0.984758821,NA,NO,NA
4.42917508,0.062456614,0.426538912,0.104592734,0.286044285,NO,NA
0.290998803,0.008234998,0.420662753,0.872869735,NA,NO,NA
33.05804044,0.032369256,0.422210206,6.42E-07,0.000104055,DOWN,NA
0.642010301,0.006757971,0.420712893,0.784285411,NA,NO,NA
2.850222374,-0.169384467,0.441837735,0.209247415,NA,NO,NA
1.722693018,0.066877241,0.426773259,0.261367178,NA,NO,NA
0.470509482,0.014325436,0.418270742,0.830389341,NA,NO,NA
1.973760871,-0.033158913,0.385584025,0.827614293,NA,NO,NA
0.998263397,-0.122467762,0.434434958,0.26742859,NA,NO,NA
0.472592827,0.010930114,0.417773829,0.784777878,NA,NO,NA
0.396598134,0.084171112,0.430433871,0.284246913,NA,NO,NA
0.564863898,0.021329615,0.42023699,0.273921157,NA,NO,NA
2.160527821,0.045981242,0.417619641,0.513356334,NA,NO,NA
0.49050899,0.034041547,0.41963269,0.573649237,NA,NO,NA
3.056835568,0.046491812,0.423219303,0.322533162,NA,NO,NA
0.22479815,0.015600086,0.420607193,0.912100677,NA,NO,NA
2.217734546,-0.079217669,0.402473134,0.543867515,NA,NO,NA
0.44083908,0.05140415,0.420017567,0.543199664,NA,NO,NA
0.194933906,0.01396074,0.420708223,0.796088066,NA,NO,NA
0.478268146,-0.004303955,0.420666337,0.952163108,NA,NO,NA
0.400761914,0.000224058,0.418990148,0.879231255,NA,NO,NA
1.469403588,0.037014346,0.419167677,0.489716589,NA,NO,NA
2.303571491,0.013843661,0.420851832,0.577850709,NA,NO,NA
0.656644105,0.068439511,0.423200629,0.489707572,NA,NO,NA
1.05391386,0.052386311,0.423390633,0.543332875,NA,NO,NA
0.991351095,0.035608623,0.420375601,0.464312788,NA,NO,NA
1.190500057,-0.010108044,0.405742086,0.955953182,NA,NO,NA
0.40303015,0.008462195,0.420204604,0.767417604,NA,NO,NA
1.64533103,-0.114192057,0.433495525,0.191603771,NA,NO,NA
2.779567954,0.18735476,0.457492321,0.06109234,NA,NO,NA
0.220258833,-0.010341316,0.420658354,0.951340708,NA,NO,NA
0.188425367,-0.009826959,0.420649073,0.916496357,NA,NO,NA
0.421794745,-0.012509961,0.420595178,0.946555062,NA,NO,NA
5.23280396,0.098758705,0.36351492,0.621656372,0.789782595,NO,NA
2.721315748,0.026749709,0.384267461,0.858485206,NA,NO,NA
0.755385951,-0.094354913,0.427361966,0.276251096,NA,NO,NA
0.304038971,-0.004896713,0.420714294,0.993788613,NA,NO,NA
0.180226843,0.003443029,0.420573677,0.85484848,NA,NO,NA
0.707284424,-0.005528339,0.414470144,0.933708581,NA,NO,NA
5.941490622,0.063179968,0.426282563,0.045071744,0.17815752,NO,NA
0.263588264,0.016282451,0.420708073,0.759117534,NA,NO,NA
2.632222035,0.074170587,0.390530087,0.651468394,NA,NO,NA
0.282388506,0.008800268,0.420294965,0.965348433,NA,NO,NA
3.962845574,0.355350151,0.612840137,0.017284996,0.101963545,NO,NA
0.284263491,-0.006731282,0.419960692,0.971145096,NA,NO,NA
0.33440742,0.008168374,0.42061391,0.724445896,NA,NO,NA
9.035228909,0.335297791,0.619051485,0.012219706,0.085186205,NO,NA
23.34605571,0.457234657,0.93049879,0.000325505,0.00846313,UP,NA
3.515601954,0.192071971,0.445244391,0.23660949,0.459720534,NO,NA
0.282693968,0.001685945,0.420559318,0.990016573,NA,NO,NA
0.357587738,0.008135546,0.417410069,0.965574363,NA,NO,NA
0.444878797,0.029583216,0.418567271,0.711328709,NA,NO,NA
2.948049005,0.106292881,0.419445421,0.323173159,NA,NO,NA
0.221316484,0.000945549,0.420248411,0.875870312,NA,NO,NA
5.4784788,-0.016593293,0.352424146,0.92448612,0.961923378,NO,NA
0.237133748,0.004715915,0.420404018,0.955233511,NA,NO,NA
3.572934378,0.230474189,0.496388458,0.061128297,0.210267195,NO,NA
0.259602286,-0.009536181,0.420736354,0.834259935,NA,NO,NA
0.752923916,0.01885372,0.421110125,0.502561092,NA,NO,NA
2.458608783,0.128234168,0.394868738,0.465729489,NA,NO,NA
0.928477271,-0.073264285,0.423063192,0.420686294,NA,NO,NA
11.42608596,0.3727009,0.553273634,0.062107195,0.212141884,NO,NA
0.791409652,0.013905637,0.419861596,0.725276196,NA,NO,NA
0.47734224,0.038731669,0.419618837,0.548609764,NA,NO,NA
0.574449637,0.006494079,0.419988467,0.747061169,NA,NO,NA
4.569987762,0.067196898,0.415203924,0.376407083,0.598498703,NO,NA
0.217175591,-0.005409632,0.420737326,0.926885891,NA,NO,NA
2.287072303,0.020252004,0.416843936,0.702212057,NA,NO,NA
1.090108484,0.07884943,0.400666087,0.591574762,NA,NO,NA
18.63824763,-0.177250108,0.323157497,0.394284217,0.614453134,NO,NA
3.348581627,-0.043273386,0.400345184,0.704869918,0.842391373,NO,NA
0.408414245,0.002772093,0.420301429,0.997269098,NA,NO,NA
0.886976458,0.025425719,0.418279578,0.756546508,NA,NO,NA
6.905272915,0.193722297,0.482558491,0.02242154,0.118061019,NO,NA
13.58590162,0.062133466,0.426795669,0.012351476,0.085602861,NO,NA
2.312192478,0.367373666,0.651063253,0.024805142,NA,NO,NA
0.307577889,-0.007754456,0.420622348,0.978244751,NA,NO,NA
0.35878797,0.001865362,0.419643053,0.91719442,NA,NO,NA
7.687837656,0.090724476,0.381729251,0.603803976,0.778122428,NO,NA
0.654280462,0.003513109,0.420230016,0.914801144,NA,NO,NA
13.1831289,0.391234437,0.33618498,0.103671798,0.284504346,NO,NA
1.20967058,0.080953036,0.427897698,0.24437891,NA,NO,NA
1.193582516,0.041282693,0.417371889,0.528618317,NA,NO,NA
1.068905511,-0.008824482,0.419573674,0.628302017,NA,NO,NA
5.192007901,0.019600139,0.421195794,0.294337263,0.518499828,NO,NA
0.501755273,0.00351582,0.420551253,0.351904305,NA,NO,NA
0.451645094,0.018980783,0.420214366,0.626394204,NA,NO,NA
0.392907384,-0.011501965,0.42085231,0.824051949,NA,NO,NA
12.34813504,0.105256975,0.438129665,0.005341533,0.053284951,NO,NA
1.547831003,0.060235416,0.423131009,0.183986251,NA,NO,NA
0.341731759,-0.005130931,0.420534658,0.018087789,NA,NO,NA
0.521784536,0.036485055,0.422392538,0.474929641,NA,NO,NA
0.22428394,0.007871447,0.420571763,0.749988803,NA,NO,NA
1.201402358,0.0397471,0.417916365,0.603326689,NA,NO,NA
5.04444421,2.727481681,2.09201445,0.004952773,0.05076204,NO,NA
4.608701979,0.623559844,1.189393315,0.005250724,0.052693271,NO,NA
2.791881891,-0.044125816,0.418908737,0.367054643,NA,NO,NA
0.451412452,0.004890861,0.420437206,0.864337137,NA,NO,NA
1.738498636,0.329262923,0.56401319,0.058653435,NA,NO,NA
0.2617311,-0.01057099,0.420760248,0.901880564,NA,NO,NA
0.969704425,0.081839291,0.422606707,0.426431319,NA,NO,NA
0.492292271,0.011417357,0.420819307,0.539652513,NA,NO,NA
0.489899827,0.038058301,0.419844009,0.552014473,NA,NO,NA
68.675549,0.179878313,0.47986301,0.000155971,0.00501175,UP,NA
0.341294538,0.000796645,0.420560387,0.989797665,NA,NO,NA
0.436522411,0.003105088,0.42028795,0.97452558,NA,NO,NA
6.740800863,0.420332461,0.437364997,0.105925625,0.288182925,NO,NA
2.054175033,-0.207834148,0.49305062,0.043978441,NA,NO,NA
3.164834353,0.124767808,0.424601428,0.364263233,NA,NO,NA
21.96848756,0.041428507,0.423373925,0.015412886,0.095999606,NO,NA
3.016279809,0.406403872,0.663798659,0.036142536,NA,NO,NA
3.505055591,0.121979424,0.426552359,0.314447485,0.538829168,NO,NA
0.849561822,0.055469789,0.421244922,0.322473565,NA,NO,NA
0.766124753,0.009148263,0.417251625,0.971055487,NA,NO,NA
0.303190908,-0.003528931,0.420688,0.919393612,NA,NO,NA
2.74528357,0.020751059,0.391540363,0.869204709,NA,NO,NA
0.592529911,0.004307271,0.420638823,0.110940022,NA,NO,NA
14.25698037,2.658979826,1.023094772,0.000606689,0.012960158,UP,NA
0.261844124,-0.003492064,0.420608792,0.943282467,NA,NO,NA
103.680183,-0.304534126,0.437019719,0.155584919,0.358039693,NO,NA
0.522868315,0.010598446,0.419678012,0.887291309,NA,NO,NA
0.408963301,-0.000752877,0.420441909,0.923037534,NA,NO,NA
0.825018664,-0.017235345,0.419114925,0.745163722,NA,NO,NA
0.167709507,-0.001596843,0.420700666,0.85608129,NA,NO,NA
0.329371647,0.024257004,0.420479554,0.765915922,NA,NO,NA
0.339313901,5.91E-05,0.419996022,0.90382611,NA,NO,NA
4.258057181,0.150262558,0.418992927,0.28620845,0.510924667,NO,NA
4.979238951,0.100101119,0.34986957,0.621819472,0.789863238,NO,NA
18.3146343,1.531486224,0.532203185,0.000245586,0.006951878,UP,NA
28.42026446,-0.097841583,0.349227661,0.591683579,0.769518942,NO,NA
1.471938948,0.067572255,0.426054546,0.092388548,NA,NO,NA
2.317418421,0.105500399,0.408008795,0.457726741,NA,NO,NA
45.09224041,-0.117227389,0.297617175,0.568442262,0.754338502,NO,NA
6.890869861,0.209802534,0.386462622,0.334433974,0.55922868,NO,NA
2.410324096,0.020152144,0.401228453,0.861718777,NA,NO,NA
0.962979383,-0.00690972,0.420422192,0.747317158,NA,NO,NA
0.496254395,0.001023827,0.420262941,0.9970415,NA,NO,NA
0.34650626,0.025042038,0.419549359,0.78401677,NA,NO,NA
69.78680416,0.189492071,0.485520462,0.000184469,0.005663121,UP,NA
0.341179562,-0.001691081,0.420438596,0.849474602,NA,NO,NA
0.377845872,0.032960162,0.421370817,0.631486636,NA,NO,NA
1.795746926,0.029794439,0.388035701,0.839232524,NA,NO,NA
